"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"LMDS [k=187] [kQuality=186] (HSLocalMDS)","LMDS [k=187] [kQuality=186] (HSLocalMDS)","LMDS (HSLocalMDS)",187,NA,0.77,0.54,1,NA,88.426,0.918,NA,NA,NA,NA,NA,71,51.134,0.72,0.43
"LMDS [k=187] [kQuality=187] (HSLocalMDS)","LMDS [k=187] [kQuality=187] (HSLocalMDS)","LMDS (HSLocalMDS)",187,NA,0.78,0.56,1,NA,88.677,0.932,NA,NA,NA,NA,NA,61,42.667,0.699,0.45
"LMDS [k=187] [kQuality=188] (HSLocalMDS)","LMDS [k=187] [kQuality=188] (HSLocalMDS)","LMDS (HSLocalMDS)",187,NA,0.77,0.54,1,NA,88.617,0.918,NA,NA,NA,NA,NA,71,51.134,0.72,0.43
"LMDS [k=187] [kQuality=189] (HSLocalMDS)","LMDS [k=187] [kQuality=189] (HSLocalMDS)","LMDS (HSLocalMDS)",187,NA,0.77,0.54,1,NA,88.778,0.918,NA,NA,NA,NA,NA,71,51.134,0.72,0.43
"LMDS [k=187] [kQuality=190] (HSLocalMDS)","LMDS [k=187] [kQuality=190] (HSLocalMDS)","LMDS (HSLocalMDS)",187,NA,0.77,0.54,1,NA,88.963,0.918,NA,NA,NA,NA,NA,71,51.134,0.72,0.43
"LMDS [k=195] (smacofx)","LMDS [k=195] (smacofx)","LMDS (smacofx)",195,NA,0.58,0.16,1,NA,25.493,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=195] [kQuality=192] (HSLocalMDS)","LMDS [k=195] [kQuality=192] (HSLocalMDS)","LMDS (HSLocalMDS)",195,NA,0.77,0.55,1,NA,83.763,0.89,NA,NA,NA,NA,NA,71,51.61,0.727,0.437
"LMDS [k=195] [kQuality=193] (HSLocalMDS)","LMDS [k=195] [kQuality=193] (HSLocalMDS)","LMDS (HSLocalMDS)",195,NA,0.77,0.55,1,NA,83.557,0.89,NA,NA,NA,NA,NA,71,51.61,0.727,0.437
"LMDS [k=195] [kQuality=194] (HSLocalMDS)","LMDS [k=195] [kQuality=194] (HSLocalMDS)","LMDS (HSLocalMDS)",195,NA,0.77,0.55,1,NA,83.509,0.89,NA,NA,NA,NA,NA,71,51.61,0.727,0.437
"LMDS [k=195] [kQuality=195] (HSLocalMDS)","LMDS [k=195] [kQuality=195] (HSLocalMDS)","LMDS (HSLocalMDS)",195,NA,0.77,0.55,1,NA,83.36,0.89,NA,NA,NA,NA,NA,71,51.61,0.727,0.437
"LMDS [k=195] [kQuality=196] (HSLocalMDS)","LMDS [k=195] [kQuality=196] (HSLocalMDS)","LMDS (HSLocalMDS)",195,NA,0.77,0.55,1,NA,83.714,0.89,NA,NA,NA,NA,NA,71,51.61,0.727,0.437
"LMDS [k=195] [kQuality=197] (HSLocalMDS)","LMDS [k=195] [kQuality=197] (HSLocalMDS)","LMDS (HSLocalMDS)",195,NA,0.77,0.55,1,NA,83.649,0.89,NA,NA,NA,NA,NA,71,51.61,0.727,0.437
"LMDS [k=195] [kQuality=198] (HSLocalMDS)","LMDS [k=195] [kQuality=198] (HSLocalMDS)","LMDS (HSLocalMDS)",195,NA,0.77,0.55,1,NA,83.669,0.89,NA,NA,NA,NA,NA,71,51.61,0.727,0.437
"LMDS [k=20] (smacofx)","LMDS [k=20] (smacofx)","LMDS (smacofx)",20,NA,0.58,0.16,1,NA,49.728,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=20] [kQuality=17] (HSLocalMDS)","LMDS [k=20] [kQuality=17] (HSLocalMDS)","LMDS (HSLocalMDS)",20,NA,0.73,0.46,1,NA,37.012,0.986,NA,NA,NA,NA,NA,38,21.663,0.57,0.415
"LMDS [k=20] [kQuality=18] (HSLocalMDS)","LMDS [k=20] [kQuality=18] (HSLocalMDS)","LMDS (HSLocalMDS)",20,NA,0.73,0.46,1,NA,36.847,0.986,NA,NA,NA,NA,NA,38,21.663,0.57,0.415
"LMDS [k=20] [kQuality=19] (HSLocalMDS)","LMDS [k=20] [kQuality=19] (HSLocalMDS)","LMDS (HSLocalMDS)",20,NA,0.73,0.46,1,NA,36.849,0.986,NA,NA,NA,NA,NA,38,21.663,0.57,0.415
"LMDS [k=20] [kQuality=20] (HSLocalMDS)","LMDS [k=20] [kQuality=20] (HSLocalMDS)","LMDS (HSLocalMDS)",20,NA,0.73,0.46,1,NA,37.04,0.986,NA,NA,NA,NA,NA,38,21.663,0.57,0.415
"LMDS [k=20] [kQuality=21] (HSLocalMDS)","LMDS [k=20] [kQuality=21] (HSLocalMDS)","LMDS (HSLocalMDS)",20,NA,0.73,0.46,1,NA,37.049,0.986,NA,NA,NA,NA,NA,38,21.663,0.57,0.415
"LMDS [k=20] [kQuality=22] (HSLocalMDS)","LMDS [k=20] [kQuality=22] (HSLocalMDS)","LMDS (HSLocalMDS)",20,NA,0.73,0.46,1,NA,36.942,0.986,NA,NA,NA,NA,NA,38,21.663,0.57,0.415
"LMDS [k=20] [kQuality=23] (HSLocalMDS)","LMDS [k=20] [kQuality=23] (HSLocalMDS)","LMDS (HSLocalMDS)",20,NA,0.73,0.46,1,NA,36.992,0.986,NA,NA,NA,NA,NA,38,21.663,0.57,0.415
"LMDS [k=203] (smacofx)","LMDS [k=203] (smacofx)","LMDS (smacofx)",203,NA,0.58,0.16,1,NA,26.5,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=203] [kQuality=200] (HSLocalMDS)","LMDS [k=203] [kQuality=200] (HSLocalMDS)","LMDS (HSLocalMDS)",203,NA,0.78,0.56,1,NA,37.45,0.918,NA,NA,NA,NA,NA,61,42.919,0.704,0.455
"LMDS [k=203] [kQuality=201] (HSLocalMDS)","LMDS [k=203] [kQuality=201] (HSLocalMDS)","LMDS (HSLocalMDS)",203,NA,0.78,0.56,1,NA,37.765,0.918,NA,NA,NA,NA,NA,61,42.919,0.704,0.455
"LMDS [k=203] [kQuality=202] (HSLocalMDS)","LMDS [k=203] [kQuality=202] (HSLocalMDS)","LMDS (HSLocalMDS)",203,NA,0.78,0.56,1,NA,37.364,0.918,NA,NA,NA,NA,NA,61,42.919,0.704,0.455
"LMDS [k=203] [kQuality=203] (HSLocalMDS)","LMDS [k=203] [kQuality=203] (HSLocalMDS)","LMDS (HSLocalMDS)",203,NA,0.78,0.56,1,NA,37.493,0.918,NA,NA,NA,NA,NA,61,42.919,0.704,0.455
"LMDS [k=203] [kQuality=204] (HSLocalMDS)","LMDS [k=203] [kQuality=204] (HSLocalMDS)","LMDS (HSLocalMDS)",203,NA,0.78,0.56,1,NA,37.658,0.918,NA,NA,NA,NA,NA,61,42.919,0.704,0.455
"LMDS [k=203] [kQuality=205] (HSLocalMDS)","LMDS [k=203] [kQuality=205] (HSLocalMDS)","LMDS (HSLocalMDS)",203,NA,0.78,0.56,1,NA,37.544,0.918,NA,NA,NA,NA,NA,61,42.919,0.704,0.455
"LMDS [k=203] [kQuality=206] (HSLocalMDS)","LMDS [k=203] [kQuality=206] (HSLocalMDS)","LMDS (HSLocalMDS)",203,NA,0.78,0.56,1,NA,37.767,0.918,NA,NA,NA,NA,NA,61,42.919,0.704,0.455
"LMDS [k=212] (smacofx)","LMDS [k=212] (smacofx)","LMDS (smacofx)",212,NA,0.58,0.16,1,NA,29.176,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=212] [kQuality=209] (HSLocalMDS)","LMDS [k=212] [kQuality=209] (HSLocalMDS)","LMDS (HSLocalMDS)",212,NA,0.77,0.53,1,NA,62.433,0.877,NA,NA,NA,NA,NA,69,48.577,0.704,0.422
"LMDS [k=212] [kQuality=210] (HSLocalMDS)","LMDS [k=212] [kQuality=210] (HSLocalMDS)","LMDS (HSLocalMDS)",212,NA,0.77,0.53,1,NA,62.007,0.877,NA,NA,NA,NA,NA,69,48.577,0.704,0.422
"LMDS [k=212] [kQuality=211] (HSLocalMDS)","LMDS [k=212] [kQuality=211] (HSLocalMDS)","LMDS (HSLocalMDS)",212,NA,0.77,0.53,1,NA,62.362,0.877,NA,NA,NA,NA,NA,69,48.577,0.704,0.422
"LMDS [k=212] [kQuality=212] (HSLocalMDS)","LMDS [k=212] [kQuality=212] (HSLocalMDS)","LMDS (HSLocalMDS)",212,NA,0.77,0.53,1,NA,61.803,0.877,NA,NA,NA,NA,NA,69,48.577,0.704,0.422
"LMDS [k=212] [kQuality=213] (HSLocalMDS)","LMDS [k=212] [kQuality=213] (HSLocalMDS)","LMDS (HSLocalMDS)",212,NA,0.77,0.53,1,NA,62.267,0.877,NA,NA,NA,NA,NA,69,48.577,0.704,0.422
"LMDS [k=212] [kQuality=214] (HSLocalMDS)","LMDS [k=212] [kQuality=214] (HSLocalMDS)","LMDS (HSLocalMDS)",212,NA,0.77,0.53,1,NA,61.876,0.877,NA,NA,NA,NA,NA,69,48.577,0.704,0.422
"LMDS [k=212] [kQuality=215] (HSLocalMDS)","LMDS [k=212] [kQuality=215] (HSLocalMDS)","LMDS (HSLocalMDS)",212,NA,0.77,0.53,1,NA,62.426,0.877,NA,NA,NA,NA,NA,69,48.577,0.704,0.422
"LMDS [k=220] (smacofx)","LMDS [k=220] (smacofx)","LMDS (smacofx)",220,NA,0.58,0.16,1,NA,33.123,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=220] [kQuality=217] (HSLocalMDS)","LMDS [k=220] [kQuality=217] (HSLocalMDS)","LMDS (HSLocalMDS)",220,NA,0.78,0.55,1,NA,43.839,0.863,NA,NA,NA,NA,NA,63,44.041,0.699,0.442
"LMDS [k=220] [kQuality=218] (HSLocalMDS)","LMDS [k=220] [kQuality=218] (HSLocalMDS)","LMDS (HSLocalMDS)",220,NA,0.78,0.55,1,NA,43.826,0.863,NA,NA,NA,NA,NA,63,44.041,0.699,0.442
"LMDS [k=220] [kQuality=219] (HSLocalMDS)","LMDS [k=220] [kQuality=219] (HSLocalMDS)","LMDS (HSLocalMDS)",220,NA,0.78,0.55,1,NA,43.328,0.863,NA,NA,NA,NA,NA,63,44.041,0.699,0.442
"LMDS [k=220] [kQuality=220] (HSLocalMDS)","LMDS [k=220] [kQuality=220] (HSLocalMDS)","LMDS (HSLocalMDS)",220,NA,0.78,0.55,1,NA,43.752,0.863,NA,NA,NA,NA,NA,63,44.041,0.699,0.442
"LMDS [k=220] [kQuality=221] (HSLocalMDS)","LMDS [k=220] [kQuality=221] (HSLocalMDS)","LMDS (HSLocalMDS)",220,NA,0.78,0.55,1,NA,43.256,0.863,NA,NA,NA,NA,NA,63,44.041,0.699,0.442
"LMDS [k=220] [kQuality=222] (HSLocalMDS)","LMDS [k=220] [kQuality=222] (HSLocalMDS)","LMDS (HSLocalMDS)",220,NA,0.78,0.55,1,NA,43.287,0.863,NA,NA,NA,NA,NA,63,44.041,0.699,0.442
"LMDS [k=220] [kQuality=223] (HSLocalMDS)","LMDS [k=220] [kQuality=223] (HSLocalMDS)","LMDS (HSLocalMDS)",220,NA,0.78,0.55,1,NA,43.289,0.863,NA,NA,NA,NA,NA,63,44.041,0.699,0.442
"LMDS [k=228] (smacofx)","LMDS [k=228] (smacofx)","LMDS (smacofx)",228,NA,0.58,0.16,1,NA,28.229,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=228] [kQuality=225] (HSLocalMDS)","LMDS [k=228] [kQuality=225] (HSLocalMDS)","LMDS (HSLocalMDS)",228,NA,0.77,0.54,1,NA,34.274,0.904,NA,NA,NA,NA,NA,63,44.037,0.699,0.442
"LMDS [k=228] [kQuality=226] (HSLocalMDS)","LMDS [k=228] [kQuality=226] (HSLocalMDS)","LMDS (HSLocalMDS)",228,NA,0.77,0.54,1,NA,34.099,0.904,NA,NA,NA,NA,NA,63,44.037,0.699,0.442
"LMDS [k=228] [kQuality=227] (HSLocalMDS)","LMDS [k=228] [kQuality=227] (HSLocalMDS)","LMDS (HSLocalMDS)",228,NA,0.77,0.54,1,NA,34.396,0.904,NA,NA,NA,NA,NA,63,44.037,0.699,0.442
"LMDS [k=228] [kQuality=228] (HSLocalMDS)","LMDS [k=228] [kQuality=228] (HSLocalMDS)","LMDS (HSLocalMDS)",228,NA,0.77,0.54,1,NA,34.069,0.904,NA,NA,NA,NA,NA,63,44.037,0.699,0.442
"LMDS [k=228] [kQuality=229] (HSLocalMDS)","LMDS [k=228] [kQuality=229] (HSLocalMDS)","LMDS (HSLocalMDS)",228,NA,0.77,0.54,1,NA,34.095,0.904,NA,NA,NA,NA,NA,63,44.037,0.699,0.442
"LMDS [k=228] [kQuality=230] (HSLocalMDS)","LMDS [k=228] [kQuality=230] (HSLocalMDS)","LMDS (HSLocalMDS)",228,NA,0.77,0.54,1,NA,34.219,0.904,NA,NA,NA,NA,NA,63,44.037,0.699,0.442
"LMDS [k=228] [kQuality=231] (HSLocalMDS)","LMDS [k=228] [kQuality=231] (HSLocalMDS)","LMDS (HSLocalMDS)",228,NA,0.77,0.54,1,NA,34.248,0.904,NA,NA,NA,NA,NA,63,44.037,0.699,0.442
"LMDS [k=237] (smacofx)","LMDS [k=237] (smacofx)","LMDS (smacofx)",237,NA,0.58,0.16,1,NA,21.326,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=237] [kQuality=234] (HSLocalMDS)","LMDS [k=237] [kQuality=234] (HSLocalMDS)","LMDS (HSLocalMDS)",237,NA,0.77,0.53,1,NA,58.046,0.877,NA,NA,NA,NA,NA,52,33.683,0.648,0.436
"LMDS [k=237] [kQuality=235] (HSLocalMDS)","LMDS [k=237] [kQuality=235] (HSLocalMDS)","LMDS (HSLocalMDS)",237,NA,0.77,0.53,1,NA,57.764,0.877,NA,NA,NA,NA,NA,52,33.683,0.648,0.436
"LMDS [k=237] [kQuality=236] (HSLocalMDS)","LMDS [k=237] [kQuality=236] (HSLocalMDS)","LMDS (HSLocalMDS)",237,NA,0.77,0.53,1,NA,57.735,0.877,NA,NA,NA,NA,NA,52,33.683,0.648,0.436
"LMDS [k=237] [kQuality=237] (HSLocalMDS)","LMDS [k=237] [kQuality=237] (HSLocalMDS)","LMDS (HSLocalMDS)",237,NA,0.77,0.53,1,NA,57.675,0.877,NA,NA,NA,NA,NA,52,33.683,0.648,0.436
"LMDS [k=237] [kQuality=238] (HSLocalMDS)","LMDS [k=237] [kQuality=238] (HSLocalMDS)","LMDS (HSLocalMDS)",237,NA,0.77,0.53,1,NA,57.859,0.877,NA,NA,NA,NA,NA,52,33.683,0.648,0.436
"LMDS [k=237] [kQuality=239] (HSLocalMDS)","LMDS [k=237] [kQuality=239] (HSLocalMDS)","LMDS (HSLocalMDS)",237,NA,0.77,0.53,1,NA,57.781,0.877,NA,NA,NA,NA,NA,52,33.683,0.648,0.436
"LMDS [k=237] [kQuality=240] (HSLocalMDS)","LMDS [k=237] [kQuality=240] (HSLocalMDS)","LMDS (HSLocalMDS)",237,NA,0.77,0.53,1,NA,57.823,0.877,NA,NA,NA,NA,NA,52,33.683,0.648,0.436
"LMDS [k=245] (smacofx)","LMDS [k=245] (smacofx)","LMDS (smacofx)",245,NA,0.58,0.16,1,NA,19.709,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=245] [kQuality=242] (HSLocalMDS)","LMDS [k=245] [kQuality=242] (HSLocalMDS)","LMDS (HSLocalMDS)",245,NA,0.78,0.55,1,NA,54.315,0.945,NA,NA,NA,NA,NA,55,37.309,0.678,0.454
"LMDS [k=245] [kQuality=243] (HSLocalMDS)","LMDS [k=245] [kQuality=243] (HSLocalMDS)","LMDS (HSLocalMDS)",245,NA,0.78,0.55,1,NA,54.007,0.945,NA,NA,NA,NA,NA,55,37.309,0.678,0.454
"LMDS [k=245] [kQuality=244] (HSLocalMDS)","LMDS [k=245] [kQuality=244] (HSLocalMDS)","LMDS (HSLocalMDS)",245,NA,0.75,0.5,1,NA,53.866,0.932,NA,NA,NA,NA,NA,51,31.467,0.617,0.409
"LMDS [k=245] [kQuality=245] (HSLocalMDS)","LMDS [k=245] [kQuality=245] (HSLocalMDS)","LMDS (HSLocalMDS)",245,NA,0.78,0.55,1,NA,54.315,0.918,NA,NA,NA,NA,NA,53,35.537,0.671,0.454
"LMDS [k=28] (smacofx)","LMDS [k=28] (smacofx)","LMDS (smacofx)",28,NA,0.58,0.16,1,NA,31.673,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=28] [kQuality=25] (HSLocalMDS)","LMDS [k=28] [kQuality=25] (HSLocalMDS)","LMDS (HSLocalMDS)",28,NA,0.73,0.46,1,NA,100.514,0.973,NA,NA,NA,NA,NA,42,25.028,0.596,0.424
"LMDS [k=28] [kQuality=26] (HSLocalMDS)","LMDS [k=28] [kQuality=26] (HSLocalMDS)","LMDS (HSLocalMDS)",28,NA,0.73,0.46,1,NA,100.205,0.973,NA,NA,NA,NA,NA,42,25.028,0.596,0.424
"LMDS [k=28] [kQuality=27] (HSLocalMDS)","LMDS [k=28] [kQuality=27] (HSLocalMDS)","LMDS (HSLocalMDS)",28,NA,0.73,0.46,1,NA,100.619,0.973,NA,NA,NA,NA,NA,42,25.028,0.596,0.424
"LMDS [k=28] [kQuality=28] (HSLocalMDS)","LMDS [k=28] [kQuality=28] (HSLocalMDS)","LMDS (HSLocalMDS)",28,NA,0.73,0.46,1,NA,100.149,0.973,NA,NA,NA,NA,NA,42,25.028,0.596,0.424
"LMDS [k=28] [kQuality=29] (HSLocalMDS)","LMDS [k=28] [kQuality=29] (HSLocalMDS)","LMDS (HSLocalMDS)",28,NA,0.73,0.46,1,NA,100.195,0.973,NA,NA,NA,NA,NA,42,25.028,0.596,0.424
"LMDS [k=28] [kQuality=30] (HSLocalMDS)","LMDS [k=28] [kQuality=30] (HSLocalMDS)","LMDS (HSLocalMDS)",28,NA,0.73,0.46,1,NA,100.664,0.973,NA,NA,NA,NA,NA,42,25.028,0.596,0.424
"LMDS [k=28] [kQuality=31] (HSLocalMDS)","LMDS [k=28] [kQuality=31] (HSLocalMDS)","LMDS (HSLocalMDS)",28,NA,0.73,0.46,1,NA,100.523,0.973,NA,NA,NA,NA,NA,42,25.028,0.596,0.424
"LMDS [k=3] (smacofx)","LMDS [k=3] (smacofx)","LMDS (smacofx)",3,NA,0.58,0.16,1,NA,152.33,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=3] [kQuality=1] (HSLocalMDS)","LMDS [k=3] [kQuality=1] (HSLocalMDS)","LMDS (HSLocalMDS)",3,NA,0.71,0.42,1,NA,32.985,0.986,NA,NA,NA,NA,NA,40,21.077,0.527,0.364
"LMDS [k=3] [kQuality=2] (HSLocalMDS)","LMDS [k=3] [kQuality=2] (HSLocalMDS)","LMDS (HSLocalMDS)",3,NA,0.71,0.42,1,NA,32.866,0.986,NA,NA,NA,NA,NA,40,21.098,0.527,0.364
"LMDS [k=3] [kQuality=3] (HSLocalMDS)","LMDS [k=3] [kQuality=3] (HSLocalMDS)","LMDS (HSLocalMDS)",3,NA,0.71,0.42,1,NA,32.999,0.986,NA,NA,NA,NA,NA,40,21.098,0.527,0.364
"LMDS [k=3] [kQuality=4] (HSLocalMDS)","LMDS [k=3] [kQuality=4] (HSLocalMDS)","LMDS (HSLocalMDS)",3,NA,0.71,0.42,1,NA,32.911,0.986,NA,NA,NA,NA,NA,40,21.098,0.527,0.364
"LMDS [k=3] [kQuality=5] (HSLocalMDS)","LMDS [k=3] [kQuality=5] (HSLocalMDS)","LMDS (HSLocalMDS)",3,NA,0.71,0.42,1,NA,32.833,0.986,NA,NA,NA,NA,NA,40,21.098,0.527,0.364
"LMDS [k=3] [kQuality=6] (HSLocalMDS)","LMDS [k=3] [kQuality=6] (HSLocalMDS)","LMDS (HSLocalMDS)",3,NA,0.71,0.42,1,NA,32.518,0.986,NA,NA,NA,NA,NA,40,21.077,0.527,0.364
"LMDS [k=36] (smacofx)","LMDS [k=36] (smacofx)","LMDS (smacofx)",36,NA,0.58,0.16,1,NA,22.797,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=36] [kQuality=33] (HSLocalMDS)","LMDS [k=36] [kQuality=33] (HSLocalMDS)","LMDS (HSLocalMDS)",36,NA,0.74,0.47,1,NA,55.732,0.973,NA,NA,NA,NA,NA,42,25.041,0.596,0.425
"LMDS [k=36] [kQuality=34] (HSLocalMDS)","LMDS [k=36] [kQuality=34] (HSLocalMDS)","LMDS (HSLocalMDS)",36,NA,0.74,0.47,1,NA,55.812,0.973,NA,NA,NA,NA,NA,42,25.041,0.596,0.425
"LMDS [k=36] [kQuality=35] (HSLocalMDS)","LMDS [k=36] [kQuality=35] (HSLocalMDS)","LMDS (HSLocalMDS)",36,NA,0.74,0.47,1,NA,55.778,0.973,NA,NA,NA,NA,NA,42,25.041,0.596,0.425
"LMDS [k=36] [kQuality=36] (HSLocalMDS)","LMDS [k=36] [kQuality=36] (HSLocalMDS)","LMDS (HSLocalMDS)",36,NA,0.74,0.47,1,NA,55.847,0.973,NA,NA,NA,NA,NA,42,25.041,0.596,0.425
"LMDS [k=36] [kQuality=37] (HSLocalMDS)","LMDS [k=36] [kQuality=37] (HSLocalMDS)","LMDS (HSLocalMDS)",36,NA,0.74,0.47,1,NA,55.49,0.973,NA,NA,NA,NA,NA,42,25.041,0.596,0.425
"LMDS [k=36] [kQuality=38] (HSLocalMDS)","LMDS [k=36] [kQuality=38] (HSLocalMDS)","LMDS (HSLocalMDS)",36,NA,0.74,0.47,1,NA,55.66,0.973,NA,NA,NA,NA,NA,42,25.041,0.596,0.425
"LMDS [k=36] [kQuality=39] (HSLocalMDS)","LMDS [k=36] [kQuality=39] (HSLocalMDS)","LMDS (HSLocalMDS)",36,NA,0.74,0.47,1,NA,55.453,0.973,NA,NA,NA,NA,NA,42,25.041,0.596,0.425
"LMDS [k=45] (smacofx)","LMDS [k=45] (smacofx)","LMDS (smacofx)",45,NA,0.58,0.16,1,NA,33.267,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=45] [kQuality=42] (HSLocalMDS)","LMDS [k=45] [kQuality=42] (HSLocalMDS)","LMDS (HSLocalMDS)",45,NA,0.75,0.49,1,NA,139.234,0.973,NA,NA,NA,NA,NA,47,29.167,0.621,0.429
"LMDS [k=45] [kQuality=43] (HSLocalMDS)","LMDS [k=45] [kQuality=43] (HSLocalMDS)","LMDS (HSLocalMDS)",45,NA,0.75,0.49,1,NA,139.23,0.973,NA,NA,NA,NA,NA,47,29.167,0.621,0.429
"LMDS [k=45] [kQuality=44] (HSLocalMDS)","LMDS [k=45] [kQuality=44] (HSLocalMDS)","LMDS (HSLocalMDS)",45,NA,0.75,0.49,1,NA,139.341,0.973,NA,NA,NA,NA,NA,47,29.167,0.621,0.429
"LMDS [k=45] [kQuality=45] (HSLocalMDS)","LMDS [k=45] [kQuality=45] (HSLocalMDS)","LMDS (HSLocalMDS)",45,NA,0.75,0.49,1,NA,139.351,0.973,NA,NA,NA,NA,NA,47,29.167,0.621,0.429
"LMDS [k=45] [kQuality=46] (HSLocalMDS)","LMDS [k=45] [kQuality=46] (HSLocalMDS)","LMDS (HSLocalMDS)",45,NA,0.75,0.49,1,NA,139.376,0.973,NA,NA,NA,NA,NA,47,29.167,0.621,0.429
"LMDS [k=45] [kQuality=47] (HSLocalMDS)","LMDS [k=45] [kQuality=47] (HSLocalMDS)","LMDS (HSLocalMDS)",45,NA,0.75,0.49,1,NA,139.055,0.973,NA,NA,NA,NA,NA,47,29.167,0.621,0.429
"LMDS [k=45] [kQuality=48] (HSLocalMDS)","LMDS [k=45] [kQuality=48] (HSLocalMDS)","LMDS (HSLocalMDS)",45,NA,0.75,0.49,1,NA,139.165,0.973,NA,NA,NA,NA,NA,47,29.167,0.621,0.429
"LMDS [k=53] (smacofx)","LMDS [k=53] (smacofx)","LMDS (smacofx)",53,NA,0.58,0.16,1,NA,24.694,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=53] [kQuality=50] (HSLocalMDS)","LMDS [k=53] [kQuality=50] (HSLocalMDS)","LMDS (HSLocalMDS)",53,NA,0.75,0.5,1,NA,155.578,0.932,NA,NA,NA,NA,NA,55,36.407,0.662,0.437
"LMDS [k=53] [kQuality=51] (HSLocalMDS)","LMDS [k=53] [kQuality=51] (HSLocalMDS)","LMDS (HSLocalMDS)",53,NA,0.75,0.5,1,NA,155.521,0.932,NA,NA,NA,NA,NA,55,36.407,0.662,0.437
"LMDS [k=53] [kQuality=52] (HSLocalMDS)","LMDS [k=53] [kQuality=52] (HSLocalMDS)","LMDS (HSLocalMDS)",53,NA,0.75,0.5,1,NA,155.484,0.932,NA,NA,NA,NA,NA,55,36.407,0.662,0.437
"LMDS [k=53] [kQuality=53] (HSLocalMDS)","LMDS [k=53] [kQuality=53] (HSLocalMDS)","LMDS (HSLocalMDS)",53,NA,0.75,0.5,1,NA,155.535,0.932,NA,NA,NA,NA,NA,55,36.407,0.662,0.437
"LMDS [k=53] [kQuality=54] (HSLocalMDS)","LMDS [k=53] [kQuality=54] (HSLocalMDS)","LMDS (HSLocalMDS)",53,NA,0.75,0.5,1,NA,155.428,0.932,NA,NA,NA,NA,NA,55,36.407,0.662,0.437
"LMDS [k=53] [kQuality=55] (HSLocalMDS)","LMDS [k=53] [kQuality=55] (HSLocalMDS)","LMDS (HSLocalMDS)",53,NA,0.75,0.5,1,NA,155.58,0.932,NA,NA,NA,NA,NA,55,36.407,0.662,0.437
"LMDS [k=53] [kQuality=56] (HSLocalMDS)","LMDS [k=53] [kQuality=56] (HSLocalMDS)","LMDS (HSLocalMDS)",53,NA,0.75,0.5,1,NA,155.541,0.932,NA,NA,NA,NA,NA,55,36.407,0.662,0.437
"LMDS [k=61] (smacofx)","LMDS [k=61] (smacofx)","LMDS (smacofx)",61,NA,0.58,0.16,1,NA,27.47,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=61] [kQuality=58] (HSLocalMDS)","LMDS [k=61] [kQuality=58] (HSLocalMDS)","LMDS (HSLocalMDS)",61,NA,0.76,0.51,1,NA,56.456,0.932,NA,NA,NA,NA,NA,60,41.065,0.684,0.44
"LMDS [k=61] [kQuality=59] (HSLocalMDS)","LMDS [k=61] [kQuality=59] (HSLocalMDS)","LMDS (HSLocalMDS)",61,NA,0.76,0.51,1,NA,56.276,0.932,NA,NA,NA,NA,NA,60,41.065,0.684,0.44
"LMDS [k=61] [kQuality=60] (HSLocalMDS)","LMDS [k=61] [kQuality=60] (HSLocalMDS)","LMDS (HSLocalMDS)",61,NA,0.76,0.51,1,NA,56.543,0.932,NA,NA,NA,NA,NA,60,41.065,0.684,0.44
"LMDS [k=61] [kQuality=61] (HSLocalMDS)","LMDS [k=61] [kQuality=61] (HSLocalMDS)","LMDS (HSLocalMDS)",61,NA,0.76,0.51,1,NA,55.764,0.932,NA,NA,NA,NA,NA,60,41.065,0.684,0.44
"LMDS [k=61] [kQuality=62] (HSLocalMDS)","LMDS [k=61] [kQuality=62] (HSLocalMDS)","LMDS (HSLocalMDS)",61,NA,0.76,0.51,1,NA,56.167,0.932,NA,NA,NA,NA,NA,60,41.065,0.684,0.44
"LMDS [k=61] [kQuality=63] (HSLocalMDS)","LMDS [k=61] [kQuality=63] (HSLocalMDS)","LMDS (HSLocalMDS)",61,NA,0.76,0.51,1,NA,56.182,0.932,NA,NA,NA,NA,NA,60,41.065,0.684,0.44
