"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"HSLMDS [k=50] [kQuality=49] (HSLocalMDS)","HSLMDS [k=50] [kQuality=49] (HSLocalMDS)","HSLMDS (HSLocalMDS)",50,NA,0.76,0.52,1,NA,12.962,0.731,0.692,0.769,0.75,0.692,0.72,24,15.789,0.658,0.388
"HSLMDS [k=50] [kQuality=50] (HSLocalMDS)","HSLMDS [k=50] [kQuality=50] (HSLocalMDS)","HSLMDS (HSLocalMDS)",50,NA,0.76,0.52,1,NA,13.114,0.731,0.692,0.769,0.75,0.692,0.72,24,15.789,0.658,0.388
"HSLMDS [k=50] [kQuality=51] (HSLocalMDS)","HSLMDS [k=50] [kQuality=51] (HSLocalMDS)","HSLMDS (HSLocalMDS)",50,NA,0.76,0.52,1,NA,13.082,0.731,0.692,0.769,0.75,0.692,0.72,24,15.789,0.658,0.388
"HSLMDS [k=50] [kQuality=52] (HSLocalMDS)","HSLMDS [k=50] [kQuality=52] (HSLocalMDS)","HSLMDS (HSLocalMDS)",50,NA,0.76,0.52,1,NA,13.113,0.731,0.692,0.769,0.75,0.692,0.72,24,15.789,0.658,0.388
"HSLMDS [k=50] [kQuality=53] (HSLocalMDS)","HSLMDS [k=50] [kQuality=53] (HSLocalMDS)","HSLMDS (HSLocalMDS)",50,NA,0.76,0.52,1,NA,13.066,0.731,0.692,0.769,0.75,0.692,0.72,24,15.789,0.658,0.388
"HSLMDS [k=53] [kQuality=50] (HSLocalMDS)","HSLMDS [k=53] [kQuality=50] (HSLocalMDS)","HSLMDS (HSLocalMDS)",53,NA,0.76,0.52,1,NA,8.229,0.692,0.615,0.769,0.727,0.615,0.667,27,18.789,0.696,0.393
"HSLMDS [k=53] [kQuality=51] (HSLocalMDS)","HSLMDS [k=53] [kQuality=51] (HSLocalMDS)","HSLMDS (HSLocalMDS)",53,NA,0.76,0.52,1,NA,8.362,0.692,0.615,0.769,0.727,0.615,0.667,27,18.789,0.696,0.393
"HSLMDS [k=53] [kQuality=52] (HSLocalMDS)","HSLMDS [k=53] [kQuality=52] (HSLocalMDS)","HSLMDS (HSLocalMDS)",53,NA,0.76,0.52,1,NA,8.279,0.692,0.615,0.769,0.727,0.615,0.667,27,18.789,0.696,0.393
"HSLMDS [k=53] [kQuality=53] (HSLocalMDS)","HSLMDS [k=53] [kQuality=53] (HSLocalMDS)","HSLMDS (HSLocalMDS)",53,NA,0.76,0.52,1,NA,8.209,0.692,0.615,0.769,0.727,0.615,0.667,27,18.789,0.696,0.393
"HSLMDS [k=53] [kQuality=54] (HSLocalMDS)","HSLMDS [k=53] [kQuality=54] (HSLocalMDS)","HSLMDS (HSLocalMDS)",53,NA,0.76,0.52,1,NA,8.336,0.692,0.615,0.769,0.727,0.615,0.667,27,18.789,0.696,0.393
"HSLMDS [k=53] [kQuality=55] (HSLocalMDS)","HSLMDS [k=53] [kQuality=55] (HSLocalMDS)","HSLMDS (HSLocalMDS)",53,NA,0.76,0.52,1,NA,8.259,0.692,0.615,0.769,0.727,0.615,0.667,27,18.789,0.696,0.393
"HSLMDS [k=53] [kQuality=56] (HSLocalMDS)","HSLMDS [k=53] [kQuality=56] (HSLocalMDS)","HSLMDS (HSLocalMDS)",53,NA,0.76,0.52,1,NA,8.189,0.692,0.615,0.769,0.727,0.615,0.667,27,18.789,0.696,0.393
"HSLMDS [k=56] [kQuality=53] (HSLocalMDS)","HSLMDS [k=56] [kQuality=53] (HSLocalMDS)","HSLMDS (HSLocalMDS)",56,NA,0.76,0.52,1,NA,20.289,0.692,0.615,0.769,0.727,0.615,0.667,27,18.767,0.695,0.392
"HSLMDS [k=56] [kQuality=54] (HSLocalMDS)","HSLMDS [k=56] [kQuality=54] (HSLocalMDS)","HSLMDS (HSLocalMDS)",56,NA,0.76,0.52,1,NA,20.281,0.692,0.615,0.769,0.727,0.615,0.667,27,18.767,0.695,0.392
"HSLMDS [k=56] [kQuality=55] (HSLocalMDS)","HSLMDS [k=56] [kQuality=55] (HSLocalMDS)","HSLMDS (HSLocalMDS)",56,NA,0.76,0.52,1,NA,20.332,0.692,0.615,0.769,0.727,0.615,0.667,27,18.767,0.695,0.392
"HSLMDS [k=56] [kQuality=56] (HSLocalMDS)","HSLMDS [k=56] [kQuality=56] (HSLocalMDS)","HSLMDS (HSLocalMDS)",56,NA,0.76,0.52,1,NA,20.302,0.692,0.615,0.769,0.727,0.615,0.667,27,18.767,0.695,0.392
"HSLMDS [k=56] [kQuality=57] (HSLocalMDS)","HSLMDS [k=56] [kQuality=57] (HSLocalMDS)","HSLMDS (HSLocalMDS)",56,NA,0.76,0.52,1,NA,20.224,0.692,0.615,0.769,0.727,0.615,0.667,27,18.767,0.695,0.392
"HSLMDS [k=56] [kQuality=58] (HSLocalMDS)","HSLMDS [k=56] [kQuality=58] (HSLocalMDS)","HSLMDS (HSLocalMDS)",56,NA,0.76,0.52,1,NA,23.495,0.731,0.692,0.769,0.75,0.692,0.72,24,15.911,0.663,0.393
"HSLMDS [k=56] [kQuality=59] (HSLocalMDS)","HSLMDS [k=56] [kQuality=59] (HSLocalMDS)","HSLMDS (HSLocalMDS)",56,NA,0.76,0.52,1,NA,20.247,0.692,0.615,0.769,0.727,0.615,0.667,27,18.767,0.695,0.392
"HSLMDS [k=59] [kQuality=56] (HSLocalMDS)","HSLMDS [k=59] [kQuality=56] (HSLocalMDS)","HSLMDS (HSLocalMDS)",59,NA,0.77,0.53,1,NA,35.38,0.731,0.692,0.769,0.75,0.692,0.72,30,21.9,0.73,0.393
"HSLMDS [k=59] [kQuality=57] (HSLocalMDS)","HSLMDS [k=59] [kQuality=57] (HSLocalMDS)","HSLMDS (HSLocalMDS)",59,NA,0.77,0.53,1,NA,35.377,0.731,0.692,0.769,0.75,0.692,0.72,30,21.9,0.73,0.393
"HSLMDS [k=59] [kQuality=58] (HSLocalMDS)","HSLMDS [k=59] [kQuality=58] (HSLocalMDS)","HSLMDS (HSLocalMDS)",59,NA,0.77,0.53,1,NA,35.444,0.731,0.692,0.769,0.75,0.692,0.72,30,21.9,0.73,0.393
"HSLMDS [k=59] [kQuality=59] (HSLocalMDS)","HSLMDS [k=59] [kQuality=59] (HSLocalMDS)","HSLMDS (HSLocalMDS)",59,NA,0.77,0.53,1,NA,35.462,0.731,0.692,0.769,0.75,0.692,0.72,30,21.9,0.73,0.393
"HSLMDS [k=59] [kQuality=60] (HSLocalMDS)","HSLMDS [k=59] [kQuality=60] (HSLocalMDS)","HSLMDS (HSLocalMDS)",59,NA,0.77,0.53,1,NA,35.464,0.731,0.692,0.769,0.75,0.692,0.72,30,21.9,0.73,0.393
"HSLMDS [k=59] [kQuality=61] (HSLocalMDS)","HSLMDS [k=59] [kQuality=61] (HSLocalMDS)","HSLMDS (HSLocalMDS)",59,NA,0.77,0.53,1,NA,35.443,0.731,0.692,0.769,0.75,0.692,0.72,30,21.9,0.73,0.393
"HSLMDS [k=59] [kQuality=62] (HSLocalMDS)","HSLMDS [k=59] [kQuality=62] (HSLocalMDS)","HSLMDS (HSLocalMDS)",59,NA,0.77,0.53,1,NA,35.468,0.731,0.692,0.769,0.75,0.692,0.72,30,21.9,0.73,0.393
"HSLMDS [k=6] [kQuality=3] (HSLocalMDS)","HSLMDS [k=6] [kQuality=3] (HSLocalMDS)","HSLMDS (HSLocalMDS)",6,NA,0.72,0.44,1,NA,21.14,0.923,0.923,0.923,0.923,0.923,0.923,18,10.578,0.588,0.385
"HSLMDS [k=6] [kQuality=4] (HSLocalMDS)","HSLMDS [k=6] [kQuality=4] (HSLocalMDS)","HSLMDS (HSLocalMDS)",6,NA,0.71,0.42,1,NA,103.812,0.923,0.923,0.923,0.923,0.923,0.923,18,10.189,0.566,0.364
"HSLMDS [k=6] [kQuality=5] (HSLocalMDS)","HSLMDS [k=6] [kQuality=5] (HSLocalMDS)","HSLMDS (HSLocalMDS)",6,NA,0.72,0.44,1,NA,12.571,0.923,0.923,0.923,0.923,0.923,0.923,9,4.411,0.49,0.389
"HSLMDS [k=6] [kQuality=6] (HSLocalMDS)","HSLMDS [k=6] [kQuality=6] (HSLocalMDS)","HSLMDS (HSLocalMDS)",6,NA,0.72,0.44,1,NA,12.623,0.923,0.923,0.923,0.923,0.923,0.923,9,4.411,0.49,0.389
"HSLMDS [k=6] [kQuality=7] (HSLocalMDS)","HSLMDS [k=6] [kQuality=7] (HSLocalMDS)","HSLMDS (HSLocalMDS)",6,NA,0.72,0.44,1,NA,12.623,0.923,0.923,0.923,0.923,0.923,0.923,9,4.411,0.49,0.389
"HSLMDS [k=6] [kQuality=8] (HSLocalMDS)","HSLMDS [k=6] [kQuality=8] (HSLocalMDS)","HSLMDS (HSLocalMDS)",6,NA,0.72,0.44,1,NA,12.477,0.923,0.923,0.923,0.923,0.923,0.923,9,4.411,0.49,0.389
"HSLMDS [k=6] [kQuality=9] (HSLocalMDS)","HSLMDS [k=6] [kQuality=9] (HSLocalMDS)","HSLMDS (HSLocalMDS)",6,NA,0.72,0.44,1,NA,12.491,0.923,0.923,0.923,0.923,0.923,0.923,9,4.411,0.49,0.389
"HSLMDS [k=62] [kQuality=59] (HSLocalMDS)","HSLMDS [k=62] [kQuality=59] (HSLocalMDS)","HSLMDS (HSLocalMDS)",62,NA,0.77,0.54,1,NA,13.891,0.885,0.769,1,1,0.769,0.87,24,16.222,0.676,0.406
"HSLMDS [k=62] [kQuality=60] (HSLocalMDS)","HSLMDS [k=62] [kQuality=60] (HSLocalMDS)","HSLMDS (HSLocalMDS)",62,NA,0.77,0.54,1,NA,13.915,0.885,0.769,1,1,0.769,0.87,24,16.222,0.676,0.406
"HSLMDS [k=62] [kQuality=61] (HSLocalMDS)","HSLMDS [k=62] [kQuality=61] (HSLocalMDS)","HSLMDS (HSLocalMDS)",62,NA,0.77,0.54,1,NA,13.934,0.885,0.769,1,1,0.769,0.87,24,16.222,0.676,0.406
"HSLMDS [k=62] [kQuality=62] (HSLocalMDS)","HSLMDS [k=62] [kQuality=62] (HSLocalMDS)","HSLMDS (HSLocalMDS)",62,NA,0.77,0.54,1,NA,13.943,0.885,0.769,1,1,0.769,0.87,24,16.222,0.676,0.406
"HSLMDS [k=62] [kQuality=63] (HSLocalMDS)","HSLMDS [k=62] [kQuality=63] (HSLocalMDS)","HSLMDS (HSLocalMDS)",62,NA,0.78,0.56,1,NA,11.307,0.808,0.692,0.923,0.9,0.692,0.783,23,15.678,0.682,0.423
"HSLMDS [k=62] [kQuality=64] (HSLocalMDS)","HSLMDS [k=62] [kQuality=64] (HSLocalMDS)","HSLMDS (HSLocalMDS)",62,NA,0.78,0.56,1,NA,11.181,0.808,0.692,0.923,0.9,0.692,0.783,23,15.678,0.682,0.423
"HSLMDS [k=62] [kQuality=65] (HSLocalMDS)","HSLMDS [k=62] [kQuality=65] (HSLocalMDS)","HSLMDS (HSLocalMDS)",62,NA,0.78,0.56,1,NA,11.277,0.808,0.692,0.923,0.9,0.692,0.783,23,15.678,0.682,0.423
"HSLMDS [k=65] [kQuality=62] (HSLocalMDS)","HSLMDS [k=65] [kQuality=62] (HSLocalMDS)","HSLMDS (HSLocalMDS)",65,NA,0.76,0.52,1,NA,10.43,0.808,0.692,0.923,0.9,0.692,0.783,22,14,0.636,0.389
"HSLMDS [k=65] [kQuality=63] (HSLocalMDS)","HSLMDS [k=65] [kQuality=63] (HSLocalMDS)","HSLMDS (HSLocalMDS)",65,NA,0.76,0.52,1,NA,14.443,0.808,0.692,0.923,0.9,0.692,0.783,22,13.956,0.634,0.387
"HSLMDS [k=65] [kQuality=64] (HSLocalMDS)","HSLMDS [k=65] [kQuality=64] (HSLocalMDS)","HSLMDS (HSLocalMDS)",65,NA,0.76,0.52,1,NA,12.788,0.808,0.692,0.923,0.9,0.692,0.783,22,14,0.636,0.389
"HSLMDS [k=65] [kQuality=65] (HSLocalMDS)","HSLMDS [k=65] [kQuality=65] (HSLocalMDS)","HSLMDS (HSLocalMDS)",65,NA,0.76,0.52,1,NA,13.127,0.808,0.692,0.923,0.9,0.692,0.783,22,13.956,0.634,0.387
"HSLMDS [k=65] [kQuality=66] (HSLocalMDS)","HSLMDS [k=65] [kQuality=66] (HSLocalMDS)","HSLMDS (HSLocalMDS)",65,NA,0.76,0.52,1,NA,12.696,0.808,0.692,0.923,0.9,0.692,0.783,22,14,0.636,0.389
"HSLMDS [k=65] [kQuality=67] (HSLocalMDS)","HSLMDS [k=65] [kQuality=67] (HSLocalMDS)","HSLMDS (HSLocalMDS)",65,NA,0.76,0.51,1,NA,13.775,0.808,0.692,0.923,0.9,0.692,0.783,25,16.467,0.659,0.378
"HSLMDS [k=65] [kQuality=68] (HSLocalMDS)","HSLMDS [k=65] [kQuality=68] (HSLocalMDS)","HSLMDS (HSLocalMDS)",65,NA,0.76,0.52,1,NA,44.925,0.808,0.692,0.923,0.9,0.692,0.783,22,13.956,0.634,0.387
"HSLMDS [k=68] [kQuality=65] (HSLocalMDS)","HSLMDS [k=68] [kQuality=65] (HSLocalMDS)","HSLMDS (HSLocalMDS)",68,NA,0.78,0.55,1,NA,11.318,0.731,0.692,0.769,0.75,0.692,0.72,24,16.422,0.684,0.415
"HSLMDS [k=68] [kQuality=66] (HSLocalMDS)","HSLMDS [k=68] [kQuality=66] (HSLocalMDS)","HSLMDS (HSLocalMDS)",68,NA,0.78,0.55,1,NA,11.366,0.731,0.692,0.769,0.75,0.692,0.72,24,16.422,0.684,0.415
"HSLMDS [k=68] [kQuality=67] (HSLocalMDS)","HSLMDS [k=68] [kQuality=67] (HSLocalMDS)","HSLMDS (HSLocalMDS)",68,NA,0.76,0.51,1,NA,6.15,0.731,0.769,0.692,0.714,0.769,0.741,30,21.8,0.727,0.39
"HSLMDS [k=68] [kQuality=68] (HSLocalMDS)","HSLMDS [k=68] [kQuality=68] (HSLocalMDS)","HSLMDS (HSLocalMDS)",68,NA,0.76,0.51,1,NA,16.43,0.731,0.538,0.923,0.875,0.538,0.667,23,14.822,0.644,0.386
"HSLMDS [k=68] [kQuality=69] (HSLocalMDS)","HSLMDS [k=68] [kQuality=69] (HSLocalMDS)","HSLMDS (HSLocalMDS)",68,NA,0.76,0.51,1,NA,16.374,0.731,0.538,0.923,0.875,0.538,0.667,23,14.822,0.644,0.386
"HSLMDS [k=68] [kQuality=70] (HSLocalMDS)","HSLMDS [k=68] [kQuality=70] (HSLocalMDS)","HSLMDS (HSLocalMDS)",68,NA,0.76,0.51,1,NA,16.327,0.731,0.538,0.923,0.875,0.538,0.667,23,14.822,0.644,0.386
"HSLMDS [k=68] [kQuality=71] (HSLocalMDS)","HSLMDS [k=68] [kQuality=71] (HSLocalMDS)","HSLMDS (HSLocalMDS)",68,NA,0.76,0.51,1,NA,16.482,0.731,0.538,0.923,0.875,0.538,0.667,23,14.822,0.644,0.386
"HSLMDS [k=71] [kQuality=68] (HSLocalMDS)","HSLMDS [k=71] [kQuality=68] (HSLocalMDS)","HSLMDS (HSLocalMDS)",71,NA,0.78,0.55,1,NA,22.619,0.692,0.692,0.692,0.692,0.692,0.692,24,16.489,0.687,0.417
"HSLMDS [k=71] [kQuality=69] (HSLocalMDS)","HSLMDS [k=71] [kQuality=69] (HSLocalMDS)","HSLMDS (HSLocalMDS)",71,NA,0.78,0.55,1,NA,22.752,0.692,0.692,0.692,0.692,0.692,0.692,24,16.489,0.687,0.417
"HSLMDS [k=71] [kQuality=70] (HSLocalMDS)","HSLMDS [k=71] [kQuality=70] (HSLocalMDS)","HSLMDS (HSLocalMDS)",71,NA,0.75,0.49,1,NA,24.232,0.846,0.692,1,1,0.692,0.818,30,21.089,0.703,0.366
"HSLMDS [k=71] [kQuality=71] (HSLocalMDS)","HSLMDS [k=71] [kQuality=71] (HSLocalMDS)","HSLMDS (HSLocalMDS)",71,NA,0.75,0.49,1,NA,24.088,0.846,0.692,1,1,0.692,0.818,30,21.089,0.703,0.366
"HSLMDS [k=71] [kQuality=72] (HSLocalMDS)","HSLMDS [k=71] [kQuality=72] (HSLocalMDS)","HSLMDS (HSLocalMDS)",71,NA,0.75,0.49,1,NA,24.271,0.846,0.692,1,1,0.692,0.818,30,21.089,0.703,0.366
"HSLMDS [k=71] [kQuality=73] (HSLocalMDS)","HSLMDS [k=71] [kQuality=73] (HSLocalMDS)","HSLMDS (HSLocalMDS)",71,NA,0.75,0.5,1,NA,21.298,0.885,0.769,1,1,0.769,0.87,30,21.3,0.71,0.373
"HSLMDS [k=71] [kQuality=74] (HSLocalMDS)","HSLMDS [k=71] [kQuality=74] (HSLocalMDS)","HSLMDS (HSLocalMDS)",71,NA,0.75,0.5,1,NA,29.651,0.846,0.769,0.923,0.909,0.769,0.833,31,22.289,0.719,0.371
"HSLMDS [k=74] [kQuality=71] (HSLocalMDS)","HSLMDS [k=74] [kQuality=71] (HSLocalMDS)","HSLMDS (HSLocalMDS)",74,NA,0.77,0.53,1,NA,13.334,0.731,0.462,1,1,0.462,0.632,24,16.278,0.678,0.409
"HSLMDS [k=74] [kQuality=72] (HSLocalMDS)","HSLMDS [k=74] [kQuality=72] (HSLocalMDS)","HSLMDS (HSLocalMDS)",74,NA,0.77,0.53,1,NA,13.34,0.731,0.462,1,1,0.462,0.632,24,16.278,0.678,0.409
"HSLMDS [k=74] [kQuality=73] (HSLocalMDS)","HSLMDS [k=74] [kQuality=73] (HSLocalMDS)","HSLMDS (HSLocalMDS)",74,NA,0.75,0.5,1,NA,12.884,0.808,0.692,0.923,0.9,0.692,0.783,24,15.611,0.65,0.381
"HSLMDS [k=74] [kQuality=74] (HSLocalMDS)","HSLMDS [k=74] [kQuality=74] (HSLocalMDS)","HSLMDS (HSLocalMDS)",74,NA,0.77,0.53,1,NA,13.396,0.731,0.462,1,1,0.462,0.632,24,16.278,0.678,0.409
"HSLMDS [k=74] [kQuality=75] (HSLocalMDS)","HSLMDS [k=74] [kQuality=75] (HSLocalMDS)","HSLMDS (HSLocalMDS)",74,NA,0.77,0.53,1,NA,13.354,0.731,0.462,1,1,0.462,0.632,24,16.278,0.678,0.409
"HSLMDS [k=74] [kQuality=76] (HSLocalMDS)","HSLMDS [k=74] [kQuality=76] (HSLocalMDS)","HSLMDS (HSLocalMDS)",74,NA,0.77,0.53,1,NA,13.343,0.731,0.462,1,1,0.462,0.632,24,16.278,0.678,0.409
"HSLMDS [k=74] [kQuality=77] (HSLocalMDS)","HSLMDS [k=74] [kQuality=77] (HSLocalMDS)","HSLMDS (HSLocalMDS)",74,NA,0.77,0.53,1,NA,13.345,0.731,0.462,1,1,0.462,0.632,24,16.278,0.678,0.409
"HSLMDS [k=77] [kQuality=74] (HSLocalMDS)","HSLMDS [k=77] [kQuality=74] (HSLocalMDS)","HSLMDS (HSLocalMDS)",77,NA,0.78,0.55,1,NA,52.389,0.692,0.615,0.769,0.727,0.615,0.667,24,16.589,0.691,0.422
"HSLMDS [k=77] [kQuality=75] (HSLocalMDS)","HSLMDS [k=77] [kQuality=75] (HSLocalMDS)","HSLMDS (HSLocalMDS)",77,NA,0.78,0.55,1,NA,52.455,0.692,0.615,0.769,0.727,0.615,0.667,24,16.589,0.691,0.422
"HSLMDS [k=77] [kQuality=76] (HSLocalMDS)","HSLMDS [k=77] [kQuality=76] (HSLocalMDS)","HSLMDS (HSLocalMDS)",77,NA,0.78,0.55,1,NA,52.378,0.692,0.615,0.769,0.727,0.615,0.667,24,16.589,0.691,0.422
"HSLMDS [k=77] [kQuality=77] (HSLocalMDS)","HSLMDS [k=77] [kQuality=77] (HSLocalMDS)","HSLMDS (HSLocalMDS)",77,NA,0.78,0.55,1,NA,52.454,0.692,0.615,0.769,0.727,0.615,0.667,24,16.589,0.691,0.422
"HSLMDS [k=77] [kQuality=78] (HSLocalMDS)","HSLMDS [k=77] [kQuality=78] (HSLocalMDS)","HSLMDS (HSLocalMDS)",77,NA,0.78,0.55,1,NA,52.488,0.692,0.615,0.769,0.727,0.615,0.667,24,16.589,0.691,0.422
"HSLMDS [k=77] [kQuality=79] (HSLocalMDS)","HSLMDS [k=77] [kQuality=79] (HSLocalMDS)","HSLMDS (HSLocalMDS)",77,NA,0.76,0.5,1,NA,18.423,0.731,0.692,0.769,0.75,0.692,0.72,24,16,0.667,0.397
"HSLMDS [k=77] [kQuality=80] (HSLocalMDS)","HSLMDS [k=77] [kQuality=80] (HSLocalMDS)","HSLMDS (HSLocalMDS)",77,NA,0.73,0.46,1,NA,23.313,0.615,0.462,0.769,0.667,0.462,0.545,27,17.6,0.652,0.348
"HSLMDS [k=80] [kQuality=77] (HSLocalMDS)","HSLMDS [k=80] [kQuality=77] (HSLocalMDS)","HSLMDS (HSLocalMDS)",80,NA,0.78,0.56,1,NA,15.825,0.808,0.769,0.846,0.833,0.769,0.8,24,16.667,0.694,0.425
"HSLMDS [k=80] [kQuality=78] (HSLocalMDS)","HSLMDS [k=80] [kQuality=78] (HSLocalMDS)","HSLMDS (HSLocalMDS)",80,NA,0.78,0.56,1,NA,15.873,0.808,0.769,0.846,0.833,0.769,0.8,24,16.667,0.694,0.425
"HSLMDS [k=80] [kQuality=79] (HSLocalMDS)","HSLMDS [k=80] [kQuality=79] (HSLocalMDS)","HSLMDS (HSLocalMDS)",80,NA,0.76,0.52,1,NA,14.556,0.731,0.692,0.769,0.75,0.692,0.72,24,16.322,0.68,0.41
"HSLMDS [k=80] [kQuality=80] (HSLocalMDS)","HSLMDS [k=80] [kQuality=80] (HSLocalMDS)","HSLMDS (HSLocalMDS)",80,NA,0.76,0.52,1,NA,8.967,0.654,0.615,0.692,0.667,0.615,0.64,24,15.933,0.664,0.394
"HSLMDS [k=80] [kQuality=81] (HSLocalMDS)","HSLMDS [k=80] [kQuality=81] (HSLocalMDS)","HSLMDS (HSLocalMDS)",80,NA,0.74,0.47,1,NA,16.554,0.769,0.769,0.769,0.769,0.769,0.769,30,20.656,0.689,0.351
"HSLMDS [k=80] [kQuality=82] (HSLocalMDS)","HSLMDS [k=80] [kQuality=82] (HSLocalMDS)","HSLMDS (HSLocalMDS)",80,NA,0.77,0.53,1,NA,15.803,0.808,0.692,0.923,0.9,0.692,0.783,25,17.456,0.698,0.417
"HSLMDS [k=80] [kQuality=83] (HSLocalMDS)","HSLMDS [k=80] [kQuality=83] (HSLocalMDS)","HSLMDS (HSLocalMDS)",80,NA,0.72,0.43,1,NA,21.07,0.577,0.462,0.692,0.6,0.462,0.522,31,20.844,0.672,0.324
"HSLMDS [k=83] [kQuality=80] (HSLocalMDS)","HSLMDS [k=83] [kQuality=80] (HSLocalMDS)","HSLMDS (HSLocalMDS)",83,NA,0.77,0.54,1,NA,15.34,0.692,0.692,0.692,0.692,0.692,0.692,23,15.356,0.668,0.409
"HSLMDS [k=83] [kQuality=81] (HSLocalMDS)","HSLMDS [k=83] [kQuality=81] (HSLocalMDS)","HSLMDS (HSLocalMDS)",83,NA,0.77,0.54,1,NA,15.354,0.692,0.692,0.692,0.692,0.692,0.692,23,15.356,0.668,0.409
