"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"LMDS [k=165] [kQuality=164] (HSLocalMDS)","LMDS [k=165] [kQuality=164] (HSLocalMDS)","LMDS (HSLocalMDS)",165,NA,0.82,0.63,1,NA,20.512,0.63,NA,NA,NA,NA,NA,46,34.081,0.741,0.491
"LMDS [k=165] [kQuality=165] (HSLocalMDS)","LMDS [k=165] [kQuality=165] (HSLocalMDS)","LMDS (HSLocalMDS)",165,NA,0.82,0.63,1,NA,20.435,0.63,NA,NA,NA,NA,NA,46,34.081,0.741,0.491
"LMDS [k=165] [kQuality=166] (HSLocalMDS)","LMDS [k=165] [kQuality=166] (HSLocalMDS)","LMDS (HSLocalMDS)",165,NA,0.82,0.63,1,NA,20.623,0.63,NA,NA,NA,NA,NA,46,34.081,0.741,0.491
"LMDS [k=165] [kQuality=167] (HSLocalMDS)","LMDS [k=165] [kQuality=167] (HSLocalMDS)","LMDS (HSLocalMDS)",165,NA,0.82,0.63,1,NA,20.586,0.63,NA,NA,NA,NA,NA,46,34.081,0.741,0.491
"LMDS [k=165] [kQuality=168] (HSLocalMDS)","LMDS [k=165] [kQuality=168] (HSLocalMDS)","LMDS (HSLocalMDS)",165,NA,0.82,0.63,1,NA,20.547,0.63,NA,NA,NA,NA,NA,46,34.081,0.741,0.491
"LMDS [k=172] (smacofx)","LMDS [k=172] (smacofx)","LMDS (smacofx)",172,NA,0.63,0.25,1,NA,4.48,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=172] [kQuality=169] (HSLocalMDS)","LMDS [k=172] [kQuality=169] (HSLocalMDS)","LMDS (HSLocalMDS)",172,NA,0.79,0.57,1,NA,17.879,0.704,NA,NA,NA,NA,NA,47,32.643,0.695,0.439
"LMDS [k=172] [kQuality=170] (HSLocalMDS)","LMDS [k=172] [kQuality=170] (HSLocalMDS)","LMDS (HSLocalMDS)",172,NA,0.79,0.57,1,NA,17.73,0.704,NA,NA,NA,NA,NA,47,32.643,0.695,0.439
"LMDS [k=172] [kQuality=171] (HSLocalMDS)","LMDS [k=172] [kQuality=171] (HSLocalMDS)","LMDS (HSLocalMDS)",172,NA,0.8,0.61,1,NA,17.856,0.722,NA,NA,NA,NA,NA,38,25.908,0.682,0.475
"LMDS [k=172] [kQuality=172] (HSLocalMDS)","LMDS [k=172] [kQuality=172] (HSLocalMDS)","LMDS (HSLocalMDS)",172,NA,0.8,0.61,1,NA,17.848,0.722,NA,NA,NA,NA,NA,38,25.908,0.682,0.475
"LMDS [k=172] [kQuality=173] (HSLocalMDS)","LMDS [k=172] [kQuality=173] (HSLocalMDS)","LMDS (HSLocalMDS)",172,NA,0.79,0.57,1,NA,17.842,0.667,NA,NA,NA,NA,NA,47,33.081,0.704,0.448
"LMDS [k=172] [kQuality=174] (HSLocalMDS)","LMDS [k=172] [kQuality=174] (HSLocalMDS)","LMDS (HSLocalMDS)",172,NA,0.8,0.61,1,NA,17.769,0.722,NA,NA,NA,NA,NA,38,25.908,0.682,0.475
"LMDS [k=172] [kQuality=175] (HSLocalMDS)","LMDS [k=172] [kQuality=175] (HSLocalMDS)","LMDS (HSLocalMDS)",172,NA,0.8,0.61,1,NA,17.72,0.722,NA,NA,NA,NA,NA,38,25.908,0.682,0.475
"LMDS [k=178] (smacofx)","LMDS [k=178] (smacofx)","LMDS (smacofx)",178,NA,0.63,0.25,1,NA,3.986,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=178] [kQuality=175] (HSLocalMDS)","LMDS [k=178] [kQuality=175] (HSLocalMDS)","LMDS (HSLocalMDS)",178,NA,0.81,0.62,1,NA,25.282,0.722,NA,NA,NA,NA,NA,45,32.968,0.733,0.488
"LMDS [k=178] [kQuality=176] (HSLocalMDS)","LMDS [k=178] [kQuality=176] (HSLocalMDS)","LMDS (HSLocalMDS)",178,NA,0.81,0.62,1,NA,25.4,0.722,NA,NA,NA,NA,NA,45,32.968,0.733,0.488
"LMDS [k=178] [kQuality=177] (HSLocalMDS)","LMDS [k=178] [kQuality=177] (HSLocalMDS)","LMDS (HSLocalMDS)",178,NA,0.81,0.63,1,NA,25.38,0.722,NA,NA,NA,NA,NA,46,34.222,0.744,0.494
"LMDS [k=178] [kQuality=178] (HSLocalMDS)","LMDS [k=178] [kQuality=178] (HSLocalMDS)","LMDS (HSLocalMDS)",178,NA,0.81,0.62,1,NA,25.306,0.722,NA,NA,NA,NA,NA,45,32.968,0.733,0.488
"LMDS [k=178] [kQuality=179] (HSLocalMDS)","LMDS [k=178] [kQuality=179] (HSLocalMDS)","LMDS (HSLocalMDS)",178,NA,0.81,0.62,1,NA,25.39,0.722,NA,NA,NA,NA,NA,45,32.968,0.733,0.488
"LMDS [k=178] [kQuality=180] (HSLocalMDS)","LMDS [k=178] [kQuality=180] (HSLocalMDS)","LMDS (HSLocalMDS)",178,NA,0.81,0.62,1,NA,25.368,0.722,NA,NA,NA,NA,NA,45,32.968,0.733,0.488
"LMDS [k=178] [kQuality=181] (HSLocalMDS)","LMDS [k=178] [kQuality=181] (HSLocalMDS)","LMDS (HSLocalMDS)",178,NA,0.81,0.62,1,NA,25.388,0.722,NA,NA,NA,NA,NA,45,32.968,0.733,0.488
"LMDS [k=184] (smacofx)","LMDS [k=184] (smacofx)","LMDS (smacofx)",184,NA,0.63,0.25,1,NA,4.874,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=184] [kQuality=181] (HSLocalMDS)","LMDS [k=184] [kQuality=181] (HSLocalMDS)","LMDS (HSLocalMDS)",184,NA,0.81,0.62,1,NA,14.002,0.722,NA,NA,NA,NA,NA,43,30.865,0.718,0.484
"LMDS [k=184] [kQuality=182] (HSLocalMDS)","LMDS [k=184] [kQuality=182] (HSLocalMDS)","LMDS (HSLocalMDS)",184,NA,0.82,0.64,1,NA,14.073,0.63,NA,NA,NA,NA,NA,39,28.092,0.72,0.508
"LMDS [k=184] [kQuality=183] (HSLocalMDS)","LMDS [k=184] [kQuality=183] (HSLocalMDS)","LMDS (HSLocalMDS)",184,NA,0.82,0.63,1,NA,13.99,0.722,NA,NA,NA,NA,NA,39,27.832,0.714,0.502
"LMDS [k=184] [kQuality=184] (HSLocalMDS)","LMDS [k=184] [kQuality=184] (HSLocalMDS)","LMDS (HSLocalMDS)",184,NA,0.81,0.62,1,NA,14.102,0.722,NA,NA,NA,NA,NA,43,30.865,0.718,0.484
"LMDS [k=22] (smacofx)","LMDS [k=22] (smacofx)","LMDS (smacofx)",22,NA,0.63,0.25,1,NA,14.679,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=22] [kQuality=19] (HSLocalMDS)","LMDS [k=22] [kQuality=19] (HSLocalMDS)","LMDS (HSLocalMDS)",22,NA,0.77,0.54,1,NA,41.137,0.741,NA,NA,NA,NA,NA,30,18.097,0.603,0.44
"LMDS [k=22] [kQuality=20] (HSLocalMDS)","LMDS [k=22] [kQuality=20] (HSLocalMDS)","LMDS (HSLocalMDS)",22,NA,0.77,0.54,1,NA,41.094,0.741,NA,NA,NA,NA,NA,30,18.097,0.603,0.44
"LMDS [k=22] [kQuality=21] (HSLocalMDS)","LMDS [k=22] [kQuality=21] (HSLocalMDS)","LMDS (HSLocalMDS)",22,NA,0.77,0.54,1,NA,41.041,0.741,NA,NA,NA,NA,NA,30,18.097,0.603,0.44
"LMDS [k=22] [kQuality=22] (HSLocalMDS)","LMDS [k=22] [kQuality=22] (HSLocalMDS)","LMDS (HSLocalMDS)",22,NA,0.77,0.54,1,NA,41.057,0.741,NA,NA,NA,NA,NA,30,18.097,0.603,0.44
"LMDS [k=22] [kQuality=23] (HSLocalMDS)","LMDS [k=22] [kQuality=23] (HSLocalMDS)","LMDS (HSLocalMDS)",22,NA,0.77,0.54,1,NA,41.009,0.741,NA,NA,NA,NA,NA,30,18.097,0.603,0.44
"LMDS [k=22] [kQuality=24] (HSLocalMDS)","LMDS [k=22] [kQuality=24] (HSLocalMDS)","LMDS (HSLocalMDS)",22,NA,0.77,0.54,1,NA,41.081,0.741,NA,NA,NA,NA,NA,30,18.097,0.603,0.44
"LMDS [k=22] [kQuality=25] (HSLocalMDS)","LMDS [k=22] [kQuality=25] (HSLocalMDS)","LMDS (HSLocalMDS)",22,NA,0.77,0.54,1,NA,41.025,0.741,NA,NA,NA,NA,NA,30,18.097,0.603,0.44
"LMDS [k=28] (smacofx)","LMDS [k=28] (smacofx)","LMDS (smacofx)",28,NA,0.63,0.25,1,NA,9.629,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=28] [kQuality=25] (HSLocalMDS)","LMDS [k=28] [kQuality=25] (HSLocalMDS)","LMDS (HSLocalMDS)",28,NA,0.77,0.54,1,NA,53.354,0.741,NA,NA,NA,NA,NA,34,21.541,0.634,0.449
"LMDS [k=28] [kQuality=26] (HSLocalMDS)","LMDS [k=28] [kQuality=26] (HSLocalMDS)","LMDS (HSLocalMDS)",28,NA,0.77,0.54,1,NA,53.213,0.741,NA,NA,NA,NA,NA,34,21.541,0.634,0.449
"LMDS [k=28] [kQuality=27] (HSLocalMDS)","LMDS [k=28] [kQuality=27] (HSLocalMDS)","LMDS (HSLocalMDS)",28,NA,0.77,0.54,1,NA,53.427,0.741,NA,NA,NA,NA,NA,34,21.541,0.634,0.449
"LMDS [k=28] [kQuality=28] (HSLocalMDS)","LMDS [k=28] [kQuality=28] (HSLocalMDS)","LMDS (HSLocalMDS)",28,NA,0.77,0.54,1,NA,53.106,0.741,NA,NA,NA,NA,NA,34,21.541,0.634,0.449
"LMDS [k=28] [kQuality=29] (HSLocalMDS)","LMDS [k=28] [kQuality=29] (HSLocalMDS)","LMDS (HSLocalMDS)",28,NA,0.77,0.54,1,NA,53.275,0.741,NA,NA,NA,NA,NA,34,21.541,0.634,0.449
"LMDS [k=28] [kQuality=30] (HSLocalMDS)","LMDS [k=28] [kQuality=30] (HSLocalMDS)","LMDS (HSLocalMDS)",28,NA,0.77,0.54,1,NA,53.269,0.741,NA,NA,NA,NA,NA,34,21.541,0.634,0.449
"LMDS [k=28] [kQuality=31] (HSLocalMDS)","LMDS [k=28] [kQuality=31] (HSLocalMDS)","LMDS (HSLocalMDS)",28,NA,0.77,0.54,1,NA,53.336,0.741,NA,NA,NA,NA,NA,34,21.541,0.634,0.449
"LMDS [k=3] (smacofx)","LMDS [k=3] (smacofx)","LMDS (smacofx)",3,NA,0.63,0.25,1,NA,78.569,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=3] [kQuality=1] (HSLocalMDS)","LMDS [k=3] [kQuality=1] (HSLocalMDS)","LMDS (HSLocalMDS)",3,NA,0.71,0.43,1,NA,45.586,0.796,NA,NA,NA,NA,NA,30,15.173,0.506,0.343
"LMDS [k=3] [kQuality=2] (HSLocalMDS)","LMDS [k=3] [kQuality=2] (HSLocalMDS)","LMDS (HSLocalMDS)",3,NA,0.72,0.44,1,NA,45.594,0.556,NA,NA,NA,NA,NA,37,20.892,0.565,0.364
"LMDS [k=3] [kQuality=3] (HSLocalMDS)","LMDS [k=3] [kQuality=3] (HSLocalMDS)","LMDS (HSLocalMDS)",3,NA,0.72,0.43,1,NA,45.525,0.611,NA,NA,NA,NA,NA,30,15.47,0.516,0.353
"LMDS [k=3] [kQuality=4] (HSLocalMDS)","LMDS [k=3] [kQuality=4] (HSLocalMDS)","LMDS (HSLocalMDS)",3,NA,0.72,0.43,1,NA,45.592,0.667,NA,NA,NA,NA,NA,30,15.319,0.511,0.348
"LMDS [k=3] [kQuality=5] (HSLocalMDS)","LMDS [k=3] [kQuality=5] (HSLocalMDS)","LMDS (HSLocalMDS)",3,NA,0.72,0.43,1,NA,45.47,0.611,NA,NA,NA,NA,NA,30,15.47,0.516,0.353
"LMDS [k=3] [kQuality=6] (HSLocalMDS)","LMDS [k=3] [kQuality=6] (HSLocalMDS)","LMDS (HSLocalMDS)",3,NA,0.72,0.43,1,NA,45.578,0.611,NA,NA,NA,NA,NA,30,15.47,0.516,0.353
"LMDS [k=34] (smacofx)","LMDS [k=34] (smacofx)","LMDS (smacofx)",34,NA,0.63,0.25,1,NA,10.774,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=34] [kQuality=31] (HSLocalMDS)","LMDS [k=34] [kQuality=31] (HSLocalMDS)","LMDS (HSLocalMDS)",34,NA,0.78,0.55,1,NA,37.035,0.722,NA,NA,NA,NA,NA,34,21.903,0.644,0.459
"LMDS [k=34] [kQuality=32] (HSLocalMDS)","LMDS [k=34] [kQuality=32] (HSLocalMDS)","LMDS (HSLocalMDS)",34,NA,0.79,0.57,1,NA,36.788,0.741,NA,NA,NA,NA,NA,39,26.427,0.678,0.466
"LMDS [k=34] [kQuality=33] (HSLocalMDS)","LMDS [k=34] [kQuality=33] (HSLocalMDS)","LMDS (HSLocalMDS)",34,NA,0.79,0.57,1,NA,36.795,0.741,NA,NA,NA,NA,NA,39,26.427,0.678,0.466
"LMDS [k=34] [kQuality=34] (HSLocalMDS)","LMDS [k=34] [kQuality=34] (HSLocalMDS)","LMDS (HSLocalMDS)",34,NA,0.79,0.57,1,NA,36.876,0.741,NA,NA,NA,NA,NA,39,26.427,0.678,0.466
"LMDS [k=34] [kQuality=35] (HSLocalMDS)","LMDS [k=34] [kQuality=35] (HSLocalMDS)","LMDS (HSLocalMDS)",34,NA,0.79,0.57,1,NA,36.818,0.741,NA,NA,NA,NA,NA,39,26.427,0.678,0.466
"LMDS [k=34] [kQuality=36] (HSLocalMDS)","LMDS [k=34] [kQuality=36] (HSLocalMDS)","LMDS (HSLocalMDS)",34,NA,0.79,0.57,1,NA,36.798,0.741,NA,NA,NA,NA,NA,39,26.427,0.678,0.466
"LMDS [k=34] [kQuality=37] (HSLocalMDS)","LMDS [k=34] [kQuality=37] (HSLocalMDS)","LMDS (HSLocalMDS)",34,NA,0.79,0.57,1,NA,36.859,0.741,NA,NA,NA,NA,NA,39,26.427,0.678,0.466
"LMDS [k=40] (smacofx)","LMDS [k=40] (smacofx)","LMDS (smacofx)",40,NA,0.63,0.25,1,NA,13.99,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=40] [kQuality=37] (HSLocalMDS)","LMDS [k=40] [kQuality=37] (HSLocalMDS)","LMDS (HSLocalMDS)",40,NA,0.78,0.55,1,NA,27.749,0.741,NA,NA,NA,NA,NA,39,26.216,0.672,0.46
"LMDS [k=40] [kQuality=38] (HSLocalMDS)","LMDS [k=40] [kQuality=38] (HSLocalMDS)","LMDS (HSLocalMDS)",40,NA,0.78,0.55,1,NA,27.622,0.741,NA,NA,NA,NA,NA,39,26.216,0.672,0.46
"LMDS [k=40] [kQuality=39] (HSLocalMDS)","LMDS [k=40] [kQuality=39] (HSLocalMDS)","LMDS (HSLocalMDS)",40,NA,0.78,0.55,1,NA,27.744,0.741,NA,NA,NA,NA,NA,39,26.216,0.672,0.46
"LMDS [k=40] [kQuality=40] (HSLocalMDS)","LMDS [k=40] [kQuality=40] (HSLocalMDS)","LMDS (HSLocalMDS)",40,NA,0.78,0.55,1,NA,27.588,0.741,NA,NA,NA,NA,NA,39,26.216,0.672,0.46
"LMDS [k=40] [kQuality=41] (HSLocalMDS)","LMDS [k=40] [kQuality=41] (HSLocalMDS)","LMDS (HSLocalMDS)",40,NA,0.78,0.55,1,NA,27.665,0.741,NA,NA,NA,NA,NA,39,26.216,0.672,0.46
"LMDS [k=40] [kQuality=42] (HSLocalMDS)","LMDS [k=40] [kQuality=42] (HSLocalMDS)","LMDS (HSLocalMDS)",40,NA,0.78,0.55,1,NA,27.591,0.741,NA,NA,NA,NA,NA,39,26.216,0.672,0.46
"LMDS [k=40] [kQuality=43] (HSLocalMDS)","LMDS [k=40] [kQuality=43] (HSLocalMDS)","LMDS (HSLocalMDS)",40,NA,0.78,0.55,1,NA,27.655,0.741,NA,NA,NA,NA,NA,39,26.216,0.672,0.46
"LMDS [k=47] (smacofx)","LMDS [k=47] (smacofx)","LMDS (smacofx)",47,NA,0.63,0.25,1,NA,14.487,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=47] [kQuality=44] (HSLocalMDS)","LMDS [k=47] [kQuality=44] (HSLocalMDS)","LMDS (HSLocalMDS)",47,NA,0.79,0.58,1,NA,32.456,0.722,NA,NA,NA,NA,NA,39,26.649,0.683,0.471
"LMDS [k=47] [kQuality=45] (HSLocalMDS)","LMDS [k=47] [kQuality=45] (HSLocalMDS)","LMDS (HSLocalMDS)",47,NA,0.79,0.58,1,NA,32.403,0.722,NA,NA,NA,NA,NA,39,26.649,0.683,0.471
"LMDS [k=47] [kQuality=46] (HSLocalMDS)","LMDS [k=47] [kQuality=46] (HSLocalMDS)","LMDS (HSLocalMDS)",47,NA,0.79,0.58,1,NA,32.349,0.722,NA,NA,NA,NA,NA,39,26.649,0.683,0.471
"LMDS [k=47] [kQuality=47] (HSLocalMDS)","LMDS [k=47] [kQuality=47] (HSLocalMDS)","LMDS (HSLocalMDS)",47,NA,0.79,0.58,1,NA,32.4,0.722,NA,NA,NA,NA,NA,39,26.649,0.683,0.471
"LMDS [k=47] [kQuality=48] (HSLocalMDS)","LMDS [k=47] [kQuality=48] (HSLocalMDS)","LMDS (HSLocalMDS)",47,NA,0.79,0.58,1,NA,32.443,0.722,NA,NA,NA,NA,NA,39,26.649,0.683,0.471
"LMDS [k=47] [kQuality=49] (HSLocalMDS)","LMDS [k=47] [kQuality=49] (HSLocalMDS)","LMDS (HSLocalMDS)",47,NA,0.79,0.58,1,NA,32.297,0.722,NA,NA,NA,NA,NA,39,26.649,0.683,0.471
"LMDS [k=47] [kQuality=50] (HSLocalMDS)","LMDS [k=47] [kQuality=50] (HSLocalMDS)","LMDS (HSLocalMDS)",47,NA,0.79,0.58,1,NA,32.333,0.722,NA,NA,NA,NA,NA,39,26.649,0.683,0.471
"LMDS [k=53] (smacofx)","LMDS [k=53] (smacofx)","LMDS (smacofx)",53,NA,0.63,0.25,1,NA,11.14,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=53] [kQuality=50] (HSLocalMDS)","LMDS [k=53] [kQuality=50] (HSLocalMDS)","LMDS (HSLocalMDS)",53,NA,0.78,0.57,1,NA,16.002,0.722,NA,NA,NA,NA,NA,39,26.67,0.684,0.472
"LMDS [k=53] [kQuality=51] (HSLocalMDS)","LMDS [k=53] [kQuality=51] (HSLocalMDS)","LMDS (HSLocalMDS)",53,NA,0.78,0.57,1,NA,16.003,0.722,NA,NA,NA,NA,NA,39,26.67,0.684,0.472
"LMDS [k=53] [kQuality=52] (HSLocalMDS)","LMDS [k=53] [kQuality=52] (HSLocalMDS)","LMDS (HSLocalMDS)",53,NA,0.78,0.57,1,NA,15.947,0.722,NA,NA,NA,NA,NA,39,26.67,0.684,0.472
"LMDS [k=53] [kQuality=53] (HSLocalMDS)","LMDS [k=53] [kQuality=53] (HSLocalMDS)","LMDS (HSLocalMDS)",53,NA,0.78,0.57,1,NA,16.063,0.722,NA,NA,NA,NA,NA,39,26.67,0.684,0.472
"LMDS [k=53] [kQuality=54] (HSLocalMDS)","LMDS [k=53] [kQuality=54] (HSLocalMDS)","LMDS (HSLocalMDS)",53,NA,0.78,0.57,1,NA,15.993,0.722,NA,NA,NA,NA,NA,39,26.67,0.684,0.472
"LMDS [k=53] [kQuality=55] (HSLocalMDS)","LMDS [k=53] [kQuality=55] (HSLocalMDS)","LMDS (HSLocalMDS)",53,NA,0.78,0.57,1,NA,16.051,0.722,NA,NA,NA,NA,NA,39,26.67,0.684,0.472
"LMDS [k=53] [kQuality=56] (HSLocalMDS)","LMDS [k=53] [kQuality=56] (HSLocalMDS)","LMDS (HSLocalMDS)",53,NA,0.78,0.57,1,NA,16.003,0.722,NA,NA,NA,NA,NA,39,26.67,0.684,0.472
"LMDS [k=59] (smacofx)","LMDS [k=59] (smacofx)","LMDS (smacofx)",59,NA,0.63,0.25,1,NA,11.506,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=59] [kQuality=56] (HSLocalMDS)","LMDS [k=59] [kQuality=56] (HSLocalMDS)","LMDS (HSLocalMDS)",59,NA,0.8,0.59,1,NA,69.518,0.667,NA,NA,NA,NA,NA,39,26.784,0.687,0.475
"LMDS [k=59] [kQuality=57] (HSLocalMDS)","LMDS [k=59] [kQuality=57] (HSLocalMDS)","LMDS (HSLocalMDS)",59,NA,0.8,0.59,1,NA,69.918,0.667,NA,NA,NA,NA,NA,39,26.784,0.687,0.475
"LMDS [k=59] [kQuality=58] (HSLocalMDS)","LMDS [k=59] [kQuality=58] (HSLocalMDS)","LMDS (HSLocalMDS)",59,NA,0.8,0.59,1,NA,69.71,0.667,NA,NA,NA,NA,NA,39,26.784,0.687,0.475
"LMDS [k=59] [kQuality=59] (HSLocalMDS)","LMDS [k=59] [kQuality=59] (HSLocalMDS)","LMDS (HSLocalMDS)",59,NA,0.8,0.59,1,NA,69.43,0.667,NA,NA,NA,NA,NA,39,26.784,0.687,0.475
"LMDS [k=59] [kQuality=60] (HSLocalMDS)","LMDS [k=59] [kQuality=60] (HSLocalMDS)","LMDS (HSLocalMDS)",59,NA,0.8,0.59,1,NA,69.862,0.667,NA,NA,NA,NA,NA,39,26.784,0.687,0.475
"LMDS [k=59] [kQuality=61] (HSLocalMDS)","LMDS [k=59] [kQuality=61] (HSLocalMDS)","LMDS (HSLocalMDS)",59,NA,0.8,0.59,1,NA,69.81,0.667,NA,NA,NA,NA,NA,39,26.784,0.687,0.475
"LMDS [k=59] [kQuality=62] (HSLocalMDS)","LMDS [k=59] [kQuality=62] (HSLocalMDS)","LMDS (HSLocalMDS)",59,NA,0.8,0.59,1,NA,69.872,0.667,NA,NA,NA,NA,NA,39,26.784,0.687,0.475
"LMDS [k=65] (smacofx)","LMDS [k=65] (smacofx)","LMDS (smacofx)",65,NA,0.63,0.25,1,NA,11.737,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=65] [kQuality=62] (HSLocalMDS)","LMDS [k=65] [kQuality=62] (HSLocalMDS)","LMDS (HSLocalMDS)",65,NA,0.8,0.6,1,NA,113.931,0.722,NA,NA,NA,NA,NA,39,26.649,0.683,0.471
"LMDS [k=65] [kQuality=63] (HSLocalMDS)","LMDS [k=65] [kQuality=63] (HSLocalMDS)","LMDS (HSLocalMDS)",65,NA,0.8,0.6,1,NA,114.134,0.722,NA,NA,NA,NA,NA,39,26.649,0.683,0.471
"LMDS [k=65] [kQuality=64] (HSLocalMDS)","LMDS [k=65] [kQuality=64] (HSLocalMDS)","LMDS (HSLocalMDS)",65,NA,0.8,0.6,1,NA,114.026,0.722,NA,NA,NA,NA,NA,39,26.649,0.683,0.471
"LMDS [k=65] [kQuality=65] (HSLocalMDS)","LMDS [k=65] [kQuality=65] (HSLocalMDS)","LMDS (HSLocalMDS)",65,NA,0.8,0.6,1,NA,114.365,0.722,NA,NA,NA,NA,NA,39,26.649,0.683,0.471
"LMDS [k=65] [kQuality=66] (HSLocalMDS)","LMDS [k=65] [kQuality=66] (HSLocalMDS)","LMDS (HSLocalMDS)",65,NA,0.8,0.6,1,NA,114.432,0.722,NA,NA,NA,NA,NA,39,26.649,0.683,0.471
"LMDS [k=65] [kQuality=67] (HSLocalMDS)","LMDS [k=65] [kQuality=67] (HSLocalMDS)","LMDS (HSLocalMDS)",65,NA,0.8,0.6,1,NA,114.425,0.722,NA,NA,NA,NA,NA,39,26.649,0.683,0.471
"LMDS [k=65] [kQuality=68] (HSLocalMDS)","LMDS [k=65] [kQuality=68] (HSLocalMDS)","LMDS (HSLocalMDS)",65,NA,0.8,0.6,1,NA,114.501,0.722,NA,NA,NA,NA,NA,39,26.649,0.683,0.471
"LMDS [k=72] (smacofx)","LMDS [k=72] (smacofx)","LMDS (smacofx)",72,NA,0.63,0.25,1,NA,10.278,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=72] [kQuality=69] (HSLocalMDS)","LMDS [k=72] [kQuality=69] (HSLocalMDS)","LMDS (HSLocalMDS)",72,NA,0.8,0.59,1,NA,27.428,0.722,NA,NA,NA,NA,NA,39,27.265,0.699,0.487
"LMDS [k=72] [kQuality=70] (HSLocalMDS)","LMDS [k=72] [kQuality=70] (HSLocalMDS)","LMDS (HSLocalMDS)",72,NA,0.8,0.59,1,NA,27.311,0.722,NA,NA,NA,NA,NA,39,27.265,0.699,0.487
"LMDS [k=72] [kQuality=71] (HSLocalMDS)","LMDS [k=72] [kQuality=71] (HSLocalMDS)","LMDS (HSLocalMDS)",72,NA,0.8,0.59,1,NA,27.34,0.722,NA,NA,NA,NA,NA,39,27.265,0.699,0.487
"LMDS [k=72] [kQuality=72] (HSLocalMDS)","LMDS [k=72] [kQuality=72] (HSLocalMDS)","LMDS (HSLocalMDS)",72,NA,0.8,0.59,1,NA,27.35,0.722,NA,NA,NA,NA,NA,39,27.265,0.699,0.487
"LMDS [k=72] [kQuality=73] (HSLocalMDS)","LMDS [k=72] [kQuality=73] (HSLocalMDS)","LMDS (HSLocalMDS)",72,NA,0.8,0.59,1,NA,27.416,0.722,NA,NA,NA,NA,NA,39,27.265,0.699,0.487
"LMDS [k=72] [kQuality=74] (HSLocalMDS)","LMDS [k=72] [kQuality=74] (HSLocalMDS)","LMDS (HSLocalMDS)",72,NA,0.8,0.59,1,NA,27.248,0.722,NA,NA,NA,NA,NA,39,27.265,0.699,0.487
"LMDS [k=72] [kQuality=75] (HSLocalMDS)","LMDS [k=72] [kQuality=75] (HSLocalMDS)","LMDS (HSLocalMDS)",72,NA,0.8,0.59,1,NA,27.357,0.722,NA,NA,NA,NA,NA,39,27.265,0.699,0.487
"LMDS [k=78] (smacofx)","LMDS [k=78] (smacofx)","LMDS (smacofx)",78,NA,0.63,0.25,1,NA,8.611,0.722,NA,NA,NA,NA,NA,34,12.811,0.377,0.192
"LMDS [k=78] [kQuality=75] (HSLocalMDS)","LMDS [k=78] [kQuality=75] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.8,0.6,1,NA,56.814,0.722,NA,NA,NA,NA,NA,40,27.919,0.698,0.481
"LMDS [k=78] [kQuality=76] (HSLocalMDS)","LMDS [k=78] [kQuality=76] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.8,0.6,1,NA,57.097,0.722,NA,NA,NA,NA,NA,40,27.919,0.698,0.481
"LMDS [k=78] [kQuality=77] (HSLocalMDS)","LMDS [k=78] [kQuality=77] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.8,0.6,1,NA,56.943,0.722,NA,NA,NA,NA,NA,40,27.919,0.698,0.481
"LMDS [k=78] [kQuality=78] (HSLocalMDS)","LMDS [k=78] [kQuality=78] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.8,0.6,1,NA,56.854,0.722,NA,NA,NA,NA,NA,40,27.919,0.698,0.481
"LMDS [k=78] [kQuality=79] (HSLocalMDS)","LMDS [k=78] [kQuality=79] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.8,0.6,1,NA,56.971,0.722,NA,NA,NA,NA,NA,40,27.919,0.698,0.481
"LMDS [k=78] [kQuality=80] (HSLocalMDS)","LMDS [k=78] [kQuality=80] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.8,0.6,1,NA,56.852,0.722,NA,NA,NA,NA,NA,40,27.919,0.698,0.481
