"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"HSLMDS [k=94] [kQuality=91] (HSLocalMDS)","HSLMDS [k=94] [kQuality=91] (HSLocalMDS)","HSLMDS (HSLocalMDS)",94,NA,0.69,0.38,1,NA,2.29,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=94] [kQuality=92] (HSLocalMDS)","HSLMDS [k=94] [kQuality=92] (HSLocalMDS)","HSLMDS (HSLocalMDS)",94,NA,0.69,0.38,1,NA,2.273,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=94] [kQuality=93] (HSLocalMDS)","HSLMDS [k=94] [kQuality=93] (HSLocalMDS)","HSLMDS (HSLocalMDS)",94,NA,0.69,0.38,1,NA,2.263,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=94] [kQuality=94] (HSLocalMDS)","HSLMDS [k=94] [kQuality=94] (HSLocalMDS)","HSLMDS (HSLocalMDS)",94,NA,0.69,0.38,1,NA,2.301,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=94] [kQuality=95] (HSLocalMDS)","HSLMDS [k=94] [kQuality=95] (HSLocalMDS)","HSLMDS (HSLocalMDS)",94,NA,0.69,0.38,1,NA,2.293,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=94] [kQuality=96] (HSLocalMDS)","HSLMDS [k=94] [kQuality=96] (HSLocalMDS)","HSLMDS (HSLocalMDS)",94,NA,0.69,0.38,1,NA,2.302,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSLMDS [k=94] [kQuality=97] (HSLocalMDS)","HSLMDS [k=94] [kQuality=97] (HSLocalMDS)","HSLMDS (HSLocalMDS)",94,NA,0.69,0.38,1,NA,2.295,0.462,0.2,0.725,0.421,0.2,0.271,1,1,1,0.996
"HSMDS (HSLocalMDS)","HSMDS (HSLocalMDS)","HSMDS (HSLocalMDS)",NA,NA,0.84,0.68,3,0.012,25.689,0.95,0.975,0.925,0.929,0.975,0.951,84,72.116,0.859,0.544
"kPCA","kPCA","kPCA",NA,NA,0.51,0.02,3,0,0.21,0.388,0.425,0.35,0.395,0.425,0.41,58,14.373,0.248,0.031
"LMDS [k=103] (smacofx)","LMDS [k=103] (smacofx)","LMDS (smacofx)",103,NA,0.54,0.07,1,NA,363.711,0.562,0.5,0.625,0.571,0.5,0.533,52,13.929,0.268,0.073
"LMDS [k=103] [kQuality=100] (HSLocalMDS)","LMDS [k=103] [kQuality=100] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.72,0.45,1,NA,1.362,0.6,0.75,0.45,0.577,0.75,0.652,123,116.205,0.945,0.484
"LMDS [k=103] [kQuality=101] (HSLocalMDS)","LMDS [k=103] [kQuality=101] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.72,0.45,1,NA,1.381,0.6,0.75,0.45,0.577,0.75,0.652,123,116.205,0.945,0.484
"LMDS [k=103] [kQuality=102] (HSLocalMDS)","LMDS [k=103] [kQuality=102] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.72,0.45,1,NA,1.379,0.6,0.75,0.45,0.577,0.75,0.652,123,116.205,0.945,0.484
"LMDS [k=103] [kQuality=103] (HSLocalMDS)","LMDS [k=103] [kQuality=103] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.72,0.45,1,NA,1.377,0.6,0.75,0.45,0.577,0.75,0.652,123,116.205,0.945,0.484
"LMDS [k=103] [kQuality=104] (HSLocalMDS)","LMDS [k=103] [kQuality=104] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.72,0.45,1,NA,1.378,0.6,0.75,0.45,0.577,0.75,0.652,123,116.205,0.945,0.484
"LMDS [k=103] [kQuality=105] (HSLocalMDS)","LMDS [k=103] [kQuality=105] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.72,0.45,1,NA,1.38,0.6,0.75,0.45,0.577,0.75,0.652,123,116.205,0.945,0.484
"LMDS [k=103] [kQuality=106] (HSLocalMDS)","LMDS [k=103] [kQuality=106] (HSLocalMDS)","LMDS (HSLocalMDS)",103,NA,0.72,0.45,1,NA,1.359,0.6,0.75,0.45,0.577,0.75,0.652,123,116.205,0.945,0.484
"LMDS [k=112] (smacofx)","LMDS [k=112] (smacofx)","LMDS (smacofx)",112,NA,0.54,0.07,1,NA,361.297,0.562,0.5,0.625,0.571,0.5,0.533,52,13.929,0.268,0.073
"LMDS [k=112] [kQuality=109] (HSLocalMDS)","LMDS [k=112] [kQuality=109] (HSLocalMDS)","LMDS (HSLocalMDS)",112,NA,0.72,0.44,1,NA,1.304,0.613,0.7,0.525,0.596,0.7,0.644,123,117.235,0.953,0.492
"LMDS [k=112] [kQuality=110] (HSLocalMDS)","LMDS [k=112] [kQuality=110] (HSLocalMDS)","LMDS (HSLocalMDS)",112,NA,0.72,0.44,1,NA,1.308,0.613,0.7,0.525,0.596,0.7,0.644,123,117.235,0.953,0.492
"LMDS [k=112] [kQuality=111] (HSLocalMDS)","LMDS [k=112] [kQuality=111] (HSLocalMDS)","LMDS (HSLocalMDS)",112,NA,0.72,0.44,1,NA,1.315,0.613,0.7,0.525,0.596,0.7,0.644,123,117.235,0.953,0.492
"LMDS [k=112] [kQuality=112] (HSLocalMDS)","LMDS [k=112] [kQuality=112] (HSLocalMDS)","LMDS (HSLocalMDS)",112,NA,0.72,0.44,1,NA,1.313,0.613,0.7,0.525,0.596,0.7,0.644,123,117.235,0.953,0.492
"LMDS [k=112] [kQuality=113] (HSLocalMDS)","LMDS [k=112] [kQuality=113] (HSLocalMDS)","LMDS (HSLocalMDS)",112,NA,0.72,0.44,1,NA,1.312,0.613,0.7,0.525,0.596,0.7,0.644,123,117.235,0.953,0.492
"LMDS [k=112] [kQuality=114] (HSLocalMDS)","LMDS [k=112] [kQuality=114] (HSLocalMDS)","LMDS (HSLocalMDS)",112,NA,0.72,0.44,1,NA,1.292,0.613,0.7,0.525,0.596,0.7,0.644,123,117.235,0.953,0.492
"LMDS [k=112] [kQuality=115] (HSLocalMDS)","LMDS [k=112] [kQuality=115] (HSLocalMDS)","LMDS (HSLocalMDS)",112,NA,0.72,0.44,1,NA,1.316,0.613,0.7,0.525,0.596,0.7,0.644,123,117.235,0.953,0.492
"LMDS [k=12] (smacofx)","LMDS [k=12] (smacofx)","LMDS (smacofx)",12,NA,0.54,0.07,1,NA,366.919,0.562,0.5,0.625,0.571,0.5,0.533,52,13.929,0.268,0.073
"LMDS [k=12] [kQuality=10] (HSLocalMDS)","LMDS [k=12] [kQuality=10] (HSLocalMDS)","LMDS (HSLocalMDS)",12,NA,0.75,0.49,1,NA,56.683,0.775,0.775,0.775,0.775,0.775,0.775,123,116.149,0.944,0.484
"LMDS [k=12] [kQuality=11] (HSLocalMDS)","LMDS [k=12] [kQuality=11] (HSLocalMDS)","LMDS (HSLocalMDS)",12,NA,0.75,0.49,1,NA,56.739,0.775,0.775,0.775,0.775,0.775,0.775,123,116.149,0.944,0.484
"LMDS [k=12] [kQuality=12] (HSLocalMDS)","LMDS [k=12] [kQuality=12] (HSLocalMDS)","LMDS (HSLocalMDS)",12,NA,0.75,0.49,1,NA,56.726,0.775,0.775,0.775,0.775,0.775,0.775,123,116.149,0.944,0.484
"LMDS [k=12] [kQuality=13] (HSLocalMDS)","LMDS [k=12] [kQuality=13] (HSLocalMDS)","LMDS (HSLocalMDS)",12,NA,0.75,0.49,1,NA,56.816,0.775,0.775,0.775,0.775,0.775,0.775,123,116.149,0.944,0.484
"LMDS [k=12] [kQuality=14] (HSLocalMDS)","LMDS [k=12] [kQuality=14] (HSLocalMDS)","LMDS (HSLocalMDS)",12,NA,0.75,0.49,1,NA,56.584,0.775,0.775,0.775,0.775,0.775,0.775,123,116.149,0.944,0.484
"LMDS [k=12] [kQuality=15] (HSLocalMDS)","LMDS [k=12] [kQuality=15] (HSLocalMDS)","LMDS (HSLocalMDS)",12,NA,0.75,0.49,1,NA,56.671,0.775,0.775,0.775,0.775,0.775,0.775,123,116.149,0.944,0.484
"LMDS [k=12] [kQuality=9] (HSLocalMDS)","LMDS [k=12] [kQuality=9] (HSLocalMDS)","LMDS (HSLocalMDS)",12,NA,0.75,0.49,1,NA,56.784,0.775,0.775,0.775,0.775,0.775,0.775,123,116.149,0.944,0.484
"LMDS [k=121] (smacofx)","LMDS [k=121] (smacofx)","LMDS (smacofx)",121,NA,0.54,0.07,1,NA,236.606,0.562,0.5,0.625,0.571,0.5,0.533,52,13.929,0.268,0.073
"LMDS [k=121] [kQuality=118] (HSLocalMDS)","LMDS [k=121] [kQuality=118] (HSLocalMDS)","LMDS (HSLocalMDS)",121,NA,0.84,0.68,1,NA,40.916,0.9,0.95,0.85,0.864,0.95,0.905,56,45.246,0.808,0.598
"LMDS [k=121] [kQuality=119] (HSLocalMDS)","LMDS [k=121] [kQuality=119] (HSLocalMDS)","LMDS (HSLocalMDS)",121,NA,0.84,0.68,1,NA,40.901,0.9,0.95,0.85,0.864,0.95,0.905,56,45.246,0.808,0.598
"LMDS [k=121] [kQuality=120] (HSLocalMDS)","LMDS [k=121] [kQuality=120] (HSLocalMDS)","LMDS (HSLocalMDS)",121,NA,0.84,0.68,1,NA,40.804,0.9,0.95,0.85,0.864,0.95,0.905,56,45.246,0.808,0.598
"LMDS [k=121] [kQuality=121] (HSLocalMDS)","LMDS [k=121] [kQuality=121] (HSLocalMDS)","LMDS (HSLocalMDS)",121,NA,0.84,0.68,1,NA,40.871,0.9,0.95,0.85,0.864,0.95,0.905,56,45.246,0.808,0.598
"LMDS [k=121] [kQuality=122] (HSLocalMDS)","LMDS [k=121] [kQuality=122] (HSLocalMDS)","LMDS (HSLocalMDS)",121,NA,0.84,0.68,1,NA,40.9,0.9,0.95,0.85,0.864,0.95,0.905,56,45.246,0.808,0.598
"LMDS [k=121] [kQuality=123] (HSLocalMDS)","LMDS [k=121] [kQuality=123] (HSLocalMDS)","LMDS (HSLocalMDS)",121,NA,0.84,0.68,1,NA,40.833,0.9,0.95,0.85,0.864,0.95,0.905,56,45.246,0.808,0.598
"LMDS [k=121] [kQuality=124] (HSLocalMDS)","LMDS [k=121] [kQuality=124] (HSLocalMDS)","LMDS (HSLocalMDS)",121,NA,0.84,0.68,1,NA,41.007,0.9,0.95,0.85,0.864,0.95,0.905,56,45.246,0.808,0.598
"LMDS [k=130] (smacofx)","LMDS [k=130] (smacofx)","LMDS (smacofx)",130,NA,0.54,0.07,1,NA,53.299,0.562,0.5,0.625,0.571,0.5,0.533,52,13.929,0.268,0.073
"LMDS [k=130] [kQuality=127] (HSLocalMDS)","LMDS [k=130] [kQuality=127] (HSLocalMDS)","LMDS (HSLocalMDS)",130,NA,0.83,0.65,1,NA,48.749,0.925,0.95,0.9,0.905,0.95,0.927,72,57.534,0.799,0.529
"LMDS [k=130] [kQuality=128] (HSLocalMDS)","LMDS [k=130] [kQuality=128] (HSLocalMDS)","LMDS (HSLocalMDS)",130,NA,0.83,0.65,1,NA,49.067,0.925,0.95,0.9,0.905,0.95,0.927,72,57.534,0.799,0.529
"LMDS [k=130] [kQuality=129] (HSLocalMDS)","LMDS [k=130] [kQuality=129] (HSLocalMDS)","LMDS (HSLocalMDS)",130,NA,0.83,0.65,1,NA,48.719,0.925,0.95,0.9,0.905,0.95,0.927,72,57.534,0.799,0.529
"LMDS [k=130] [kQuality=130] (HSLocalMDS)","LMDS [k=130] [kQuality=130] (HSLocalMDS)","LMDS (HSLocalMDS)",130,NA,0.83,0.65,1,NA,48.963,0.925,0.95,0.9,0.905,0.95,0.927,72,57.534,0.799,0.529
"LMDS [k=130] [kQuality=131] (HSLocalMDS)","LMDS [k=130] [kQuality=131] (HSLocalMDS)","LMDS (HSLocalMDS)",130,NA,0.83,0.65,1,NA,48.911,0.925,0.95,0.9,0.905,0.95,0.927,72,57.534,0.799,0.529
"LMDS [k=130] [kQuality=132] (HSLocalMDS)","LMDS [k=130] [kQuality=132] (HSLocalMDS)","LMDS (HSLocalMDS)",130,NA,0.83,0.65,1,NA,49.045,0.925,0.95,0.9,0.905,0.95,0.927,72,57.534,0.799,0.529
"LMDS [k=130] [kQuality=133] (HSLocalMDS)","LMDS [k=130] [kQuality=133] (HSLocalMDS)","LMDS (HSLocalMDS)",130,NA,0.83,0.65,1,NA,49.002,0.925,0.95,0.9,0.905,0.95,0.927,72,57.534,0.799,0.529
"LMDS [k=140] (smacofx)","LMDS [k=140] (smacofx)","LMDS (smacofx)",140,NA,0.54,0.07,1,NA,62.193,0.562,0.5,0.625,0.571,0.5,0.533,52,13.929,0.268,0.073
"LMDS [k=140] [kQuality=137] (HSLocalMDS)","LMDS [k=140] [kQuality=137] (HSLocalMDS)","LMDS (HSLocalMDS)",140,NA,0.81,0.62,1,NA,75.283,0.887,0.85,0.925,0.919,0.85,0.883,80,62.683,0.784,0.484
"LMDS [k=140] [kQuality=138] (HSLocalMDS)","LMDS [k=140] [kQuality=138] (HSLocalMDS)","LMDS (HSLocalMDS)",140,NA,0.81,0.62,1,NA,75.564,0.887,0.85,0.925,0.919,0.85,0.883,80,62.683,0.784,0.484
"LMDS [k=140] [kQuality=139] (HSLocalMDS)","LMDS [k=140] [kQuality=139] (HSLocalMDS)","LMDS (HSLocalMDS)",140,NA,0.78,0.55,1,NA,75.492,0.875,0.875,0.875,0.875,0.875,0.875,123,114.537,0.931,0.471
"LMDS [k=140] [kQuality=140] (HSLocalMDS)","LMDS [k=140] [kQuality=140] (HSLocalMDS)","LMDS (HSLocalMDS)",140,NA,0.78,0.55,1,NA,75.597,0.875,0.875,0.875,0.875,0.875,0.875,123,114.537,0.931,0.471
"LMDS [k=140] [kQuality=141] (HSLocalMDS)","LMDS [k=140] [kQuality=141] (HSLocalMDS)","LMDS (HSLocalMDS)",140,NA,0.78,0.55,1,NA,75.836,0.875,0.875,0.875,0.875,0.875,0.875,123,114.537,0.931,0.471
"LMDS [k=140] [kQuality=142] (HSLocalMDS)","LMDS [k=140] [kQuality=142] (HSLocalMDS)","LMDS (HSLocalMDS)",140,NA,0.78,0.55,1,NA,75.6,0.875,0.875,0.875,0.875,0.875,0.875,123,114.537,0.931,0.471
"LMDS [k=140] [kQuality=143] (HSLocalMDS)","LMDS [k=140] [kQuality=143] (HSLocalMDS)","LMDS (HSLocalMDS)",140,NA,0.73,0.45,1,NA,75.955,0.762,0.85,0.675,0.723,0.85,0.782,123,113.634,0.924,0.463
"LMDS [k=149] (smacofx)","LMDS [k=149] (smacofx)","LMDS (smacofx)",149,NA,0.54,0.07,1,NA,30.702,0.562,0.5,0.625,0.571,0.5,0.533,52,13.929,0.268,0.073
"LMDS [k=149] [kQuality=146] (HSLocalMDS)","LMDS [k=149] [kQuality=146] (HSLocalMDS)","LMDS (HSLocalMDS)",149,NA,0.72,0.44,1,NA,126.577,0.6,0.575,0.625,0.605,0.575,0.59,123,112.937,0.918,0.458
"LMDS [k=149] [kQuality=147] (HSLocalMDS)","LMDS [k=149] [kQuality=147] (HSLocalMDS)","LMDS (HSLocalMDS)",149,NA,0.72,0.44,1,NA,126.737,0.6,0.575,0.625,0.605,0.575,0.59,123,112.937,0.918,0.458
"LMDS [k=149] [kQuality=148] (HSLocalMDS)","LMDS [k=149] [kQuality=148] (HSLocalMDS)","LMDS (HSLocalMDS)",149,NA,0.72,0.44,1,NA,126.715,0.6,0.575,0.625,0.605,0.575,0.59,123,112.937,0.918,0.458
"LMDS [k=149] [kQuality=149] (HSLocalMDS)","LMDS [k=149] [kQuality=149] (HSLocalMDS)","LMDS (HSLocalMDS)",149,NA,0.72,0.44,1,NA,126.97,0.6,0.575,0.625,0.605,0.575,0.59,123,112.937,0.918,0.458
"LMDS [k=149] [kQuality=150] (HSLocalMDS)","LMDS [k=149] [kQuality=150] (HSLocalMDS)","LMDS (HSLocalMDS)",149,NA,0.72,0.44,1,NA,127.17,0.6,0.575,0.625,0.605,0.575,0.59,123,112.937,0.918,0.458
"LMDS [k=149] [kQuality=151] (HSLocalMDS)","LMDS [k=149] [kQuality=151] (HSLocalMDS)","LMDS (HSLocalMDS)",149,NA,0.72,0.44,1,NA,126.48,0.6,0.575,0.625,0.605,0.575,0.59,123,112.937,0.918,0.458
"LMDS [k=149] [kQuality=152] (HSLocalMDS)","LMDS [k=149] [kQuality=152] (HSLocalMDS)","LMDS (HSLocalMDS)",149,NA,0.72,0.44,1,NA,126.922,0.6,0.575,0.625,0.605,0.575,0.59,123,112.937,0.918,0.458
"LMDS [k=158] (smacofx)","LMDS [k=158] (smacofx)","LMDS (smacofx)",158,NA,0.54,0.07,1,NA,17.172,0.562,0.5,0.625,0.571,0.5,0.533,52,13.929,0.268,0.073
"LMDS [k=158] [kQuality=155] (HSLocalMDS)","LMDS [k=158] [kQuality=155] (HSLocalMDS)","LMDS (HSLocalMDS)",158,NA,0.73,0.46,1,NA,126.89,0.488,0.5,0.475,0.488,0.5,0.494,123,112.414,0.914,0.453
"LMDS [k=158] [kQuality=156] (HSLocalMDS)","LMDS [k=158] [kQuality=156] (HSLocalMDS)","LMDS (HSLocalMDS)",158,NA,0.73,0.46,1,NA,126.924,0.488,0.5,0.475,0.488,0.5,0.494,123,112.414,0.914,0.453
"LMDS [k=158] [kQuality=157] (HSLocalMDS)","LMDS [k=158] [kQuality=157] (HSLocalMDS)","LMDS (HSLocalMDS)",158,NA,0.79,0.57,1,NA,126.934,0.85,0.8,0.9,0.889,0.8,0.842,123,113.799,0.925,0.465
"LMDS [k=158] [kQuality=158] (HSLocalMDS)","LMDS [k=158] [kQuality=158] (HSLocalMDS)","LMDS (HSLocalMDS)",158,NA,0.79,0.57,1,NA,126.943,0.85,0.8,0.9,0.889,0.8,0.842,123,113.799,0.925,0.465
"LMDS [k=158] [kQuality=159] (HSLocalMDS)","LMDS [k=158] [kQuality=159] (HSLocalMDS)","LMDS (HSLocalMDS)",158,NA,0.79,0.57,1,NA,126.92,0.85,0.8,0.9,0.889,0.8,0.842,123,113.799,0.925,0.465
"LMDS [k=158] [kQuality=160] (HSLocalMDS)","LMDS [k=158] [kQuality=160] (HSLocalMDS)","LMDS (HSLocalMDS)",158,NA,0.79,0.57,1,NA,127.239,0.85,0.8,0.9,0.889,0.8,0.842,123,113.799,0.925,0.465
"LMDS [k=158] [kQuality=161] (HSLocalMDS)","LMDS [k=158] [kQuality=161] (HSLocalMDS)","LMDS (HSLocalMDS)",158,NA,0.79,0.57,1,NA,127.242,0.85,0.8,0.9,0.889,0.8,0.842,123,113.799,0.925,0.465
"LMDS [k=167] (smacofx)","LMDS [k=167] (smacofx)","LMDS (smacofx)",167,NA,0.54,0.07,1,NA,18.828,0.562,0.5,0.625,0.571,0.5,0.533,52,13.929,0.268,0.073
"LMDS [k=167] [kQuality=164] (HSLocalMDS)","LMDS [k=167] [kQuality=164] (HSLocalMDS)","LMDS (HSLocalMDS)",167,NA,0.8,0.59,1,NA,95.508,0.912,0.9,0.925,0.923,0.9,0.911,123,112.791,0.917,0.456
"LMDS [k=167] [kQuality=165] (HSLocalMDS)","LMDS [k=167] [kQuality=165] (HSLocalMDS)","LMDS (HSLocalMDS)",167,NA,0.8,0.59,1,NA,95.31,0.912,0.9,0.925,0.923,0.9,0.911,123,112.791,0.917,0.456
"LMDS [k=167] [kQuality=166] (HSLocalMDS)","LMDS [k=167] [kQuality=166] (HSLocalMDS)","LMDS (HSLocalMDS)",167,NA,0.8,0.59,1,NA,95.395,0.912,0.9,0.925,0.923,0.9,0.911,123,112.791,0.917,0.456
"LMDS [k=167] [kQuality=167] (HSLocalMDS)","LMDS [k=167] [kQuality=167] (HSLocalMDS)","LMDS (HSLocalMDS)",167,NA,0.8,0.59,1,NA,95.637,0.912,0.9,0.925,0.923,0.9,0.911,123,112.791,0.917,0.456
"LMDS [k=167] [kQuality=168] (HSLocalMDS)","LMDS [k=167] [kQuality=168] (HSLocalMDS)","LMDS (HSLocalMDS)",167,NA,0.8,0.59,1,NA,95.378,0.912,0.9,0.925,0.923,0.9,0.911,123,112.791,0.917,0.456
"LMDS [k=167] [kQuality=169] (HSLocalMDS)","LMDS [k=167] [kQuality=169] (HSLocalMDS)","LMDS (HSLocalMDS)",167,NA,0.8,0.59,1,NA,95.555,0.912,0.9,0.925,0.923,0.9,0.911,123,112.791,0.917,0.456
"LMDS [k=167] [kQuality=170] (HSLocalMDS)","LMDS [k=167] [kQuality=170] (HSLocalMDS)","LMDS (HSLocalMDS)",167,NA,0.8,0.59,1,NA,95.499,0.912,0.9,0.925,0.923,0.9,0.911,123,112.791,0.917,0.456
"LMDS [k=176] (smacofx)","LMDS [k=176] (smacofx)","LMDS (smacofx)",176,NA,0.54,0.07,1,NA,19.949,0.562,0.5,0.625,0.571,0.5,0.533,52,13.929,0.268,0.073
"LMDS [k=176] [kQuality=173] (HSLocalMDS)","LMDS [k=176] [kQuality=173] (HSLocalMDS)","LMDS (HSLocalMDS)",176,NA,0.8,0.6,1,NA,94.929,0.912,0.9,0.925,0.923,0.9,0.911,123,111.914,0.91,0.449
"LMDS [k=176] [kQuality=174] (HSLocalMDS)","LMDS [k=176] [kQuality=174] (HSLocalMDS)","LMDS (HSLocalMDS)",176,NA,0.8,0.6,1,NA,94.961,0.912,0.9,0.925,0.923,0.9,0.911,123,111.914,0.91,0.449
"LMDS [k=176] [kQuality=175] (HSLocalMDS)","LMDS [k=176] [kQuality=175] (HSLocalMDS)","LMDS (HSLocalMDS)",176,NA,0.8,0.6,1,NA,94.923,0.912,0.9,0.925,0.923,0.9,0.911,123,111.914,0.91,0.449
"LMDS [k=176] [kQuality=176] (HSLocalMDS)","LMDS [k=176] [kQuality=176] (HSLocalMDS)","LMDS (HSLocalMDS)",176,NA,0.8,0.6,1,NA,95.093,0.912,0.9,0.925,0.923,0.9,0.911,123,111.914,0.91,0.449
"LMDS [k=176] [kQuality=177] (HSLocalMDS)","LMDS [k=176] [kQuality=177] (HSLocalMDS)","LMDS (HSLocalMDS)",176,NA,0.8,0.6,1,NA,94.864,0.912,0.9,0.925,0.923,0.9,0.911,123,111.914,0.91,0.449
"LMDS [k=176] [kQuality=178] (HSLocalMDS)","LMDS [k=176] [kQuality=178] (HSLocalMDS)","LMDS (HSLocalMDS)",176,NA,0.8,0.6,1,NA,95.137,0.912,0.9,0.925,0.923,0.9,0.911,123,111.914,0.91,0.449
"LMDS [k=176] [kQuality=179] (HSLocalMDS)","LMDS [k=176] [kQuality=179] (HSLocalMDS)","LMDS (HSLocalMDS)",176,NA,0.8,0.6,1,NA,94.843,0.912,0.9,0.925,0.923,0.9,0.911,123,111.914,0.91,0.449
"LMDS [k=185] (smacofx)","LMDS [k=185] (smacofx)","LMDS (smacofx)",185,NA,0.54,0.07,1,NA,27.86,0.562,0.5,0.625,0.571,0.5,0.533,52,13.929,0.268,0.073
"LMDS [k=185] [kQuality=182] (HSLocalMDS)","LMDS [k=185] [kQuality=182] (HSLocalMDS)","LMDS (HSLocalMDS)",185,NA,0.8,0.61,1,NA,59.241,0.912,0.95,0.875,0.884,0.95,0.916,63,43.295,0.687,0.451
"LMDS [k=185] [kQuality=183] (HSLocalMDS)","LMDS [k=185] [kQuality=183] (HSLocalMDS)","LMDS (HSLocalMDS)",185,NA,0.8,0.61,1,NA,59.303,0.912,0.95,0.875,0.884,0.95,0.916,63,43.295,0.687,0.451
"LMDS [k=185] [kQuality=184] (HSLocalMDS)","LMDS [k=185] [kQuality=184] (HSLocalMDS)","LMDS (HSLocalMDS)",185,NA,0.8,0.61,1,NA,59.283,0.912,0.95,0.875,0.884,0.95,0.916,63,43.295,0.687,0.451
"LMDS [k=185] [kQuality=185] (HSLocalMDS)","LMDS [k=185] [kQuality=185] (HSLocalMDS)","LMDS (HSLocalMDS)",185,NA,0.8,0.61,1,NA,59.412,0.912,0.95,0.875,0.884,0.95,0.916,63,43.295,0.687,0.451
"LMDS [k=185] [kQuality=186] (HSLocalMDS)","LMDS [k=185] [kQuality=186] (HSLocalMDS)","LMDS (HSLocalMDS)",185,NA,0.8,0.61,1,NA,59.328,0.912,0.95,0.875,0.884,0.95,0.916,63,43.295,0.687,0.451
"LMDS [k=185] [kQuality=187] (HSLocalMDS)","LMDS [k=185] [kQuality=187] (HSLocalMDS)","LMDS (HSLocalMDS)",185,NA,0.8,0.61,1,NA,59.231,0.912,0.95,0.875,0.884,0.95,0.916,63,43.295,0.687,0.451
"LMDS [k=185] [kQuality=188] (HSLocalMDS)","LMDS [k=185] [kQuality=188] (HSLocalMDS)","LMDS (HSLocalMDS)",185,NA,0.8,0.61,1,NA,59.334,0.912,0.95,0.875,0.884,0.95,0.916,63,43.295,0.687,0.451
"LMDS [k=194] (smacofx)","LMDS [k=194] (smacofx)","LMDS (smacofx)",194,NA,0.54,0.07,1,NA,21.862,0.562,0.5,0.625,0.571,0.5,0.533,52,13.929,0.268,0.073
"LMDS [k=194] [kQuality=191] (HSLocalMDS)","LMDS [k=194] [kQuality=191] (HSLocalMDS)","LMDS (HSLocalMDS)",194,NA,0.83,0.65,1,NA,92.383,0.887,0.9,0.875,0.878,0.9,0.889,80,65.086,0.814,0.514
"LMDS [k=194] [kQuality=192] (HSLocalMDS)","LMDS [k=194] [kQuality=192] (HSLocalMDS)","LMDS (HSLocalMDS)",194,NA,0.83,0.65,1,NA,92.656,0.887,0.9,0.875,0.878,0.9,0.889,80,65.086,0.814,0.514
"LMDS [k=194] [kQuality=193] (HSLocalMDS)","LMDS [k=194] [kQuality=193] (HSLocalMDS)","LMDS (HSLocalMDS)",194,NA,0.83,0.65,1,NA,92.558,0.887,0.9,0.875,0.878,0.9,0.889,80,65.086,0.814,0.514
"LMDS [k=194] [kQuality=194] (HSLocalMDS)","LMDS [k=194] [kQuality=194] (HSLocalMDS)","LMDS (HSLocalMDS)",194,NA,0.83,0.65,1,NA,92.714,0.887,0.9,0.875,0.878,0.9,0.889,80,65.086,0.814,0.514
"LMDS [k=194] [kQuality=195] (HSLocalMDS)","LMDS [k=194] [kQuality=195] (HSLocalMDS)","LMDS (HSLocalMDS)",194,NA,0.83,0.65,1,NA,92.749,0.887,0.9,0.875,0.878,0.9,0.889,80,65.086,0.814,0.514
"LMDS [k=194] [kQuality=196] (HSLocalMDS)","LMDS [k=194] [kQuality=196] (HSLocalMDS)","LMDS (HSLocalMDS)",194,NA,0.83,0.65,1,NA,92.766,0.887,0.9,0.875,0.878,0.9,0.889,80,65.086,0.814,0.514
"LMDS [k=194] [kQuality=197] (HSLocalMDS)","LMDS [k=194] [kQuality=197] (HSLocalMDS)","LMDS (HSLocalMDS)",194,NA,0.83,0.65,1,NA,92.59,0.887,0.9,0.875,0.878,0.9,0.889,80,65.086,0.814,0.514
"LMDS [k=203] (smacofx)","LMDS [k=203] (smacofx)","LMDS (smacofx)",203,NA,0.54,0.07,1,NA,15.266,0.562,0.5,0.625,0.571,0.5,0.533,52,13.929,0.268,0.073
"LMDS [k=203] [kQuality=200] (HSLocalMDS)","LMDS [k=203] [kQuality=200] (HSLocalMDS)","LMDS (HSLocalMDS)",203,NA,0.84,0.68,1,NA,49.011,0.912,0.975,0.85,0.867,0.975,0.918,64,51.567,0.806,0.566
"LMDS [k=203] [kQuality=201] (HSLocalMDS)","LMDS [k=203] [kQuality=201] (HSLocalMDS)","LMDS (HSLocalMDS)",203,NA,0.84,0.68,1,NA,49.189,0.912,0.975,0.85,0.867,0.975,0.918,64,51.567,0.806,0.566
