"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"LMDS [k=78] (rNLDR)","LMDS [k=78] (rNLDR)","LMDS (rNLDR)",78,NA,0.79,0.57,1,NA,32.754,1,1,1,1,1,1,15,9.055,0.604,0.437
"LMDS [k=78] (smacofx)","LMDS [k=78] (smacofx)","LMDS (smacofx)",78,NA,0.76,0.51,1,NA,0.672,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=78] [kQuality=75] (NLDR)","LMDS [k=78] [kQuality=75] (NLDR)","LMDS (NLDR)",78,NA,0.75,0.5,1,NA,0.313,0.962,1,0.923,0.929,1,0.963,21,13.209,0.629,0.396
"LMDS [k=78] [kQuality=76] (NLDR)","LMDS [k=78] [kQuality=76] (NLDR)","LMDS (NLDR)",78,NA,0.75,0.5,1,NA,0.303,0.962,1,0.923,0.929,1,0.963,21,13.209,0.629,0.396
"LMDS [k=78] [kQuality=77] (NLDR)","LMDS [k=78] [kQuality=77] (NLDR)","LMDS (NLDR)",78,NA,0.75,0.5,1,NA,0.311,0.962,1,0.923,0.929,1,0.963,21,13.209,0.629,0.396
"LMDS [k=78] [kQuality=78] (NLDR)","LMDS [k=78] [kQuality=78] (NLDR)","LMDS (NLDR)",78,NA,0.75,0.5,1,NA,0.315,0.962,1,0.923,0.929,1,0.963,21,13.209,0.629,0.396
"LMDS [k=78] [kQuality=79] (NLDR)","LMDS [k=78] [kQuality=79] (NLDR)","LMDS (NLDR)",78,NA,0.75,0.5,1,NA,0.313,0.962,1,0.923,0.929,1,0.963,21,13.209,0.629,0.396
"LMDS [k=78] [kQuality=80] (NLDR)","LMDS [k=78] [kQuality=80] (NLDR)","LMDS (NLDR)",78,NA,0.75,0.5,1,NA,0.304,0.962,1,0.923,0.929,1,0.963,21,13.209,0.629,0.396
"LMDS [k=78] [kQuality=81] (NLDR)","LMDS [k=78] [kQuality=81] (NLDR)","LMDS (NLDR)",78,NA,0.75,0.5,1,NA,0.311,0.962,1,0.923,0.929,1,0.963,21,13.209,0.629,0.396
"LMDS [k=81] (rNLDR)","LMDS [k=81] (rNLDR)","LMDS (rNLDR)",81,NA,0.78,0.56,1,NA,20.877,1,1,1,1,1,1,17,10.538,0.62,0.431
"LMDS [k=81] (smacofx)","LMDS [k=81] (smacofx)","LMDS (smacofx)",81,NA,0.76,0.51,1,NA,0.642,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=81] [kQuality=78] (NLDR)","LMDS [k=81] [kQuality=78] (NLDR)","LMDS (NLDR)",81,NA,0.78,0.55,1,NA,6.384,1,1,1,1,1,1,15,8.879,0.592,0.425
"LMDS [k=81] [kQuality=79] (NLDR)","LMDS [k=81] [kQuality=79] (NLDR)","LMDS (NLDR)",81,NA,0.78,0.55,1,NA,6.294,1,1,1,1,1,1,15,8.879,0.592,0.425
"LMDS [k=81] [kQuality=80] (NLDR)","LMDS [k=81] [kQuality=80] (NLDR)","LMDS (NLDR)",81,NA,0.78,0.55,1,NA,6.307,1,1,1,1,1,1,15,8.879,0.592,0.425
"LMDS [k=81] [kQuality=81] (NLDR)","LMDS [k=81] [kQuality=81] (NLDR)","LMDS (NLDR)",81,NA,0.78,0.55,1,NA,6.349,1,1,1,1,1,1,15,8.879,0.592,0.425
"LMDS [k=81] [kQuality=82] (NLDR)","LMDS [k=81] [kQuality=82] (NLDR)","LMDS (NLDR)",81,NA,0.78,0.55,1,NA,6.334,1,1,1,1,1,1,15,8.879,0.592,0.425
"LMDS [k=81] [kQuality=83] (NLDR)","LMDS [k=81] [kQuality=83] (NLDR)","LMDS (NLDR)",81,NA,0.78,0.55,1,NA,6.269,1,1,1,1,1,1,15,8.879,0.592,0.425
"LMDS [k=81] [kQuality=84] (NLDR)","LMDS [k=81] [kQuality=84] (NLDR)","LMDS (NLDR)",81,NA,0.78,0.55,1,NA,6.365,1,1,1,1,1,1,15,8.879,0.592,0.425
"LMDS [k=84] (rNLDR)","LMDS [k=84] (rNLDR)","LMDS (rNLDR)",84,NA,0.79,0.57,1,NA,17.898,1,1,1,1,1,1,16,9.879,0.617,0.44
"LMDS [k=84] (smacofx)","LMDS [k=84] (smacofx)","LMDS (smacofx)",84,NA,0.76,0.51,1,NA,0.987,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=84] [kQuality=81] (NLDR)","LMDS [k=84] [kQuality=81] (NLDR)","LMDS (NLDR)",84,NA,0.79,0.57,1,NA,0.393,1,1,1,1,1,1,16,9.923,0.62,0.442
"LMDS [k=84] [kQuality=82] (NLDR)","LMDS [k=84] [kQuality=82] (NLDR)","LMDS (NLDR)",84,NA,0.79,0.57,1,NA,0.388,1,1,1,1,1,1,16,9.923,0.62,0.442
"LMDS [k=84] [kQuality=83] (NLDR)","LMDS [k=84] [kQuality=83] (NLDR)","LMDS (NLDR)",84,NA,0.79,0.57,1,NA,0.388,1,1,1,1,1,1,16,9.923,0.62,0.442
"LMDS [k=84] [kQuality=84] (NLDR)","LMDS [k=84] [kQuality=84] (NLDR)","LMDS (NLDR)",84,NA,0.79,0.57,1,NA,0.393,1,1,1,1,1,1,16,9.923,0.62,0.442
"LMDS [k=84] [kQuality=85] (NLDR)","LMDS [k=84] [kQuality=85] (NLDR)","LMDS (NLDR)",84,NA,0.79,0.57,1,NA,0.391,1,1,1,1,1,1,16,9.923,0.62,0.442
"LMDS [k=84] [kQuality=86] (NLDR)","LMDS [k=84] [kQuality=86] (NLDR)","LMDS (NLDR)",84,NA,0.79,0.57,1,NA,0.576,1,1,1,1,1,1,17,10.736,0.632,0.443
"LMDS [k=84] [kQuality=87] (NLDR)","LMDS [k=84] [kQuality=87] (NLDR)","LMDS (NLDR)",84,NA,0.79,0.57,1,NA,0.578,1,1,1,1,1,1,17,10.736,0.632,0.443
"LMDS [k=87] (rNLDR)","LMDS [k=87] (rNLDR)","LMDS (rNLDR)",87,NA,0.78,0.56,1,NA,12.343,1,1,1,1,1,1,15,9.077,0.605,0.438
"LMDS [k=87] (smacofx)","LMDS [k=87] (smacofx)","LMDS (smacofx)",87,NA,0.76,0.51,1,NA,0.583,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=87] [kQuality=84] (NLDR)","LMDS [k=87] [kQuality=84] (NLDR)","LMDS (NLDR)",87,NA,0.78,0.56,1,NA,0.271,1,1,1,1,1,1,22,14.934,0.679,0.434
"LMDS [k=87] [kQuality=85] (NLDR)","LMDS [k=87] [kQuality=85] (NLDR)","LMDS (NLDR)",87,NA,0.78,0.56,1,NA,0.271,1,1,1,1,1,1,22,14.934,0.679,0.434
"LMDS [k=87] [kQuality=86] (NLDR)","LMDS [k=87] [kQuality=86] (NLDR)","LMDS (NLDR)",87,NA,0.78,0.56,1,NA,0.271,1,1,1,1,1,1,22,14.934,0.679,0.434
"LMDS [k=87] [kQuality=87] (NLDR)","LMDS [k=87] [kQuality=87] (NLDR)","LMDS (NLDR)",87,NA,0.78,0.56,1,NA,0.271,1,1,1,1,1,1,22,14.934,0.679,0.434
"LMDS [k=87] [kQuality=88] (NLDR)","LMDS [k=87] [kQuality=88] (NLDR)","LMDS (NLDR)",87,NA,0.78,0.56,1,NA,0.594,0.962,1,0.923,0.929,1,0.963,13,7.582,0.583,0.439
"LMDS [k=87] [kQuality=89] (NLDR)","LMDS [k=87] [kQuality=89] (NLDR)","LMDS (NLDR)",87,NA,0.78,0.56,1,NA,0.579,0.962,1,0.923,0.929,1,0.963,13,7.714,0.593,0.449
"LMDS [k=87] [kQuality=90] (NLDR)","LMDS [k=87] [kQuality=90] (NLDR)","LMDS (NLDR)",87,NA,0.78,0.55,1,NA,0.369,1,1,1,1,1,1,16,9.637,0.602,0.425
"LMDS [k=9] (rNLDR)","LMDS [k=9] (rNLDR)","LMDS (rNLDR)",9,NA,0.74,0.48,1,NA,27.71,0.962,1,0.923,0.929,1,0.963,16,9.769,0.611,0.433
"LMDS [k=9] (smacofx)","LMDS [k=9] (smacofx)","LMDS (smacofx)",9,NA,0.76,0.51,1,NA,4.696,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=9] [kQuality=10] (NLDR)","LMDS [k=9] [kQuality=10] (NLDR)","LMDS (NLDR)",9,NA,0.72,0.43,1,NA,0.313,0.962,1,0.923,0.929,1,0.963,20,12.011,0.601,0.378
"LMDS [k=9] [kQuality=11] (NLDR)","LMDS [k=9] [kQuality=11] (NLDR)","LMDS (NLDR)",9,NA,0.73,0.45,1,NA,2.858,0.962,1,0.923,0.929,1,0.963,19,11.637,0.612,0.401
"LMDS [k=9] [kQuality=12] (NLDR)","LMDS [k=9] [kQuality=12] (NLDR)","LMDS (NLDR)",9,NA,0.73,0.45,1,NA,2.895,0.962,1,0.923,0.929,1,0.963,19,11.637,0.612,0.401
"LMDS [k=9] [kQuality=6] (NLDR)","LMDS [k=9] [kQuality=6] (NLDR)","LMDS (NLDR)",9,NA,0.72,0.43,1,NA,0.315,0.962,1,0.923,0.929,1,0.963,20,12.011,0.601,0.378
"LMDS [k=9] [kQuality=7] (NLDR)","LMDS [k=9] [kQuality=7] (NLDR)","LMDS (NLDR)",9,NA,0.72,0.43,1,NA,0.317,0.962,1,0.923,0.929,1,0.963,20,12.011,0.601,0.378
"LMDS [k=9] [kQuality=8] (NLDR)","LMDS [k=9] [kQuality=8] (NLDR)","LMDS (NLDR)",9,NA,0.72,0.43,1,NA,0.313,0.962,1,0.923,0.929,1,0.963,20,12.011,0.601,0.378
"LMDS [k=9] [kQuality=9] (NLDR)","LMDS [k=9] [kQuality=9] (NLDR)","LMDS (NLDR)",9,NA,0.72,0.43,1,NA,0.313,0.962,1,0.923,0.929,1,0.963,20,12.011,0.601,0.378
"LMDS [k=90] (rNLDR)","LMDS [k=90] (rNLDR)","LMDS (rNLDR)",90,NA,0.78,0.56,1,NA,17.191,1,1,1,1,1,1,13,7.571,0.582,0.438
"LMDS [k=90] (smacofx)","LMDS [k=90] (smacofx)","LMDS (smacofx)",90,NA,0.76,0.51,1,NA,1.992,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=90] [kQuality=87] (NLDR)","LMDS [k=90] [kQuality=87] (NLDR)","LMDS (NLDR)",90,NA,0.75,0.49,1,NA,0.525,0.962,1,0.923,0.929,1,0.963,13,7.209,0.555,0.41
"LMDS [k=90] [kQuality=88] (NLDR)","LMDS [k=90] [kQuality=88] (NLDR)","LMDS (NLDR)",90,NA,0.78,0.55,1,NA,0.51,0.923,1,0.846,0.867,1,0.929,15,9.132,0.609,0.442
"LMDS [k=90] [kQuality=89] (NLDR)","LMDS [k=90] [kQuality=89] (NLDR)","LMDS (NLDR)",90,NA,0.78,0.56,1,NA,0.434,1,1,1,1,1,1,16,9.978,0.624,0.446
"LMDS [k=90] [kQuality=90] (NLDR)","LMDS [k=90] [kQuality=90] (NLDR)","LMDS (NLDR)",90,NA,0.75,0.49,1,NA,0.517,0.962,1,0.923,0.929,1,0.963,13,7.209,0.555,0.41
"MDS (NLDR)","MDS (NLDR)","MDS (NLDR)",NA,NA,0.78,0.56,3,0,0.295,1,1,1,1,1,1,13,7.747,0.596,0.451
"MDS (smacof)","MDS (smacof)","MDS (smacof)",NA,NA,0.71,0.42,3,0,0.007,1,1,1,1,1,1,28,17.868,0.638,0.327
"PCA_SVD","PCA_SVD","PCA_SVD",NA,NA,0.66,0.31,3,0.022,1.041,0.846,0.923,0.769,0.8,0.923,0.857,28,16.22,0.579,0.268
"PPCA","PPCA","PPCA",NA,NA,0.76,0.51,3,0.03,1.956,1,1,1,1,1,1,13,7.286,0.56,0.416
"tSNE [perp=12]","tSNE [perp=12]","tSNE",NA,12,0.74,0.48,1,NA,0.396,0.885,1,0.769,0.812,1,0.897,2,1.066,0.533,0.511
"tSNE [perp=15]","tSNE [perp=15]","tSNE",NA,15,0.76,0.52,1,NA,0.361,0.885,1,0.769,0.812,1,0.897,1,0.549,0.549,0.538
"tSNE [perp=18]","tSNE [perp=18]","tSNE",NA,18,0.76,0.51,1,NA,0.363,0.923,1,0.846,0.867,1,0.929,12,7.385,0.615,0.482
"tSNE [perp=21]","tSNE [perp=21]","tSNE",NA,21,0.77,0.53,1,NA,0.398,0.923,1,0.846,0.867,1,0.929,11,6.813,0.619,0.497
"tSNE [perp=24]","tSNE [perp=24]","tSNE",NA,24,0.76,0.51,1,NA,0.399,0.962,1,0.923,0.929,1,0.963,11,6.714,0.61,0.488
"tSNE [perp=27]","tSNE [perp=27]","tSNE",NA,27,0.76,0.51,1,NA,0.364,0.923,1,0.846,0.867,1,0.929,14,8.703,0.622,0.466
"tSNE [perp=3]","tSNE [perp=3]","tSNE",NA,3,0.73,0.46,1,NA,0.396,0.885,1,0.769,0.812,1,0.897,1,0.615,0.615,0.604
"tSNE [perp=6]","tSNE [perp=6]","tSNE",NA,6,0.74,0.48,1,NA,0.361,0.885,1,0.769,0.812,1,0.897,2,1.198,0.599,0.577
"tSNE [perp=9]","tSNE [perp=9]","tSNE",NA,9,0.74,0.48,1,NA,0.391,0.885,1,0.769,0.812,1,0.897,2,1.154,0.577,0.555
"UMAP [k=12]","UMAP [k=12]","UMAP",12,NA,0.68,0.35,1,NA,0.145,0.962,1,0.923,0.929,1,0.963,10,4.934,0.493,0.382
"UMAP [k=15]","UMAP [k=15]","UMAP",15,NA,0.7,0.39,1,NA,0.158,1,1,1,1,1,1,13,7.011,0.539,0.395
"UMAP [k=18]","UMAP [k=18]","UMAP",18,NA,0.71,0.4,1,NA,0.172,1,1,1,1,1,1,12,6.495,0.541,0.408
"UMAP [k=21]","UMAP [k=21]","UMAP",21,NA,0.69,0.37,1,NA,0.18,1,1,1,1,1,1,12,6.231,0.519,0.386
"UMAP [k=24]","UMAP [k=24]","UMAP",24,NA,0.71,0.41,1,NA,0.188,1,1,1,1,1,1,11,5.571,0.506,0.384
"UMAP [k=27]","UMAP [k=27]","UMAP",27,NA,0.7,0.39,1,NA,0.213,1,1,1,1,1,1,13,6.912,0.532,0.387
"UMAP [k=3]","UMAP [k=3]","UMAP",3,NA,0.6,0.19,1,NA,0.078,1,1,1,1,1,1,6,2.692,0.449,0.382
"UMAP [k=30]","UMAP [k=30]","UMAP",30,NA,0.7,0.39,1,NA,0.22,1,1,1,1,1,1,13,6.835,0.526,0.381
"UMAP [k=33]","UMAP [k=33]","UMAP",33,NA,0.68,0.35,1,NA,0.228,1,1,1,1,1,1,13,6.934,0.533,0.389
"UMAP [k=36]","UMAP [k=36]","UMAP",36,NA,0.68,0.36,1,NA,0.239,1,1,1,1,1,1,13,6.846,0.527,0.382
"UMAP [k=39]","UMAP [k=39]","UMAP",39,NA,0.71,0.41,1,NA,0.242,1,1,1,1,1,1,13,7.077,0.544,0.4
"UMAP [k=42]","UMAP [k=42]","UMAP",42,NA,0.7,0.39,1,NA,0.248,1,1,1,1,1,1,13,6.758,0.52,0.375
"UMAP [k=45]","UMAP [k=45]","UMAP",45,NA,0.69,0.38,1,NA,0.254,1,1,1,1,1,1,12,5.967,0.497,0.364
"UMAP [k=48]","UMAP [k=48]","UMAP",48,NA,0.7,0.4,1,NA,0.262,1,1,1,1,1,1,13,7.209,0.555,0.41
"UMAP [k=51]","UMAP [k=51]","UMAP",51,NA,0.71,0.4,1,NA,0.267,1,1,1,1,1,1,13,6.846,0.527,0.382
"UMAP [k=54]","UMAP [k=54]","UMAP",54,NA,0.7,0.39,1,NA,0.275,1,1,1,1,1,1,13,6.923,0.533,0.388
"UMAP [k=57]","UMAP [k=57]","UMAP",57,NA,0.71,0.42,1,NA,0.281,1,1,1,1,1,1,13,7.033,0.541,0.397
"UMAP [k=6]","UMAP [k=6]","UMAP",6,NA,0.68,0.36,1,NA,0.106,1,1,1,1,1,1,13,7.011,0.539,0.395
"UMAP [k=60]","UMAP [k=60]","UMAP",60,NA,0.7,0.39,1,NA,0.286,1,1,1,1,1,1,13,6.725,0.517,0.373
"UMAP [k=63]","UMAP [k=63]","UMAP",63,NA,0.7,0.39,1,NA,0.292,1,1,1,1,1,1,13,6.912,0.532,0.387
"UMAP [k=66]","UMAP [k=66]","UMAP",66,NA,0.7,0.4,1,NA,0.299,1,1,1,1,1,1,13,7,0.538,0.394
"UMAP [k=69]","UMAP [k=69]","UMAP",69,NA,0.7,0.39,1,NA,0.301,1,1,1,1,1,1,16,8.868,0.554,0.376
"UMAP [k=72]","UMAP [k=72]","UMAP",72,NA,0.7,0.39,1,NA,0.307,1,1,1,1,1,1,13,7.044,0.542,0.397
"UMAP [k=75]","UMAP [k=75]","UMAP",75,NA,0.69,0.37,1,NA,0.312,1,1,1,1,1,1,13,6.912,0.532,0.387
"UMAP [k=78]","UMAP [k=78]","UMAP",78,NA,0.71,0.41,1,NA,0.318,1,1,1,1,1,1,13,6.967,0.536,0.391
"UMAP [k=81]","UMAP [k=81]","UMAP",81,NA,0.7,0.39,1,NA,0.325,1,1,1,1,1,1,13,6.824,0.525,0.38
"UMAP [k=84]","UMAP [k=84]","UMAP",84,NA,0.69,0.37,1,NA,0.326,1,1,1,1,1,1,17,9.516,0.56,0.371
"UMAP [k=87]","UMAP [k=87]","UMAP",87,NA,0.7,0.39,1,NA,0.329,1,1,1,1,1,1,13,7.088,0.545,0.401
"UMAP [k=9]","UMAP [k=9]","UMAP",9,NA,0.7,0.39,1,NA,0.127,1,1,1,1,1,1,11,5.747,0.522,0.4
"UMAP [k=90]","UMAP [k=90]","UMAP",90,NA,0.7,0.39,1,NA,0.333,1,1,1,1,1,1,14,7.538,0.538,0.383
