"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"LMDS [k=178] [kQuality=177] (NLDR)","LMDS [k=178] [kQuality=177] (NLDR)","LMDS (NLDR)",178,NA,0.74,0.48,1,NA,10.019,0.877,NA,NA,NA,NA,NA,55,31.65,0.575,0.351
"LMDS [k=178] [kQuality=178] (NLDR)","LMDS [k=178] [kQuality=178] (NLDR)","LMDS (NLDR)",178,NA,0.74,0.48,1,NA,10.099,0.877,NA,NA,NA,NA,NA,55,31.65,0.575,0.351
"LMDS [k=178] [kQuality=179] (NLDR)","LMDS [k=178] [kQuality=179] (NLDR)","LMDS (NLDR)",178,NA,0.74,0.48,1,NA,10.013,0.877,NA,NA,NA,NA,NA,55,31.65,0.575,0.351
"LMDS [k=178] [kQuality=180] (NLDR)","LMDS [k=178] [kQuality=180] (NLDR)","LMDS (NLDR)",178,NA,0.74,0.48,1,NA,10.095,0.877,NA,NA,NA,NA,NA,55,31.65,0.575,0.351
"LMDS [k=178] [kQuality=181] (NLDR)","LMDS [k=178] [kQuality=181] (NLDR)","LMDS (NLDR)",178,NA,0.74,0.48,1,NA,10.044,0.877,NA,NA,NA,NA,NA,55,31.65,0.575,0.351
"LMDS [k=187] (rNLDR)","LMDS [k=187] (rNLDR)","LMDS (rNLDR)",187,NA,0.78,0.56,1,NA,305.708,0.945,NA,NA,NA,NA,NA,58,39.878,0.688,0.451
"LMDS [k=187] (smacofx)","LMDS [k=187] (smacofx)","LMDS (smacofx)",187,NA,0.58,0.16,1,NA,27.674,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=187] [kQuality=184] (NLDR)","LMDS [k=187] [kQuality=184] (NLDR)","LMDS (NLDR)",187,NA,0.78,0.56,1,NA,11.545,0.932,NA,NA,NA,NA,NA,61,42.752,0.701,0.452
"LMDS [k=187] [kQuality=185] (NLDR)","LMDS [k=187] [kQuality=185] (NLDR)","LMDS (NLDR)",187,NA,0.78,0.56,1,NA,11.504,0.932,NA,NA,NA,NA,NA,61,42.752,0.701,0.452
"LMDS [k=187] [kQuality=186] (NLDR)","LMDS [k=187] [kQuality=186] (NLDR)","LMDS (NLDR)",187,NA,0.78,0.56,1,NA,11.643,0.932,NA,NA,NA,NA,NA,61,42.752,0.701,0.452
"LMDS [k=187] [kQuality=187] (NLDR)","LMDS [k=187] [kQuality=187] (NLDR)","LMDS (NLDR)",187,NA,0.78,0.56,1,NA,11.577,0.932,NA,NA,NA,NA,NA,61,42.752,0.701,0.452
"LMDS [k=187] [kQuality=188] (NLDR)","LMDS [k=187] [kQuality=188] (NLDR)","LMDS (NLDR)",187,NA,0.78,0.56,1,NA,11.531,0.932,NA,NA,NA,NA,NA,61,42.752,0.701,0.452
"LMDS [k=187] [kQuality=189] (NLDR)","LMDS [k=187] [kQuality=189] (NLDR)","LMDS (NLDR)",187,NA,0.78,0.56,1,NA,11.589,0.932,NA,NA,NA,NA,NA,61,42.752,0.701,0.452
"LMDS [k=187] [kQuality=190] (NLDR)","LMDS [k=187] [kQuality=190] (NLDR)","LMDS (NLDR)",187,NA,0.78,0.56,1,NA,11.517,0.932,NA,NA,NA,NA,NA,61,42.752,0.701,0.452
"LMDS [k=195] (rNLDR)","LMDS [k=195] (rNLDR)","LMDS (rNLDR)",195,NA,0.78,0.56,1,NA,1012.772,0.932,NA,NA,NA,NA,NA,61,43.138,0.707,0.458
"LMDS [k=195] (smacofx)","LMDS [k=195] (smacofx)","LMDS (smacofx)",195,NA,0.58,0.16,1,NA,24.144,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=195] [kQuality=192] (NLDR)","LMDS [k=195] [kQuality=192] (NLDR)","LMDS (NLDR)",195,NA,0.73,0.45,1,NA,5.557,0.849,NA,NA,NA,NA,NA,82,55.606,0.678,0.343
"LMDS [k=195] [kQuality=193] (NLDR)","LMDS [k=195] [kQuality=193] (NLDR)","LMDS (NLDR)",195,NA,0.73,0.45,1,NA,5.536,0.849,NA,NA,NA,NA,NA,82,55.606,0.678,0.343
"LMDS [k=195] [kQuality=194] (NLDR)","LMDS [k=195] [kQuality=194] (NLDR)","LMDS (NLDR)",195,NA,0.73,0.45,1,NA,5.575,0.849,NA,NA,NA,NA,NA,82,55.606,0.678,0.343
"LMDS [k=195] [kQuality=195] (NLDR)","LMDS [k=195] [kQuality=195] (NLDR)","LMDS (NLDR)",195,NA,0.73,0.45,1,NA,5.554,0.849,NA,NA,NA,NA,NA,82,55.606,0.678,0.343
"LMDS [k=195] [kQuality=196] (NLDR)","LMDS [k=195] [kQuality=196] (NLDR)","LMDS (NLDR)",195,NA,0.73,0.45,1,NA,5.545,0.849,NA,NA,NA,NA,NA,82,55.606,0.678,0.343
"LMDS [k=195] [kQuality=197] (NLDR)","LMDS [k=195] [kQuality=197] (NLDR)","LMDS (NLDR)",195,NA,0.73,0.45,1,NA,5.666,0.849,NA,NA,NA,NA,NA,82,55.606,0.678,0.343
"LMDS [k=195] [kQuality=198] (NLDR)","LMDS [k=195] [kQuality=198] (NLDR)","LMDS (NLDR)",195,NA,0.73,0.45,1,NA,5.665,0.849,NA,NA,NA,NA,NA,82,55.606,0.678,0.343
"LMDS [k=20] (rNLDR)","LMDS [k=20] (rNLDR)","LMDS (rNLDR)",20,NA,0.74,0.48,1,NA,386.641,0.973,NA,NA,NA,NA,NA,44,26.935,0.612,0.433
"LMDS [k=20] (smacofx)","LMDS [k=20] (smacofx)","LMDS (smacofx)",20,NA,0.58,0.16,1,NA,45.535,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=20] [kQuality=17] (NLDR)","LMDS [k=20] [kQuality=17] (NLDR)","LMDS (NLDR)",20,NA,0.73,0.46,1,NA,74.412,0.986,NA,NA,NA,NA,NA,43,25.386,0.59,0.415
"LMDS [k=20] [kQuality=18] (NLDR)","LMDS [k=20] [kQuality=18] (NLDR)","LMDS (NLDR)",20,NA,0.73,0.46,1,NA,74.256,0.986,NA,NA,NA,NA,NA,43,25.386,0.59,0.415
"LMDS [k=20] [kQuality=19] (NLDR)","LMDS [k=20] [kQuality=19] (NLDR)","LMDS (NLDR)",20,NA,0.73,0.46,1,NA,74.278,0.986,NA,NA,NA,NA,NA,43,25.386,0.59,0.415
"LMDS [k=20] [kQuality=20] (NLDR)","LMDS [k=20] [kQuality=20] (NLDR)","LMDS (NLDR)",20,NA,0.73,0.46,1,NA,74.357,0.986,NA,NA,NA,NA,NA,43,25.386,0.59,0.415
"LMDS [k=20] [kQuality=21] (NLDR)","LMDS [k=20] [kQuality=21] (NLDR)","LMDS (NLDR)",20,NA,0.73,0.46,1,NA,74.071,0.986,NA,NA,NA,NA,NA,43,25.386,0.59,0.415
"LMDS [k=20] [kQuality=22] (NLDR)","LMDS [k=20] [kQuality=22] (NLDR)","LMDS (NLDR)",20,NA,0.73,0.46,1,NA,74.263,0.986,NA,NA,NA,NA,NA,43,25.386,0.59,0.415
"LMDS [k=20] [kQuality=23] (NLDR)","LMDS [k=20] [kQuality=23] (NLDR)","LMDS (NLDR)",20,NA,0.73,0.46,1,NA,74.207,0.986,NA,NA,NA,NA,NA,43,25.386,0.59,0.415
"LMDS [k=203] (rNLDR)","LMDS [k=203] (rNLDR)","LMDS (rNLDR)",203,NA,0.78,0.55,1,NA,317.495,0.918,NA,NA,NA,NA,NA,62,43.537,0.702,0.449
"LMDS [k=203] (smacofx)","LMDS [k=203] (smacofx)","LMDS (smacofx)",203,NA,0.58,0.16,1,NA,25.231,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=203] [kQuality=200] (NLDR)","LMDS [k=203] [kQuality=200] (NLDR)","LMDS (NLDR)",203,NA,0.78,0.55,1,NA,4.368,0.904,NA,NA,NA,NA,NA,62,43.508,0.702,0.449
"LMDS [k=203] [kQuality=201] (NLDR)","LMDS [k=203] [kQuality=201] (NLDR)","LMDS (NLDR)",203,NA,0.78,0.55,1,NA,4.293,0.904,NA,NA,NA,NA,NA,62,43.508,0.702,0.449
"LMDS [k=203] [kQuality=202] (NLDR)","LMDS [k=203] [kQuality=202] (NLDR)","LMDS (NLDR)",203,NA,0.78,0.55,1,NA,4.305,0.904,NA,NA,NA,NA,NA,62,43.508,0.702,0.449
"LMDS [k=203] [kQuality=203] (NLDR)","LMDS [k=203] [kQuality=203] (NLDR)","LMDS (NLDR)",203,NA,0.78,0.55,1,NA,4.361,0.904,NA,NA,NA,NA,NA,62,43.508,0.702,0.449
"LMDS [k=203] [kQuality=204] (NLDR)","LMDS [k=203] [kQuality=204] (NLDR)","LMDS (NLDR)",203,NA,0.78,0.55,1,NA,4.316,0.904,NA,NA,NA,NA,NA,62,43.508,0.702,0.449
"LMDS [k=203] [kQuality=205] (NLDR)","LMDS [k=203] [kQuality=205] (NLDR)","LMDS (NLDR)",203,NA,0.78,0.55,1,NA,4.269,0.904,NA,NA,NA,NA,NA,62,43.508,0.702,0.449
"LMDS [k=203] [kQuality=206] (NLDR)","LMDS [k=203] [kQuality=206] (NLDR)","LMDS (NLDR)",203,NA,0.78,0.55,1,NA,4.301,0.904,NA,NA,NA,NA,NA,62,43.508,0.702,0.449
"LMDS [k=212] (rNLDR)","LMDS [k=212] (rNLDR)","LMDS (rNLDR)",212,NA,0.76,0.51,1,NA,371.049,0.822,NA,NA,NA,NA,NA,72,50.805,0.706,0.412
"LMDS [k=212] (smacofx)","LMDS [k=212] (smacofx)","LMDS (smacofx)",212,NA,0.58,0.16,1,NA,29.807,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=212] [kQuality=209] (NLDR)","LMDS [k=212] [kQuality=209] (NLDR)","LMDS (NLDR)",212,NA,0.75,0.49,1,NA,4.119,0.808,NA,NA,NA,NA,NA,74,51.634,0.698,0.396
"LMDS [k=212] [kQuality=210] (NLDR)","LMDS [k=212] [kQuality=210] (NLDR)","LMDS (NLDR)",212,NA,0.75,0.49,1,NA,4.097,0.808,NA,NA,NA,NA,NA,74,51.634,0.698,0.396
"LMDS [k=212] [kQuality=211] (NLDR)","LMDS [k=212] [kQuality=211] (NLDR)","LMDS (NLDR)",212,NA,0.75,0.49,1,NA,4.085,0.808,NA,NA,NA,NA,NA,74,51.634,0.698,0.396
"LMDS [k=212] [kQuality=212] (NLDR)","LMDS [k=212] [kQuality=212] (NLDR)","LMDS (NLDR)",212,NA,0.75,0.49,1,NA,4.024,0.808,NA,NA,NA,NA,NA,74,51.634,0.698,0.396
"LMDS [k=212] [kQuality=213] (NLDR)","LMDS [k=212] [kQuality=213] (NLDR)","LMDS (NLDR)",212,NA,0.75,0.49,1,NA,4.035,0.808,NA,NA,NA,NA,NA,74,51.634,0.698,0.396
"LMDS [k=212] [kQuality=214] (NLDR)","LMDS [k=212] [kQuality=214] (NLDR)","LMDS (NLDR)",212,NA,0.75,0.49,1,NA,4.114,0.808,NA,NA,NA,NA,NA,74,51.634,0.698,0.396
"LMDS [k=212] [kQuality=215] (NLDR)","LMDS [k=212] [kQuality=215] (NLDR)","LMDS (NLDR)",212,NA,0.75,0.49,1,NA,4.054,0.808,NA,NA,NA,NA,NA,74,51.634,0.698,0.396
"LMDS [k=220] (rNLDR)","LMDS [k=220] (rNLDR)","LMDS (rNLDR)",220,NA,0.77,0.54,1,NA,1368.979,0.863,NA,NA,NA,NA,NA,61,41.715,0.684,0.435
"LMDS [k=220] (smacofx)","LMDS [k=220] (smacofx)","LMDS (smacofx)",220,NA,0.58,0.16,1,NA,32.744,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=220] [kQuality=217] (NLDR)","LMDS [k=220] [kQuality=217] (NLDR)","LMDS (NLDR)",220,NA,0.76,0.53,1,NA,4.384,0.877,NA,NA,NA,NA,NA,62,42.28,0.682,0.429
"LMDS [k=220] [kQuality=218] (NLDR)","LMDS [k=220] [kQuality=218] (NLDR)","LMDS (NLDR)",220,NA,0.76,0.53,1,NA,4.516,0.877,NA,NA,NA,NA,NA,62,42.28,0.682,0.429
"LMDS [k=220] [kQuality=219] (NLDR)","LMDS [k=220] [kQuality=219] (NLDR)","LMDS (NLDR)",220,NA,0.76,0.53,1,NA,4.436,0.877,NA,NA,NA,NA,NA,62,42.28,0.682,0.429
"LMDS [k=220] [kQuality=220] (NLDR)","LMDS [k=220] [kQuality=220] (NLDR)","LMDS (NLDR)",220,NA,0.76,0.53,1,NA,4.535,0.877,NA,NA,NA,NA,NA,62,42.28,0.682,0.429
"LMDS [k=220] [kQuality=221] (NLDR)","LMDS [k=220] [kQuality=221] (NLDR)","LMDS (NLDR)",220,NA,0.76,0.53,1,NA,4.45,0.877,NA,NA,NA,NA,NA,62,42.28,0.682,0.429
"LMDS [k=220] [kQuality=222] (NLDR)","LMDS [k=220] [kQuality=222] (NLDR)","LMDS (NLDR)",220,NA,0.76,0.53,1,NA,4.571,0.877,NA,NA,NA,NA,NA,62,42.28,0.682,0.429
"LMDS [k=220] [kQuality=223] (NLDR)","LMDS [k=220] [kQuality=223] (NLDR)","LMDS (NLDR)",220,NA,0.76,0.53,1,NA,4.453,0.877,NA,NA,NA,NA,NA,62,42.28,0.682,0.429
"LMDS [k=228] (rNLDR)","LMDS [k=228] (rNLDR)","LMDS (rNLDR)",228,NA,0.76,0.51,1,NA,2531.907,0.836,NA,NA,NA,NA,NA,58,37.309,0.643,0.407
"LMDS [k=228] (smacofx)","LMDS [k=228] (smacofx)","LMDS (smacofx)",228,NA,0.58,0.16,1,NA,26.432,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=228] [kQuality=225] (NLDR)","LMDS [k=228] [kQuality=225] (NLDR)","LMDS (NLDR)",228,NA,0.77,0.54,1,NA,8.371,0.904,NA,NA,NA,NA,NA,63,43.821,0.696,0.438
"LMDS [k=228] [kQuality=226] (NLDR)","LMDS [k=228] [kQuality=226] (NLDR)","LMDS (NLDR)",228,NA,0.77,0.54,1,NA,8.43,0.904,NA,NA,NA,NA,NA,63,43.821,0.696,0.438
"LMDS [k=228] [kQuality=227] (NLDR)","LMDS [k=228] [kQuality=227] (NLDR)","LMDS (NLDR)",228,NA,0.77,0.54,1,NA,8.378,0.904,NA,NA,NA,NA,NA,63,43.821,0.696,0.438
"LMDS [k=228] [kQuality=228] (NLDR)","LMDS [k=228] [kQuality=228] (NLDR)","LMDS (NLDR)",228,NA,0.77,0.54,1,NA,8.455,0.904,NA,NA,NA,NA,NA,63,43.821,0.696,0.438
"LMDS [k=228] [kQuality=229] (NLDR)","LMDS [k=228] [kQuality=229] (NLDR)","LMDS (NLDR)",228,NA,0.76,0.52,1,NA,7.119,0.904,NA,NA,NA,NA,NA,61,41.451,0.68,0.431
"LMDS [k=228] [kQuality=230] (NLDR)","LMDS [k=228] [kQuality=230] (NLDR)","LMDS (NLDR)",228,NA,0.76,0.52,1,NA,7.162,0.904,NA,NA,NA,NA,NA,61,41.451,0.68,0.431
"LMDS [k=228] [kQuality=231] (NLDR)","LMDS [k=228] [kQuality=231] (NLDR)","LMDS (NLDR)",228,NA,0.76,0.52,1,NA,7.089,0.904,NA,NA,NA,NA,NA,61,41.451,0.68,0.431
"LMDS [k=237] (rNLDR)","LMDS [k=237] (rNLDR)","LMDS (rNLDR)",237,NA,0.75,0.51,1,NA,482.115,0.822,NA,NA,NA,NA,NA,51,31.447,0.617,0.408
"LMDS [k=237] (smacofx)","LMDS [k=237] (smacofx)","LMDS (smacofx)",237,NA,0.58,0.16,1,NA,20.253,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=237] [kQuality=234] (NLDR)","LMDS [k=237] [kQuality=234] (NLDR)","LMDS (NLDR)",237,NA,0.77,0.53,1,NA,7.596,0.877,NA,NA,NA,NA,NA,52,33.561,0.645,0.433
"LMDS [k=237] [kQuality=235] (NLDR)","LMDS [k=237] [kQuality=235] (NLDR)","LMDS (NLDR)",237,NA,0.77,0.53,1,NA,7.577,0.877,NA,NA,NA,NA,NA,52,33.561,0.645,0.433
"LMDS [k=237] [kQuality=236] (NLDR)","LMDS [k=237] [kQuality=236] (NLDR)","LMDS (NLDR)",237,NA,0.77,0.53,1,NA,7.56,0.877,NA,NA,NA,NA,NA,52,33.561,0.645,0.433
"LMDS [k=237] [kQuality=237] (NLDR)","LMDS [k=237] [kQuality=237] (NLDR)","LMDS (NLDR)",237,NA,0.77,0.53,1,NA,7.637,0.877,NA,NA,NA,NA,NA,52,33.561,0.645,0.433
"LMDS [k=237] [kQuality=238] (NLDR)","LMDS [k=237] [kQuality=238] (NLDR)","LMDS (NLDR)",237,NA,0.77,0.53,1,NA,7.609,0.877,NA,NA,NA,NA,NA,52,33.561,0.645,0.433
"LMDS [k=237] [kQuality=239] (NLDR)","LMDS [k=237] [kQuality=239] (NLDR)","LMDS (NLDR)",237,NA,0.77,0.53,1,NA,7.531,0.877,NA,NA,NA,NA,NA,52,33.561,0.645,0.433
"LMDS [k=237] [kQuality=240] (NLDR)","LMDS [k=237] [kQuality=240] (NLDR)","LMDS (NLDR)",237,NA,0.77,0.53,1,NA,7.554,0.877,NA,NA,NA,NA,NA,52,33.561,0.645,0.433
"LMDS [k=245] (rNLDR)","LMDS [k=245] (rNLDR)","LMDS (rNLDR)",245,NA,0.75,0.49,1,NA,407.365,0.863,NA,NA,NA,NA,NA,55,33.809,0.615,0.39
"LMDS [k=245] (smacofx)","LMDS [k=245] (smacofx)","LMDS (smacofx)",245,NA,0.58,0.16,1,NA,17.404,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=245] [kQuality=242] (NLDR)","LMDS [k=245] [kQuality=242] (NLDR)","LMDS (NLDR)",245,NA,0.77,0.55,1,NA,5.127,0.932,NA,NA,NA,NA,NA,58,39.776,0.686,0.449
"LMDS [k=245] [kQuality=243] (NLDR)","LMDS [k=245] [kQuality=243] (NLDR)","LMDS (NLDR)",245,NA,0.77,0.54,1,NA,4.951,0.932,NA,NA,NA,NA,NA,45,28.435,0.632,0.448
"LMDS [k=245] [kQuality=244] (NLDR)","LMDS [k=245] [kQuality=244] (NLDR)","LMDS (NLDR)",245,NA,0.77,0.53,1,NA,6.804,0.904,NA,NA,NA,NA,NA,58,39.276,0.677,0.44
"LMDS [k=245] [kQuality=245] (NLDR)","LMDS [k=245] [kQuality=245] (NLDR)","LMDS (NLDR)",245,NA,0.77,0.55,1,NA,5.143,0.932,NA,NA,NA,NA,NA,58,39.776,0.686,0.449
"LMDS [k=28] (rNLDR)","LMDS [k=28] (rNLDR)","LMDS (rNLDR)",28,NA,0.73,0.46,1,NA,259.187,0.986,NA,NA,NA,NA,NA,38,21.988,0.579,0.424
"LMDS [k=28] (smacofx)","LMDS [k=28] (smacofx)","LMDS (smacofx)",28,NA,0.58,0.16,1,NA,31.401,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=28] [kQuality=25] (NLDR)","LMDS [k=28] [kQuality=25] (NLDR)","LMDS (NLDR)",28,NA,0.73,0.46,1,NA,4.011,0.973,NA,NA,NA,NA,NA,42,24.907,0.593,0.422
"LMDS [k=28] [kQuality=26] (NLDR)","LMDS [k=28] [kQuality=26] (NLDR)","LMDS (NLDR)",28,NA,0.73,0.46,1,NA,3.966,0.973,NA,NA,NA,NA,NA,42,24.907,0.593,0.422
"LMDS [k=28] [kQuality=27] (NLDR)","LMDS [k=28] [kQuality=27] (NLDR)","LMDS (NLDR)",28,NA,0.73,0.46,1,NA,4.021,0.973,NA,NA,NA,NA,NA,42,24.907,0.593,0.422
"LMDS [k=28] [kQuality=28] (NLDR)","LMDS [k=28] [kQuality=28] (NLDR)","LMDS (NLDR)",28,NA,0.73,0.46,1,NA,3.932,0.973,NA,NA,NA,NA,NA,42,24.907,0.593,0.422
"LMDS [k=28] [kQuality=29] (NLDR)","LMDS [k=28] [kQuality=29] (NLDR)","LMDS (NLDR)",28,NA,0.73,0.46,1,NA,3.993,0.973,NA,NA,NA,NA,NA,42,24.907,0.593,0.422
"LMDS [k=28] [kQuality=30] (NLDR)","LMDS [k=28] [kQuality=30] (NLDR)","LMDS (NLDR)",28,NA,0.73,0.46,1,NA,3.985,0.973,NA,NA,NA,NA,NA,42,24.907,0.593,0.422
"LMDS [k=28] [kQuality=31] (NLDR)","LMDS [k=28] [kQuality=31] (NLDR)","LMDS (NLDR)",28,NA,0.73,0.46,1,NA,3.967,0.973,NA,NA,NA,NA,NA,42,24.907,0.593,0.422
"LMDS [k=3] (rNLDR)","LMDS [k=3] (rNLDR)","LMDS (rNLDR)",3,NA,0.71,0.42,1,NA,255.521,0.986,NA,NA,NA,NA,NA,40,21.098,0.527,0.364
"LMDS [k=3] (smacofx)","LMDS [k=3] (smacofx)","LMDS (smacofx)",3,NA,0.58,0.16,1,NA,144.366,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=3] [kQuality=1] (NLDR)","LMDS [k=3] [kQuality=1] (NLDR)","LMDS (NLDR)",3,NA,0.71,0.42,1,NA,2.95,0.986,NA,NA,NA,NA,NA,40,21.089,0.527,0.364
"LMDS [k=3] [kQuality=2] (NLDR)","LMDS [k=3] [kQuality=2] (NLDR)","LMDS (NLDR)",3,NA,0.71,0.42,1,NA,2.98,0.986,NA,NA,NA,NA,NA,40,21.098,0.527,0.364
"LMDS [k=3] [kQuality=3] (NLDR)","LMDS [k=3] [kQuality=3] (NLDR)","LMDS (NLDR)",3,NA,0.71,0.42,1,NA,3.012,0.986,NA,NA,NA,NA,NA,40,21.098,0.527,0.364
"LMDS [k=3] [kQuality=4] (NLDR)","LMDS [k=3] [kQuality=4] (NLDR)","LMDS (NLDR)",3,NA,0.71,0.42,1,NA,3.019,0.986,NA,NA,NA,NA,NA,40,21.098,0.527,0.364
"LMDS [k=3] [kQuality=5] (NLDR)","LMDS [k=3] [kQuality=5] (NLDR)","LMDS (NLDR)",3,NA,0.71,0.42,1,NA,2.95,0.986,NA,NA,NA,NA,NA,40,21.098,0.527,0.364
"LMDS [k=3] [kQuality=6] (NLDR)","LMDS [k=3] [kQuality=6] (NLDR)","LMDS (NLDR)",3,NA,0.71,0.42,1,NA,3.054,0.986,NA,NA,NA,NA,NA,40,21.098,0.527,0.364
"LMDS [k=36] (rNLDR)","LMDS [k=36] (rNLDR)","LMDS (rNLDR)",36,NA,0.74,0.48,1,NA,358.068,0.918,NA,NA,NA,NA,NA,53,33.939,0.64,0.424
"LMDS [k=36] (smacofx)","LMDS [k=36] (smacofx)","LMDS (smacofx)",36,NA,0.58,0.16,1,NA,22.677,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=36] [kQuality=33] (NLDR)","LMDS [k=36] [kQuality=33] (NLDR)","LMDS (NLDR)",36,NA,0.74,0.48,1,NA,8.908,0.973,NA,NA,NA,NA,NA,43,26.033,0.605,0.43
"LMDS [k=36] [kQuality=34] (NLDR)","LMDS [k=36] [kQuality=34] (NLDR)","LMDS (NLDR)",36,NA,0.74,0.48,1,NA,8.809,0.973,NA,NA,NA,NA,NA,43,26.033,0.605,0.43
"LMDS [k=36] [kQuality=35] (NLDR)","LMDS [k=36] [kQuality=35] (NLDR)","LMDS (NLDR)",36,NA,0.74,0.48,1,NA,8.904,0.973,NA,NA,NA,NA,NA,43,26.033,0.605,0.43
"LMDS [k=36] [kQuality=36] (NLDR)","LMDS [k=36] [kQuality=36] (NLDR)","LMDS (NLDR)",36,NA,0.74,0.48,1,NA,8.809,0.973,NA,NA,NA,NA,NA,43,26.033,0.605,0.43
"LMDS [k=36] [kQuality=37] (NLDR)","LMDS [k=36] [kQuality=37] (NLDR)","LMDS (NLDR)",36,NA,0.74,0.48,1,NA,8.922,0.973,NA,NA,NA,NA,NA,43,26.033,0.605,0.43
"LMDS [k=36] [kQuality=38] (NLDR)","LMDS [k=36] [kQuality=38] (NLDR)","LMDS (NLDR)",36,NA,0.74,0.48,1,NA,8.777,0.973,NA,NA,NA,NA,NA,43,26.033,0.605,0.43
"LMDS [k=36] [kQuality=39] (NLDR)","LMDS [k=36] [kQuality=39] (NLDR)","LMDS (NLDR)",36,NA,0.74,0.48,1,NA,8.822,0.973,NA,NA,NA,NA,NA,43,26.033,0.605,0.43
"LMDS [k=45] (rNLDR)","LMDS [k=45] (rNLDR)","LMDS (rNLDR)",45,NA,0.76,0.51,1,NA,285.911,0.945,NA,NA,NA,NA,NA,58,39.394,0.679,0.442
"LMDS [k=45] (smacofx)","LMDS [k=45] (smacofx)","LMDS (smacofx)",45,NA,0.58,0.16,1,NA,30.034,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=45] [kQuality=42] (NLDR)","LMDS [k=45] [kQuality=42] (NLDR)","LMDS (NLDR)",45,NA,0.75,0.49,1,NA,5.071,0.973,NA,NA,NA,NA,NA,47,29.159,0.62,0.429
"LMDS [k=45] [kQuality=43] (NLDR)","LMDS [k=45] [kQuality=43] (NLDR)","LMDS (NLDR)",45,NA,0.75,0.49,1,NA,5.084,0.973,NA,NA,NA,NA,NA,47,29.159,0.62,0.429
"LMDS [k=45] [kQuality=44] (NLDR)","LMDS [k=45] [kQuality=44] (NLDR)","LMDS (NLDR)",45,NA,0.75,0.49,1,NA,5.004,0.973,NA,NA,NA,NA,NA,47,29.159,0.62,0.429
"LMDS [k=45] [kQuality=45] (NLDR)","LMDS [k=45] [kQuality=45] (NLDR)","LMDS (NLDR)",45,NA,0.75,0.49,1,NA,5.023,0.973,NA,NA,NA,NA,NA,47,29.159,0.62,0.429
"LMDS [k=45] [kQuality=46] (NLDR)","LMDS [k=45] [kQuality=46] (NLDR)","LMDS (NLDR)",45,NA,0.75,0.49,1,NA,5.011,0.973,NA,NA,NA,NA,NA,47,29.159,0.62,0.429
"LMDS [k=45] [kQuality=47] (NLDR)","LMDS [k=45] [kQuality=47] (NLDR)","LMDS (NLDR)",45,NA,0.75,0.49,1,NA,5.191,0.973,NA,NA,NA,NA,NA,47,29.159,0.62,0.429
"LMDS [k=45] [kQuality=48] (NLDR)","LMDS [k=45] [kQuality=48] (NLDR)","LMDS (NLDR)",45,NA,0.75,0.49,1,NA,5.088,0.973,NA,NA,NA,NA,NA,47,29.159,0.62,0.429
"LMDS [k=53] (rNLDR)","LMDS [k=53] (rNLDR)","LMDS (rNLDR)",53,NA,0.76,0.53,1,NA,997.098,0.932,NA,NA,NA,NA,NA,65,46.715,0.719,0.453
"LMDS [k=53] (smacofx)","LMDS [k=53] (smacofx)","LMDS (smacofx)",53,NA,0.58,0.16,1,NA,22.131,0.575,NA,NA,NA,NA,NA,69,29.634,0.429,0.148
"LMDS [k=53] [kQuality=50] (NLDR)","LMDS [k=53] [kQuality=50] (NLDR)","LMDS (NLDR)",53,NA,0.75,0.5,1,NA,7.535,0.959,NA,NA,NA,NA,NA,56,37.215,0.665,0.436
"LMDS [k=53] [kQuality=51] (NLDR)","LMDS [k=53] [kQuality=51] (NLDR)","LMDS (NLDR)",53,NA,0.75,0.5,1,NA,7.624,0.959,NA,NA,NA,NA,NA,56,37.215,0.665,0.436
"LMDS [k=53] [kQuality=52] (NLDR)","LMDS [k=53] [kQuality=52] (NLDR)","LMDS (NLDR)",53,NA,0.75,0.5,1,NA,7.64,0.959,NA,NA,NA,NA,NA,56,37.215,0.665,0.436
"LMDS [k=53] [kQuality=53] (NLDR)","LMDS [k=53] [kQuality=53] (NLDR)","LMDS (NLDR)",53,NA,0.75,0.5,1,NA,7.551,0.959,NA,NA,NA,NA,NA,56,37.215,0.665,0.436
