"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"LMDS [k=42] [kQuality=39] (HSLocalMDS)","LMDS [k=42] [kQuality=39] (HSLocalMDS)","LMDS (HSLocalMDS)",42,NA,0.78,0.55,1,NA,2.749,0.923,1,0.846,0.867,1,0.929,22,14.89,0.677,0.432
"LMDS [k=42] [kQuality=40] (HSLocalMDS)","LMDS [k=42] [kQuality=40] (HSLocalMDS)","LMDS (HSLocalMDS)",42,NA,0.78,0.55,1,NA,2.807,0.923,1,0.846,0.867,1,0.929,22,14.89,0.677,0.432
"LMDS [k=42] [kQuality=41] (HSLocalMDS)","LMDS [k=42] [kQuality=41] (HSLocalMDS)","LMDS (HSLocalMDS)",42,NA,0.78,0.55,1,NA,2.766,0.923,1,0.846,0.867,1,0.929,22,14.89,0.677,0.432
"LMDS [k=42] [kQuality=42] (HSLocalMDS)","LMDS [k=42] [kQuality=42] (HSLocalMDS)","LMDS (HSLocalMDS)",42,NA,0.78,0.55,1,NA,2.806,0.923,1,0.846,0.867,1,0.929,22,14.89,0.677,0.432
"LMDS [k=42] [kQuality=43] (HSLocalMDS)","LMDS [k=42] [kQuality=43] (HSLocalMDS)","LMDS (HSLocalMDS)",42,NA,0.78,0.55,1,NA,2.801,0.923,1,0.846,0.867,1,0.929,22,14.89,0.677,0.432
"LMDS [k=42] [kQuality=44] (HSLocalMDS)","LMDS [k=42] [kQuality=44] (HSLocalMDS)","LMDS (HSLocalMDS)",42,NA,0.78,0.55,1,NA,2.757,0.923,1,0.846,0.867,1,0.929,22,14.89,0.677,0.432
"LMDS [k=42] [kQuality=45] (HSLocalMDS)","LMDS [k=42] [kQuality=45] (HSLocalMDS)","LMDS (HSLocalMDS)",42,NA,0.78,0.55,1,NA,2.818,0.923,1,0.846,0.867,1,0.929,22,14.89,0.677,0.432
"LMDS [k=45] (smacofx)","LMDS [k=45] (smacofx)","LMDS (smacofx)",45,NA,0.76,0.51,1,NA,0.939,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=45] [kQuality=42] (HSLocalMDS)","LMDS [k=45] [kQuality=42] (HSLocalMDS)","LMDS (HSLocalMDS)",45,NA,0.78,0.56,1,NA,17.453,0.923,1,0.846,0.867,1,0.929,15,8.934,0.596,0.429
"LMDS [k=45] [kQuality=43] (HSLocalMDS)","LMDS [k=45] [kQuality=43] (HSLocalMDS)","LMDS (HSLocalMDS)",45,NA,0.78,0.56,1,NA,17.507,0.923,1,0.846,0.867,1,0.929,15,8.934,0.596,0.429
"LMDS [k=45] [kQuality=44] (HSLocalMDS)","LMDS [k=45] [kQuality=44] (HSLocalMDS)","LMDS (HSLocalMDS)",45,NA,0.78,0.56,1,NA,17.558,0.923,1,0.846,0.867,1,0.929,15,8.934,0.596,0.429
"LMDS [k=45] [kQuality=45] (HSLocalMDS)","LMDS [k=45] [kQuality=45] (HSLocalMDS)","LMDS (HSLocalMDS)",45,NA,0.78,0.56,1,NA,17.497,0.923,1,0.846,0.867,1,0.929,15,8.934,0.596,0.429
"LMDS [k=45] [kQuality=46] (HSLocalMDS)","LMDS [k=45] [kQuality=46] (HSLocalMDS)","LMDS (HSLocalMDS)",45,NA,0.78,0.56,1,NA,17.528,0.923,1,0.846,0.867,1,0.929,15,8.934,0.596,0.429
"LMDS [k=45] [kQuality=47] (HSLocalMDS)","LMDS [k=45] [kQuality=47] (HSLocalMDS)","LMDS (HSLocalMDS)",45,NA,0.78,0.56,1,NA,17.512,0.923,1,0.846,0.867,1,0.929,15,8.934,0.596,0.429
"LMDS [k=45] [kQuality=48] (HSLocalMDS)","LMDS [k=45] [kQuality=48] (HSLocalMDS)","LMDS (HSLocalMDS)",45,NA,0.78,0.56,1,NA,17.491,0.923,1,0.846,0.867,1,0.929,15,8.934,0.596,0.429
"LMDS [k=48] (smacofx)","LMDS [k=48] (smacofx)","LMDS (smacofx)",48,NA,0.76,0.51,1,NA,1.399,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=48] [kQuality=45] (HSLocalMDS)","LMDS [k=48] [kQuality=45] (HSLocalMDS)","LMDS (HSLocalMDS)",48,NA,0.78,0.55,1,NA,5.652,0.885,0.923,0.846,0.857,0.923,0.889,18,11.077,0.615,0.415
"LMDS [k=48] [kQuality=46] (HSLocalMDS)","LMDS [k=48] [kQuality=46] (HSLocalMDS)","LMDS (HSLocalMDS)",48,NA,0.78,0.55,1,NA,5.619,0.885,0.923,0.846,0.857,0.923,0.889,18,11.077,0.615,0.415
"LMDS [k=48] [kQuality=47] (HSLocalMDS)","LMDS [k=48] [kQuality=47] (HSLocalMDS)","LMDS (HSLocalMDS)",48,NA,0.78,0.55,1,NA,5.619,0.885,0.923,0.846,0.857,0.923,0.889,18,11.077,0.615,0.415
"LMDS [k=48] [kQuality=48] (HSLocalMDS)","LMDS [k=48] [kQuality=48] (HSLocalMDS)","LMDS (HSLocalMDS)",48,NA,0.78,0.55,1,NA,5.69,0.885,0.923,0.846,0.857,0.923,0.889,18,11.077,0.615,0.415
"LMDS [k=48] [kQuality=49] (HSLocalMDS)","LMDS [k=48] [kQuality=49] (HSLocalMDS)","LMDS (HSLocalMDS)",48,NA,0.78,0.55,1,NA,5.661,0.885,0.923,0.846,0.857,0.923,0.889,18,11.077,0.615,0.415
"LMDS [k=48] [kQuality=50] (HSLocalMDS)","LMDS [k=48] [kQuality=50] (HSLocalMDS)","LMDS (HSLocalMDS)",48,NA,0.78,0.55,1,NA,5.662,0.885,0.923,0.846,0.857,0.923,0.889,18,11.077,0.615,0.415
"LMDS [k=48] [kQuality=51] (HSLocalMDS)","LMDS [k=48] [kQuality=51] (HSLocalMDS)","LMDS (HSLocalMDS)",48,NA,0.78,0.55,1,NA,5.617,0.885,0.923,0.846,0.857,0.923,0.889,18,11.077,0.615,0.415
"LMDS [k=51] (smacofx)","LMDS [k=51] (smacofx)","LMDS (smacofx)",51,NA,0.76,0.51,1,NA,0.769,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=51] [kQuality=48] (HSLocalMDS)","LMDS [k=51] [kQuality=48] (HSLocalMDS)","LMDS (HSLocalMDS)",51,NA,0.78,0.55,1,NA,5.971,0.923,1,0.846,0.867,1,0.929,15,8.659,0.577,0.411
"LMDS [k=51] [kQuality=49] (HSLocalMDS)","LMDS [k=51] [kQuality=49] (HSLocalMDS)","LMDS (HSLocalMDS)",51,NA,0.78,0.55,1,NA,5.908,0.923,1,0.846,0.867,1,0.929,15,8.659,0.577,0.411
"LMDS [k=51] [kQuality=50] (HSLocalMDS)","LMDS [k=51] [kQuality=50] (HSLocalMDS)","LMDS (HSLocalMDS)",51,NA,0.78,0.55,1,NA,5.959,0.923,1,0.846,0.867,1,0.929,15,8.659,0.577,0.411
"LMDS [k=51] [kQuality=51] (HSLocalMDS)","LMDS [k=51] [kQuality=51] (HSLocalMDS)","LMDS (HSLocalMDS)",51,NA,0.78,0.55,1,NA,5.938,0.923,1,0.846,0.867,1,0.929,15,8.659,0.577,0.411
"LMDS [k=51] [kQuality=52] (HSLocalMDS)","LMDS [k=51] [kQuality=52] (HSLocalMDS)","LMDS (HSLocalMDS)",51,NA,0.78,0.55,1,NA,5.964,0.923,1,0.846,0.867,1,0.929,15,8.659,0.577,0.411
"LMDS [k=51] [kQuality=53] (HSLocalMDS)","LMDS [k=51] [kQuality=53] (HSLocalMDS)","LMDS (HSLocalMDS)",51,NA,0.78,0.55,1,NA,5.986,0.923,1,0.846,0.867,1,0.929,15,8.659,0.577,0.411
"LMDS [k=51] [kQuality=54] (HSLocalMDS)","LMDS [k=51] [kQuality=54] (HSLocalMDS)","LMDS (HSLocalMDS)",51,NA,0.78,0.55,1,NA,5.936,0.923,1,0.846,0.867,1,0.929,15,8.659,0.577,0.411
"LMDS [k=54] (smacofx)","LMDS [k=54] (smacofx)","LMDS (smacofx)",54,NA,0.76,0.51,1,NA,1.021,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=54] [kQuality=51] (HSLocalMDS)","LMDS [k=54] [kQuality=51] (HSLocalMDS)","LMDS (HSLocalMDS)",54,NA,0.78,0.56,1,NA,3.287,0.962,1,0.923,0.929,1,0.963,14,8.143,0.582,0.426
"LMDS [k=54] [kQuality=52] (HSLocalMDS)","LMDS [k=54] [kQuality=52] (HSLocalMDS)","LMDS (HSLocalMDS)",54,NA,0.78,0.56,1,NA,3.373,0.962,1,0.923,0.929,1,0.963,14,8.143,0.582,0.426
"LMDS [k=54] [kQuality=53] (HSLocalMDS)","LMDS [k=54] [kQuality=53] (HSLocalMDS)","LMDS (HSLocalMDS)",54,NA,0.78,0.55,1,NA,3.328,0.923,1,0.846,0.867,1,0.929,14,7.934,0.567,0.411
"LMDS [k=54] [kQuality=54] (HSLocalMDS)","LMDS [k=54] [kQuality=54] (HSLocalMDS)","LMDS (HSLocalMDS)",54,NA,0.78,0.55,1,NA,3.338,0.923,1,0.846,0.867,1,0.929,14,7.934,0.567,0.411
"LMDS [k=54] [kQuality=55] (HSLocalMDS)","LMDS [k=54] [kQuality=55] (HSLocalMDS)","LMDS (HSLocalMDS)",54,NA,0.78,0.55,1,NA,3.343,0.923,1,0.846,0.867,1,0.929,14,7.934,0.567,0.411
"LMDS [k=54] [kQuality=56] (HSLocalMDS)","LMDS [k=54] [kQuality=56] (HSLocalMDS)","LMDS (HSLocalMDS)",54,NA,0.78,0.55,1,NA,3.3,0.923,1,0.846,0.867,1,0.929,14,7.934,0.567,0.411
"LMDS [k=54] [kQuality=57] (HSLocalMDS)","LMDS [k=54] [kQuality=57] (HSLocalMDS)","LMDS (HSLocalMDS)",54,NA,0.78,0.55,1,NA,3.263,0.923,1,0.846,0.867,1,0.929,14,7.934,0.567,0.411
"LMDS [k=57] (smacofx)","LMDS [k=57] (smacofx)","LMDS (smacofx)",57,NA,0.76,0.51,1,NA,0.483,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=57] [kQuality=54] (HSLocalMDS)","LMDS [k=57] [kQuality=54] (HSLocalMDS)","LMDS (HSLocalMDS)",57,NA,0.78,0.56,1,NA,4.308,0.885,1,0.769,0.812,1,0.897,13,7.429,0.571,0.427
"LMDS [k=57] [kQuality=55] (HSLocalMDS)","LMDS [k=57] [kQuality=55] (HSLocalMDS)","LMDS (HSLocalMDS)",57,NA,0.78,0.55,1,NA,4.391,0.923,1,0.846,0.867,1,0.929,13,7.308,0.562,0.418
"LMDS [k=57] [kQuality=56] (HSLocalMDS)","LMDS [k=57] [kQuality=56] (HSLocalMDS)","LMDS (HSLocalMDS)",57,NA,0.78,0.55,1,NA,4.345,0.923,1,0.846,0.867,1,0.929,13,7.308,0.562,0.418
"LMDS [k=57] [kQuality=57] (HSLocalMDS)","LMDS [k=57] [kQuality=57] (HSLocalMDS)","LMDS (HSLocalMDS)",57,NA,0.78,0.55,1,NA,4.384,0.923,1,0.846,0.867,1,0.929,13,7.308,0.562,0.418
"LMDS [k=57] [kQuality=58] (HSLocalMDS)","LMDS [k=57] [kQuality=58] (HSLocalMDS)","LMDS (HSLocalMDS)",57,NA,0.78,0.55,1,NA,4.425,0.923,1,0.846,0.867,1,0.929,13,7.308,0.562,0.418
"LMDS [k=57] [kQuality=59] (HSLocalMDS)","LMDS [k=57] [kQuality=59] (HSLocalMDS)","LMDS (HSLocalMDS)",57,NA,0.78,0.55,1,NA,4.37,0.923,1,0.846,0.867,1,0.929,13,7.308,0.562,0.418
"LMDS [k=57] [kQuality=60] (HSLocalMDS)","LMDS [k=57] [kQuality=60] (HSLocalMDS)","LMDS (HSLocalMDS)",57,NA,0.78,0.55,1,NA,4.375,0.923,1,0.846,0.867,1,0.929,13,7.308,0.562,0.418
"LMDS [k=6] (smacofx)","LMDS [k=6] (smacofx)","LMDS (smacofx)",6,NA,0.76,0.51,1,NA,5.849,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=6] [kQuality=3] (HSLocalMDS)","LMDS [k=6] [kQuality=3] (HSLocalMDS)","LMDS (HSLocalMDS)",6,NA,0.71,0.41,1,NA,9.456,0.923,1,0.846,0.867,1,0.929,21,12.571,0.599,0.365
"LMDS [k=6] [kQuality=4] (HSLocalMDS)","LMDS [k=6] [kQuality=4] (HSLocalMDS)","LMDS (HSLocalMDS)",6,NA,0.71,0.41,1,NA,9.423,0.923,1,0.846,0.867,1,0.929,21,12.571,0.599,0.365
"LMDS [k=6] [kQuality=5] (HSLocalMDS)","LMDS [k=6] [kQuality=5] (HSLocalMDS)","LMDS (HSLocalMDS)",6,NA,0.72,0.43,1,NA,9.397,0.923,1,0.846,0.867,1,0.929,16,9.231,0.577,0.399
"LMDS [k=6] [kQuality=6] (HSLocalMDS)","LMDS [k=6] [kQuality=6] (HSLocalMDS)","LMDS (HSLocalMDS)",6,NA,0.72,0.43,1,NA,9.375,0.923,1,0.846,0.867,1,0.929,16,9.231,0.577,0.399
"LMDS [k=6] [kQuality=7] (HSLocalMDS)","LMDS [k=6] [kQuality=7] (HSLocalMDS)","LMDS (HSLocalMDS)",6,NA,0.72,0.43,1,NA,9.411,0.923,1,0.846,0.867,1,0.929,16,9.231,0.577,0.399
"LMDS [k=6] [kQuality=8] (HSLocalMDS)","LMDS [k=6] [kQuality=8] (HSLocalMDS)","LMDS (HSLocalMDS)",6,NA,0.72,0.43,1,NA,9.353,0.923,1,0.846,0.867,1,0.929,16,9.231,0.577,0.399
"LMDS [k=6] [kQuality=9] (HSLocalMDS)","LMDS [k=6] [kQuality=9] (HSLocalMDS)","LMDS (HSLocalMDS)",6,NA,0.72,0.43,1,NA,9.531,0.923,1,0.846,0.867,1,0.929,16,9.231,0.577,0.399
"LMDS [k=60] (smacofx)","LMDS [k=60] (smacofx)","LMDS (smacofx)",60,NA,0.76,0.51,1,NA,0.394,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=60] [kQuality=57] (HSLocalMDS)","LMDS [k=60] [kQuality=57] (HSLocalMDS)","LMDS (HSLocalMDS)",60,NA,0.78,0.56,1,NA,2.637,0.923,1,0.846,0.867,1,0.929,16,9.418,0.589,0.411
"LMDS [k=60] [kQuality=58] (HSLocalMDS)","LMDS [k=60] [kQuality=58] (HSLocalMDS)","LMDS (HSLocalMDS)",60,NA,0.78,0.56,1,NA,2.661,0.923,1,0.846,0.867,1,0.929,16,9.418,0.589,0.411
"LMDS [k=60] [kQuality=59] (HSLocalMDS)","LMDS [k=60] [kQuality=59] (HSLocalMDS)","LMDS (HSLocalMDS)",60,NA,0.78,0.56,1,NA,2.638,0.923,1,0.846,0.867,1,0.929,16,9.418,0.589,0.411
"LMDS [k=60] [kQuality=60] (HSLocalMDS)","LMDS [k=60] [kQuality=60] (HSLocalMDS)","LMDS (HSLocalMDS)",60,NA,0.78,0.56,1,NA,2.64,0.923,1,0.846,0.867,1,0.929,16,9.418,0.589,0.411
"LMDS [k=60] [kQuality=61] (HSLocalMDS)","LMDS [k=60] [kQuality=61] (HSLocalMDS)","LMDS (HSLocalMDS)",60,NA,0.78,0.56,1,NA,2.627,0.923,1,0.846,0.867,1,0.929,16,9.418,0.589,0.411
"LMDS [k=60] [kQuality=62] (HSLocalMDS)","LMDS [k=60] [kQuality=62] (HSLocalMDS)","LMDS (HSLocalMDS)",60,NA,0.78,0.56,1,NA,2.653,0.923,1,0.846,0.867,1,0.929,16,9.418,0.589,0.411
"LMDS [k=60] [kQuality=63] (HSLocalMDS)","LMDS [k=60] [kQuality=63] (HSLocalMDS)","LMDS (HSLocalMDS)",60,NA,0.78,0.56,1,NA,2.672,0.923,1,0.846,0.867,1,0.929,16,9.418,0.589,0.411
"LMDS [k=63] (smacofx)","LMDS [k=63] (smacofx)","LMDS (smacofx)",63,NA,0.76,0.51,1,NA,0.744,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=63] [kQuality=60] (HSLocalMDS)","LMDS [k=63] [kQuality=60] (HSLocalMDS)","LMDS (HSLocalMDS)",63,NA,0.79,0.57,1,NA,3.019,0.885,1,0.769,0.812,1,0.897,16,9.78,0.611,0.433
"LMDS [k=63] [kQuality=61] (HSLocalMDS)","LMDS [k=63] [kQuality=61] (HSLocalMDS)","LMDS (HSLocalMDS)",63,NA,0.78,0.56,1,NA,3.033,0.962,1,0.923,0.929,1,0.963,13,7.385,0.568,0.424
"LMDS [k=63] [kQuality=62] (HSLocalMDS)","LMDS [k=63] [kQuality=62] (HSLocalMDS)","LMDS (HSLocalMDS)",63,NA,0.78,0.56,1,NA,3.008,0.962,1,0.923,0.929,1,0.963,13,7.385,0.568,0.424
"LMDS [k=63] [kQuality=63] (HSLocalMDS)","LMDS [k=63] [kQuality=63] (HSLocalMDS)","LMDS (HSLocalMDS)",63,NA,0.78,0.56,1,NA,2.979,0.962,1,0.923,0.929,1,0.963,13,7.385,0.568,0.424
"LMDS [k=63] [kQuality=64] (HSLocalMDS)","LMDS [k=63] [kQuality=64] (HSLocalMDS)","LMDS (HSLocalMDS)",63,NA,0.77,0.54,1,NA,3.088,0.962,1,0.923,0.929,1,0.963,23,15.055,0.655,0.399
"LMDS [k=63] [kQuality=65] (HSLocalMDS)","LMDS [k=63] [kQuality=65] (HSLocalMDS)","LMDS (HSLocalMDS)",63,NA,0.78,0.56,1,NA,3.074,0.962,1,0.923,0.929,1,0.963,13,7.385,0.568,0.424
"LMDS [k=63] [kQuality=66] (HSLocalMDS)","LMDS [k=63] [kQuality=66] (HSLocalMDS)","LMDS (HSLocalMDS)",63,NA,0.77,0.54,1,NA,3.052,0.962,1,0.923,0.929,1,0.963,23,15.055,0.655,0.399
"LMDS [k=66] (smacofx)","LMDS [k=66] (smacofx)","LMDS (smacofx)",66,NA,0.76,0.51,1,NA,0.55,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=66] [kQuality=63] (HSLocalMDS)","LMDS [k=66] [kQuality=63] (HSLocalMDS)","LMDS (HSLocalMDS)",66,NA,0.78,0.56,1,NA,2.532,0.923,1,0.846,0.867,1,0.929,17,10.484,0.617,0.428
"LMDS [k=66] [kQuality=64] (HSLocalMDS)","LMDS [k=66] [kQuality=64] (HSLocalMDS)","LMDS (HSLocalMDS)",66,NA,0.78,0.56,1,NA,2.547,0.923,1,0.846,0.867,1,0.929,17,10.484,0.617,0.428
"LMDS [k=66] [kQuality=65] (HSLocalMDS)","LMDS [k=66] [kQuality=65] (HSLocalMDS)","LMDS (HSLocalMDS)",66,NA,0.77,0.54,1,NA,2.552,0.885,1,0.769,0.812,1,0.897,13,7.143,0.549,0.405
"LMDS [k=66] [kQuality=66] (HSLocalMDS)","LMDS [k=66] [kQuality=66] (HSLocalMDS)","LMDS (HSLocalMDS)",66,NA,0.77,0.54,1,NA,2.586,0.885,1,0.769,0.812,1,0.897,13,7.143,0.549,0.405
"LMDS [k=66] [kQuality=67] (HSLocalMDS)","LMDS [k=66] [kQuality=67] (HSLocalMDS)","LMDS (HSLocalMDS)",66,NA,0.77,0.54,1,NA,2.489,0.885,1,0.769,0.812,1,0.897,13,7.143,0.549,0.405
"LMDS [k=66] [kQuality=68] (HSLocalMDS)","LMDS [k=66] [kQuality=68] (HSLocalMDS)","LMDS (HSLocalMDS)",66,NA,0.77,0.54,1,NA,2.546,0.885,1,0.769,0.812,1,0.897,13,7.143,0.549,0.405
"LMDS [k=66] [kQuality=69] (HSLocalMDS)","LMDS [k=66] [kQuality=69] (HSLocalMDS)","LMDS (HSLocalMDS)",66,NA,0.77,0.54,1,NA,2.588,0.885,1,0.769,0.812,1,0.897,13,7.143,0.549,0.405
"LMDS [k=69] (smacofx)","LMDS [k=69] (smacofx)","LMDS (smacofx)",69,NA,0.76,0.51,1,NA,0.803,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=69] [kQuality=66] (HSLocalMDS)","LMDS [k=69] [kQuality=66] (HSLocalMDS)","LMDS (HSLocalMDS)",69,NA,0.77,0.54,1,NA,5.76,0.962,1,0.923,0.929,1,0.963,26,18.297,0.704,0.415
"LMDS [k=69] [kQuality=67] (HSLocalMDS)","LMDS [k=69] [kQuality=67] (HSLocalMDS)","LMDS (HSLocalMDS)",69,NA,0.77,0.54,1,NA,5.774,0.962,1,0.923,0.929,1,0.963,26,18.297,0.704,0.415
"LMDS [k=69] [kQuality=68] (HSLocalMDS)","LMDS [k=69] [kQuality=68] (HSLocalMDS)","LMDS (HSLocalMDS)",69,NA,0.77,0.54,1,NA,5.797,0.962,1,0.923,0.929,1,0.963,26,18.297,0.704,0.415
"LMDS [k=69] [kQuality=69] (HSLocalMDS)","LMDS [k=69] [kQuality=69] (HSLocalMDS)","LMDS (HSLocalMDS)",69,NA,0.77,0.54,1,NA,5.797,0.962,1,0.923,0.929,1,0.963,26,18.297,0.704,0.415
"LMDS [k=69] [kQuality=70] (HSLocalMDS)","LMDS [k=69] [kQuality=70] (HSLocalMDS)","LMDS (HSLocalMDS)",69,NA,0.77,0.54,1,NA,5.788,0.962,1,0.923,0.929,1,0.963,26,18.297,0.704,0.415
"LMDS [k=69] [kQuality=71] (HSLocalMDS)","LMDS [k=69] [kQuality=71] (HSLocalMDS)","LMDS (HSLocalMDS)",69,NA,0.77,0.54,1,NA,5.801,0.962,1,0.923,0.929,1,0.963,26,18.297,0.704,0.415
"LMDS [k=69] [kQuality=72] (HSLocalMDS)","LMDS [k=69] [kQuality=72] (HSLocalMDS)","LMDS (HSLocalMDS)",69,NA,0.77,0.54,1,NA,5.81,0.962,1,0.923,0.929,1,0.963,26,18.297,0.704,0.415
"LMDS [k=72] (smacofx)","LMDS [k=72] (smacofx)","LMDS (smacofx)",72,NA,0.76,0.51,1,NA,0.898,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=72] [kQuality=69] (HSLocalMDS)","LMDS [k=72] [kQuality=69] (HSLocalMDS)","LMDS (HSLocalMDS)",72,NA,0.78,0.55,1,NA,2.477,0.962,1,0.923,0.929,1,0.963,24,16.571,0.69,0.424
"LMDS [k=72] [kQuality=70] (HSLocalMDS)","LMDS [k=72] [kQuality=70] (HSLocalMDS)","LMDS (HSLocalMDS)",72,NA,0.78,0.55,1,NA,2.52,0.962,1,0.923,0.929,1,0.963,24,16.571,0.69,0.424
"LMDS [k=72] [kQuality=71] (HSLocalMDS)","LMDS [k=72] [kQuality=71] (HSLocalMDS)","LMDS (HSLocalMDS)",72,NA,0.78,0.55,1,NA,2.469,0.962,1,0.923,0.929,1,0.963,24,16.571,0.69,0.424
"LMDS [k=72] [kQuality=72] (HSLocalMDS)","LMDS [k=72] [kQuality=72] (HSLocalMDS)","LMDS (HSLocalMDS)",72,NA,0.78,0.55,1,NA,2.517,0.962,1,0.923,0.929,1,0.963,24,16.571,0.69,0.424
"LMDS [k=72] [kQuality=73] (HSLocalMDS)","LMDS [k=72] [kQuality=73] (HSLocalMDS)","LMDS (HSLocalMDS)",72,NA,0.76,0.52,1,NA,2.425,0.923,1,0.846,0.867,1,0.929,25,16.945,0.678,0.4
"LMDS [k=72] [kQuality=74] (HSLocalMDS)","LMDS [k=72] [kQuality=74] (HSLocalMDS)","LMDS (HSLocalMDS)",72,NA,0.76,0.52,1,NA,2.517,0.923,1,0.846,0.867,1,0.929,25,16.945,0.678,0.4
"LMDS [k=72] [kQuality=75] (HSLocalMDS)","LMDS [k=72] [kQuality=75] (HSLocalMDS)","LMDS (HSLocalMDS)",72,NA,0.76,0.52,1,NA,2.514,0.923,1,0.846,0.867,1,0.929,25,16.945,0.678,0.4
"LMDS [k=75] (smacofx)","LMDS [k=75] (smacofx)","LMDS (smacofx)",75,NA,0.76,0.51,1,NA,0.42,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=75] [kQuality=72] (HSLocalMDS)","LMDS [k=75] [kQuality=72] (HSLocalMDS)","LMDS (HSLocalMDS)",75,NA,0.78,0.56,1,NA,2.815,0.885,1,0.769,0.812,1,0.897,23,15.78,0.686,0.431
"LMDS [k=75] [kQuality=73] (HSLocalMDS)","LMDS [k=75] [kQuality=73] (HSLocalMDS)","LMDS (HSLocalMDS)",75,NA,0.78,0.56,1,NA,2.826,0.885,1,0.769,0.812,1,0.897,23,15.78,0.686,0.431
"LMDS [k=75] [kQuality=74] (HSLocalMDS)","LMDS [k=75] [kQuality=74] (HSLocalMDS)","LMDS (HSLocalMDS)",75,NA,0.78,0.56,1,NA,2.727,0.885,1,0.769,0.812,1,0.897,23,15.78,0.686,0.431
"LMDS [k=75] [kQuality=75] (HSLocalMDS)","LMDS [k=75] [kQuality=75] (HSLocalMDS)","LMDS (HSLocalMDS)",75,NA,0.78,0.56,1,NA,2.809,0.885,1,0.769,0.812,1,0.897,23,15.78,0.686,0.431
"LMDS [k=75] [kQuality=76] (HSLocalMDS)","LMDS [k=75] [kQuality=76] (HSLocalMDS)","LMDS (HSLocalMDS)",75,NA,0.78,0.56,1,NA,2.8,0.885,1,0.769,0.812,1,0.897,23,15.78,0.686,0.431
"LMDS [k=75] [kQuality=77] (HSLocalMDS)","LMDS [k=75] [kQuality=77] (HSLocalMDS)","LMDS (HSLocalMDS)",75,NA,0.77,0.53,1,NA,2.838,0.923,1,0.846,0.867,1,0.929,23,15.56,0.677,0.421
"LMDS [k=75] [kQuality=78] (HSLocalMDS)","LMDS [k=75] [kQuality=78] (HSLocalMDS)","LMDS (HSLocalMDS)",75,NA,0.77,0.53,1,NA,2.836,0.923,1,0.846,0.867,1,0.929,23,15.56,0.677,0.421
"LMDS [k=78] (smacofx)","LMDS [k=78] (smacofx)","LMDS (smacofx)",78,NA,0.76,0.51,1,NA,0.406,1,1,1,1,1,1,13,7.286,0.56,0.416
"LMDS [k=78] [kQuality=75] (HSLocalMDS)","LMDS [k=78] [kQuality=75] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.79,0.57,1,NA,2.273,1,1,1,1,1,1,16,9.89,0.618,0.44
"LMDS [k=78] [kQuality=76] (HSLocalMDS)","LMDS [k=78] [kQuality=76] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.79,0.57,1,NA,2.248,1,1,1,1,1,1,16,9.89,0.618,0.44
"LMDS [k=78] [kQuality=77] (HSLocalMDS)","LMDS [k=78] [kQuality=77] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.78,0.55,1,NA,2.274,1,1,1,1,1,1,23,15.835,0.688,0.433
"LMDS [k=78] [kQuality=78] (HSLocalMDS)","LMDS [k=78] [kQuality=78] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.78,0.55,1,NA,2.241,1,1,1,1,1,1,23,15.835,0.688,0.433
"LMDS [k=78] [kQuality=79] (HSLocalMDS)","LMDS [k=78] [kQuality=79] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.78,0.55,1,NA,2.236,1,1,1,1,1,1,23,15.835,0.688,0.433
"LMDS [k=78] [kQuality=80] (HSLocalMDS)","LMDS [k=78] [kQuality=80] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.78,0.55,1,NA,2.286,1,1,1,1,1,1,23,15.835,0.688,0.433
"LMDS [k=78] [kQuality=81] (HSLocalMDS)","LMDS [k=78] [kQuality=81] (HSLocalMDS)","LMDS (HSLocalMDS)",78,NA,0.78,0.55,1,NA,2.194,1,1,1,1,1,1,23,15.835,0.688,0.433
"LMDS [k=81] (smacofx)","LMDS [k=81] (smacofx)","LMDS (smacofx)",81,NA,0.76,0.51,1,NA,1.145,1,1,1,1,1,1,13,7.286,0.56,0.416
