"","id","method","k_reduction","perp","AgreeAvg","Phi_Fx","numberOfExecutions","varElapsedTime","meanElapsedTime","Accuracy","Sensitivity","Specificity","Precision","Recall","F1","best_K_evaluation","LCMC_Nk","LCMC_Mk","LCMC_Mk_Adjusted"
"LMDS [k=38] [kQuality=37] (NLDR)","LMDS [k=38] [kQuality=37] (NLDR)","LMDS (NLDR)",38,NA,0.74,0.47,1,NA,0.826,0.8,NA,NA,NA,NA,NA,21,12.784,0.609,0.367
"LMDS [k=38] [kQuality=38] (NLDR)","LMDS [k=38] [kQuality=38] (NLDR)","LMDS (NLDR)",38,NA,0.74,0.47,1,NA,0.83,0.8,NA,NA,NA,NA,NA,21,12.784,0.609,0.367
"LMDS [k=38] [kQuality=39] (NLDR)","LMDS [k=38] [kQuality=39] (NLDR)","LMDS (NLDR)",38,NA,0.74,0.47,1,NA,0.828,0.8,NA,NA,NA,NA,NA,21,12.784,0.609,0.367
"LMDS [k=38] [kQuality=40] (NLDR)","LMDS [k=38] [kQuality=40] (NLDR)","LMDS (NLDR)",38,NA,0.74,0.47,1,NA,0.833,0.8,NA,NA,NA,NA,NA,21,12.784,0.609,0.367
"LMDS [k=38] [kQuality=41] (NLDR)","LMDS [k=38] [kQuality=41] (NLDR)","LMDS (NLDR)",38,NA,0.74,0.47,1,NA,0.828,0.8,NA,NA,NA,NA,NA,21,12.784,0.609,0.367
"LMDS [k=41] (rNLDR)","LMDS [k=41] (rNLDR)","LMDS (rNLDR)",41,NA,0.77,0.53,1,NA,11.236,0.76,NA,NA,NA,NA,NA,24,16.591,0.691,0.415
"LMDS [k=41] (smacofx)","LMDS [k=41] (smacofx)","LMDS (smacofx)",41,NA,0.74,0.47,1,NA,1.748,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=41] [kQuality=38] (NLDR)","LMDS [k=41] [kQuality=38] (NLDR)","LMDS (NLDR)",41,NA,0.74,0.47,1,NA,0.677,0.8,NA,NA,NA,NA,NA,26,17.386,0.669,0.37
"LMDS [k=41] [kQuality=39] (NLDR)","LMDS [k=41] [kQuality=39] (NLDR)","LMDS (NLDR)",41,NA,0.74,0.47,1,NA,0.675,0.8,NA,NA,NA,NA,NA,26,17.386,0.669,0.37
"LMDS [k=41] [kQuality=40] (NLDR)","LMDS [k=41] [kQuality=40] (NLDR)","LMDS (NLDR)",41,NA,0.74,0.47,1,NA,0.674,0.8,NA,NA,NA,NA,NA,26,17.386,0.669,0.37
"LMDS [k=41] [kQuality=41] (NLDR)","LMDS [k=41] [kQuality=41] (NLDR)","LMDS (NLDR)",41,NA,0.74,0.47,1,NA,0.671,0.8,NA,NA,NA,NA,NA,26,17.386,0.669,0.37
"LMDS [k=41] [kQuality=42] (NLDR)","LMDS [k=41] [kQuality=42] (NLDR)","LMDS (NLDR)",41,NA,0.74,0.47,1,NA,0.674,0.8,NA,NA,NA,NA,NA,26,17.386,0.669,0.37
"LMDS [k=41] [kQuality=43] (NLDR)","LMDS [k=41] [kQuality=43] (NLDR)","LMDS (NLDR)",41,NA,0.74,0.47,1,NA,0.683,0.8,NA,NA,NA,NA,NA,26,17.386,0.669,0.37
"LMDS [k=41] [kQuality=44] (NLDR)","LMDS [k=41] [kQuality=44] (NLDR)","LMDS (NLDR)",41,NA,0.74,0.47,1,NA,0.66,0.8,NA,NA,NA,NA,NA,26,17.386,0.669,0.37
"LMDS [k=44] (rNLDR)","LMDS [k=44] (rNLDR)","LMDS (rNLDR)",44,NA,0.77,0.54,1,NA,287.554,0.8,NA,NA,NA,NA,NA,18,11.239,0.624,0.417
"LMDS [k=44] (smacofx)","LMDS [k=44] (smacofx)","LMDS (smacofx)",44,NA,0.74,0.47,1,NA,0.97,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=44] [kQuality=41] (NLDR)","LMDS [k=44] [kQuality=41] (NLDR)","LMDS (NLDR)",44,NA,0.74,0.48,1,NA,0.26,0.68,NA,NA,NA,NA,NA,19,11.114,0.585,0.367
"LMDS [k=44] [kQuality=42] (NLDR)","LMDS [k=44] [kQuality=42] (NLDR)","LMDS (NLDR)",44,NA,0.74,0.48,1,NA,0.257,0.68,NA,NA,NA,NA,NA,19,11.114,0.585,0.367
"LMDS [k=44] [kQuality=43] (NLDR)","LMDS [k=44] [kQuality=43] (NLDR)","LMDS (NLDR)",44,NA,0.74,0.48,1,NA,0.259,0.68,NA,NA,NA,NA,NA,19,11.114,0.585,0.367
"LMDS [k=44] [kQuality=44] (NLDR)","LMDS [k=44] [kQuality=44] (NLDR)","LMDS (NLDR)",44,NA,0.77,0.54,1,NA,0.81,0.8,NA,NA,NA,NA,NA,27,19.568,0.725,0.414
"LMDS [k=44] [kQuality=45] (NLDR)","LMDS [k=44] [kQuality=45] (NLDR)","LMDS (NLDR)",44,NA,0.74,0.48,1,NA,0.257,0.68,NA,NA,NA,NA,NA,19,11.114,0.585,0.367
"LMDS [k=44] [kQuality=46] (NLDR)","LMDS [k=44] [kQuality=46] (NLDR)","LMDS (NLDR)",44,NA,0.74,0.48,1,NA,0.258,0.68,NA,NA,NA,NA,NA,19,11.114,0.585,0.367
"LMDS [k=44] [kQuality=47] (NLDR)","LMDS [k=44] [kQuality=47] (NLDR)","LMDS (NLDR)",44,NA,0.77,0.54,1,NA,0.794,0.8,NA,NA,NA,NA,NA,27,19.568,0.725,0.414
"LMDS [k=46] (rNLDR)","LMDS [k=46] (rNLDR)","LMDS (rNLDR)",46,NA,0.77,0.54,1,NA,35.984,0.84,NA,NA,NA,NA,NA,24,16.591,0.691,0.415
"LMDS [k=46] (smacofx)","LMDS [k=46] (smacofx)","LMDS (smacofx)",46,NA,0.74,0.47,1,NA,2.412,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=46] [kQuality=43] (NLDR)","LMDS [k=46] [kQuality=43] (NLDR)","LMDS (NLDR)",46,NA,0.74,0.48,1,NA,0.495,0.8,NA,NA,NA,NA,NA,19,11.159,0.587,0.369
"LMDS [k=46] [kQuality=44] (NLDR)","LMDS [k=46] [kQuality=44] (NLDR)","LMDS (NLDR)",46,NA,0.74,0.48,1,NA,0.513,0.8,NA,NA,NA,NA,NA,19,11.159,0.587,0.369
"LMDS [k=46] [kQuality=45] (NLDR)","LMDS [k=46] [kQuality=45] (NLDR)","LMDS (NLDR)",46,NA,0.74,0.48,1,NA,0.501,0.8,NA,NA,NA,NA,NA,19,11.159,0.587,0.369
"LMDS [k=46] [kQuality=46] (NLDR)","LMDS [k=46] [kQuality=46] (NLDR)","LMDS (NLDR)",46,NA,0.74,0.48,1,NA,0.505,0.8,NA,NA,NA,NA,NA,19,11.159,0.587,0.369
"LMDS [k=46] [kQuality=47] (NLDR)","LMDS [k=46] [kQuality=47] (NLDR)","LMDS (NLDR)",46,NA,0.74,0.48,1,NA,0.508,0.8,NA,NA,NA,NA,NA,19,11.159,0.587,0.369
"LMDS [k=46] [kQuality=48] (NLDR)","LMDS [k=46] [kQuality=48] (NLDR)","LMDS (NLDR)",46,NA,0.74,0.48,1,NA,0.507,0.8,NA,NA,NA,NA,NA,19,11.159,0.587,0.369
"LMDS [k=46] [kQuality=49] (NLDR)","LMDS [k=46] [kQuality=49] (NLDR)","LMDS (NLDR)",46,NA,0.74,0.48,1,NA,0.51,0.8,NA,NA,NA,NA,NA,19,11.159,0.587,0.369
"LMDS [k=49] (rNLDR)","LMDS [k=49] (rNLDR)","LMDS (rNLDR)",49,NA,0.77,0.54,1,NA,11.647,0.88,NA,NA,NA,NA,NA,24,16.693,0.696,0.42
"LMDS [k=49] (smacofx)","LMDS [k=49] (smacofx)","LMDS (smacofx)",49,NA,0.74,0.47,1,NA,1.566,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=49] [kQuality=46] (NLDR)","LMDS [k=49] [kQuality=46] (NLDR)","LMDS (NLDR)",49,NA,0.75,0.48,1,NA,0.299,0.76,NA,NA,NA,NA,NA,19,11.068,0.583,0.364
"LMDS [k=49] [kQuality=47] (NLDR)","LMDS [k=49] [kQuality=47] (NLDR)","LMDS (NLDR)",49,NA,0.75,0.48,1,NA,0.296,0.76,NA,NA,NA,NA,NA,19,11.068,0.583,0.364
"LMDS [k=49] [kQuality=48] (NLDR)","LMDS [k=49] [kQuality=48] (NLDR)","LMDS (NLDR)",49,NA,0.75,0.48,1,NA,0.294,0.76,NA,NA,NA,NA,NA,19,11.068,0.583,0.364
"LMDS [k=49] [kQuality=49] (NLDR)","LMDS [k=49] [kQuality=49] (NLDR)","LMDS (NLDR)",49,NA,0.75,0.48,1,NA,0.296,0.76,NA,NA,NA,NA,NA,19,11.068,0.583,0.364
"LMDS [k=49] [kQuality=50] (NLDR)","LMDS [k=49] [kQuality=50] (NLDR)","LMDS (NLDR)",49,NA,0.75,0.48,1,NA,0.301,0.76,NA,NA,NA,NA,NA,19,11.068,0.583,0.364
"LMDS [k=49] [kQuality=51] (NLDR)","LMDS [k=49] [kQuality=51] (NLDR)","LMDS (NLDR)",49,NA,0.73,0.46,1,NA,0.152,0.84,NA,NA,NA,NA,NA,21,12.364,0.589,0.347
"LMDS [k=49] [kQuality=52] (NLDR)","LMDS [k=49] [kQuality=52] (NLDR)","LMDS (NLDR)",49,NA,0.73,0.46,1,NA,0.146,0.84,NA,NA,NA,NA,NA,21,12.364,0.589,0.347
"LMDS [k=52] (rNLDR)","LMDS [k=52] (rNLDR)","LMDS (rNLDR)",52,NA,0.77,0.53,1,NA,16.526,0.88,NA,NA,NA,NA,NA,18,11.08,0.616,0.409
"LMDS [k=52] (smacofx)","LMDS [k=52] (smacofx)","LMDS (smacofx)",52,NA,0.74,0.47,1,NA,1.182,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=52] [kQuality=49] (NLDR)","LMDS [k=52] [kQuality=49] (NLDR)","LMDS (NLDR)",52,NA,0.74,0.48,1,NA,0.309,0.84,NA,NA,NA,NA,NA,20,12.011,0.601,0.371
"LMDS [k=52] [kQuality=50] (NLDR)","LMDS [k=52] [kQuality=50] (NLDR)","LMDS (NLDR)",52,NA,0.74,0.48,1,NA,0.309,0.84,NA,NA,NA,NA,NA,20,12.011,0.601,0.371
"LMDS [k=52] [kQuality=51] (NLDR)","LMDS [k=52] [kQuality=51] (NLDR)","LMDS (NLDR)",52,NA,0.77,0.54,1,NA,0.321,0.88,NA,NA,NA,NA,NA,24,16.398,0.683,0.407
"LMDS [k=52] [kQuality=52] (NLDR)","LMDS [k=52] [kQuality=52] (NLDR)","LMDS (NLDR)",52,NA,0.77,0.54,1,NA,0.318,0.88,NA,NA,NA,NA,NA,24,16.398,0.683,0.407
"LMDS [k=52] [kQuality=53] (NLDR)","LMDS [k=52] [kQuality=53] (NLDR)","LMDS (NLDR)",52,NA,0.74,0.48,1,NA,0.305,0.84,NA,NA,NA,NA,NA,20,12.011,0.601,0.371
"LMDS [k=52] [kQuality=54] (NLDR)","LMDS [k=52] [kQuality=54] (NLDR)","LMDS (NLDR)",52,NA,0.77,0.54,1,NA,0.322,0.88,NA,NA,NA,NA,NA,24,16.398,0.683,0.407
"LMDS [k=52] [kQuality=55] (NLDR)","LMDS [k=52] [kQuality=55] (NLDR)","LMDS (NLDR)",52,NA,0.74,0.48,1,NA,0.311,0.84,NA,NA,NA,NA,NA,20,12.011,0.601,0.371
"LMDS [k=55] (rNLDR)","LMDS [k=55] (rNLDR)","LMDS (rNLDR)",55,NA,0.77,0.54,1,NA,14.261,0.88,NA,NA,NA,NA,NA,18,11.205,0.622,0.416
"LMDS [k=55] (smacofx)","LMDS [k=55] (smacofx)","LMDS (smacofx)",55,NA,0.74,0.47,1,NA,1.035,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=55] [kQuality=52] (NLDR)","LMDS [k=55] [kQuality=52] (NLDR)","LMDS (NLDR)",55,NA,0.72,0.44,1,NA,5.842,0.76,NA,NA,NA,NA,NA,20,11.125,0.556,0.326
"LMDS [k=55] [kQuality=53] (NLDR)","LMDS [k=55] [kQuality=53] (NLDR)","LMDS (NLDR)",55,NA,0.72,0.44,1,NA,5.878,0.76,NA,NA,NA,NA,NA,20,11.125,0.556,0.326
"LMDS [k=55] [kQuality=54] (NLDR)","LMDS [k=55] [kQuality=54] (NLDR)","LMDS (NLDR)",55,NA,0.72,0.44,1,NA,5.912,0.76,NA,NA,NA,NA,NA,20,11.125,0.556,0.326
"LMDS [k=55] [kQuality=55] (NLDR)","LMDS [k=55] [kQuality=55] (NLDR)","LMDS (NLDR)",55,NA,0.72,0.44,1,NA,5.835,0.76,NA,NA,NA,NA,NA,20,11.125,0.556,0.326
"LMDS [k=55] [kQuality=56] (NLDR)","LMDS [k=55] [kQuality=56] (NLDR)","LMDS (NLDR)",55,NA,0.72,0.44,1,NA,6.008,0.76,NA,NA,NA,NA,NA,20,11.125,0.556,0.326
"LMDS [k=55] [kQuality=57] (NLDR)","LMDS [k=55] [kQuality=57] (NLDR)","LMDS (NLDR)",55,NA,0.72,0.44,1,NA,5.889,0.76,NA,NA,NA,NA,NA,20,11.125,0.556,0.326
"LMDS [k=55] [kQuality=58] (NLDR)","LMDS [k=55] [kQuality=58] (NLDR)","LMDS (NLDR)",55,NA,0.72,0.44,1,NA,6.03,0.76,NA,NA,NA,NA,NA,20,11.125,0.556,0.326
"LMDS [k=58] (rNLDR)","LMDS [k=58] (rNLDR)","LMDS (rNLDR)",58,NA,0.77,0.54,1,NA,12.132,0.88,NA,NA,NA,NA,NA,24,16.659,0.694,0.418
"LMDS [k=58] (smacofx)","LMDS [k=58] (smacofx)","LMDS (smacofx)",58,NA,0.74,0.47,1,NA,1.99,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=58] [kQuality=55] (NLDR)","LMDS [k=58] [kQuality=55] (NLDR)","LMDS (NLDR)",58,NA,0.73,0.45,1,NA,2.121,0.76,NA,NA,NA,NA,NA,20,11.193,0.56,0.33
"LMDS [k=58] [kQuality=56] (NLDR)","LMDS [k=58] [kQuality=56] (NLDR)","LMDS (NLDR)",58,NA,0.72,0.44,1,NA,0.211,0.84,NA,NA,NA,NA,NA,17,8.989,0.529,0.333
"LMDS [k=58] [kQuality=57] (NLDR)","LMDS [k=58] [kQuality=57] (NLDR)","LMDS (NLDR)",58,NA,0.72,0.44,1,NA,0.211,0.84,NA,NA,NA,NA,NA,17,8.989,0.529,0.333
"LMDS [k=58] [kQuality=58] (NLDR)","LMDS [k=58] [kQuality=58] (NLDR)","LMDS (NLDR)",58,NA,0.72,0.44,1,NA,0.211,0.84,NA,NA,NA,NA,NA,17,8.989,0.529,0.333
"LMDS [k=58] [kQuality=59] (NLDR)","LMDS [k=58] [kQuality=59] (NLDR)","LMDS (NLDR)",58,NA,0.72,0.44,1,NA,0.21,0.84,NA,NA,NA,NA,NA,17,8.989,0.529,0.333
"LMDS [k=58] [kQuality=60] (NLDR)","LMDS [k=58] [kQuality=60] (NLDR)","LMDS (NLDR)",58,NA,0.72,0.44,1,NA,0.203,0.84,NA,NA,NA,NA,NA,17,8.989,0.529,0.333
"LMDS [k=58] [kQuality=61] (NLDR)","LMDS [k=58] [kQuality=61] (NLDR)","LMDS (NLDR)",58,NA,0.72,0.44,1,NA,0.206,0.84,NA,NA,NA,NA,NA,17,8.989,0.529,0.333
"LMDS [k=6] (rNLDR)","LMDS [k=6] (rNLDR)","LMDS (rNLDR)",6,NA,0.7,0.4,1,NA,19.143,0.84,NA,NA,NA,NA,NA,13,7,0.538,0.389
"LMDS [k=6] (smacofx)","LMDS [k=6] (smacofx)","LMDS (smacofx)",6,NA,0.74,0.47,1,NA,3.302,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=6] [kQuality=3] (NLDR)","LMDS [k=6] [kQuality=3] (NLDR)","LMDS (NLDR)",6,NA,0.7,0.4,1,NA,0.28,0.84,NA,NA,NA,NA,NA,13,7.023,0.54,0.391
"LMDS [k=6] [kQuality=4] (NLDR)","LMDS [k=6] [kQuality=4] (NLDR)","LMDS (NLDR)",6,NA,0.69,0.37,1,NA,0.235,0.84,NA,NA,NA,NA,NA,13,6.75,0.519,0.37
"LMDS [k=6] [kQuality=5] (NLDR)","LMDS [k=6] [kQuality=5] (NLDR)","LMDS (NLDR)",6,NA,0.67,0.34,1,NA,0.247,0.76,NA,NA,NA,NA,NA,9,4,0.444,0.341
"LMDS [k=6] [kQuality=6] (NLDR)","LMDS [k=6] [kQuality=6] (NLDR)","LMDS (NLDR)",6,NA,0.67,0.34,1,NA,0.246,0.76,NA,NA,NA,NA,NA,9,4,0.444,0.341
"LMDS [k=6] [kQuality=7] (NLDR)","LMDS [k=6] [kQuality=7] (NLDR)","LMDS (NLDR)",6,NA,0.67,0.34,1,NA,0.249,0.76,NA,NA,NA,NA,NA,9,4,0.444,0.341
"LMDS [k=6] [kQuality=8] (NLDR)","LMDS [k=6] [kQuality=8] (NLDR)","LMDS (NLDR)",6,NA,0.67,0.34,1,NA,0.249,0.76,NA,NA,NA,NA,NA,9,4,0.444,0.341
"LMDS [k=6] [kQuality=9] (NLDR)","LMDS [k=6] [kQuality=9] (NLDR)","LMDS (NLDR)",6,NA,0.67,0.34,1,NA,0.247,0.76,NA,NA,NA,NA,NA,9,4,0.444,0.341
"LMDS [k=61] (rNLDR)","LMDS [k=61] (rNLDR)","LMDS (rNLDR)",61,NA,0.77,0.54,1,NA,23.398,0.88,NA,NA,NA,NA,NA,17,10.42,0.613,0.418
"LMDS [k=61] (smacofx)","LMDS [k=61] (smacofx)","LMDS (smacofx)",61,NA,0.74,0.47,1,NA,1.123,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=61] [kQuality=58] (NLDR)","LMDS [k=61] [kQuality=58] (NLDR)","LMDS (NLDR)",61,NA,0.73,0.45,1,NA,1.833,0.8,NA,NA,NA,NA,NA,19,10.455,0.55,0.332
"LMDS [k=61] [kQuality=59] (NLDR)","LMDS [k=61] [kQuality=59] (NLDR)","LMDS (NLDR)",61,NA,0.73,0.45,1,NA,1.829,0.8,NA,NA,NA,NA,NA,19,10.455,0.55,0.332
"LMDS [k=61] [kQuality=60] (NLDR)","LMDS [k=61] [kQuality=60] (NLDR)","LMDS (NLDR)",61,NA,0.73,0.45,1,NA,1.923,0.8,NA,NA,NA,NA,NA,19,10.455,0.55,0.332
"LMDS [k=61] [kQuality=61] (NLDR)","LMDS [k=61] [kQuality=61] (NLDR)","LMDS (NLDR)",61,NA,0.72,0.44,1,NA,0.385,0.92,NA,NA,NA,NA,NA,18,9.659,0.537,0.33
"LMDS [k=61] [kQuality=62] (NLDR)","LMDS [k=61] [kQuality=62] (NLDR)","LMDS (NLDR)",61,NA,0.73,0.45,1,NA,1.835,0.8,NA,NA,NA,NA,NA,19,10.455,0.55,0.332
"LMDS [k=61] [kQuality=63] (NLDR)","LMDS [k=61] [kQuality=63] (NLDR)","LMDS (NLDR)",61,NA,0.73,0.45,1,NA,1.922,0.8,NA,NA,NA,NA,NA,19,10.455,0.55,0.332
"LMDS [k=61] [kQuality=64] (NLDR)","LMDS [k=61] [kQuality=64] (NLDR)","LMDS (NLDR)",61,NA,0.72,0.44,1,NA,0.382,0.92,NA,NA,NA,NA,NA,18,9.659,0.537,0.33
"LMDS [k=64] (rNLDR)","LMDS [k=64] (rNLDR)","LMDS (rNLDR)",64,NA,0.77,0.54,1,NA,13.531,0.88,NA,NA,NA,NA,NA,22,14.807,0.673,0.42
"LMDS [k=64] (smacofx)","LMDS [k=64] (smacofx)","LMDS (smacofx)",64,NA,0.74,0.47,1,NA,0.531,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=64] [kQuality=61] (NLDR)","LMDS [k=64] [kQuality=61] (NLDR)","LMDS (NLDR)",64,NA,0.75,0.49,1,NA,0.373,0.76,NA,NA,NA,NA,NA,21,12.625,0.601,0.36
"LMDS [k=64] [kQuality=62] (NLDR)","LMDS [k=64] [kQuality=62] (NLDR)","LMDS (NLDR)",64,NA,0.75,0.49,1,NA,0.375,0.76,NA,NA,NA,NA,NA,21,12.625,0.601,0.36
"LMDS [k=64] [kQuality=63] (NLDR)","LMDS [k=64] [kQuality=63] (NLDR)","LMDS (NLDR)",64,NA,0.75,0.49,1,NA,0.375,0.76,NA,NA,NA,NA,NA,21,12.625,0.601,0.36
"LMDS [k=64] [kQuality=64] (NLDR)","LMDS [k=64] [kQuality=64] (NLDR)","LMDS (NLDR)",64,NA,0.75,0.49,1,NA,0.375,0.76,NA,NA,NA,NA,NA,21,12.625,0.601,0.36
"LMDS [k=64] [kQuality=65] (NLDR)","LMDS [k=64] [kQuality=65] (NLDR)","LMDS (NLDR)",64,NA,0.75,0.5,1,NA,0.33,0.76,NA,NA,NA,NA,NA,17,9.773,0.575,0.379
"LMDS [k=64] [kQuality=66] (NLDR)","LMDS [k=64] [kQuality=66] (NLDR)","LMDS (NLDR)",64,NA,0.75,0.49,1,NA,0.377,0.76,NA,NA,NA,NA,NA,21,12.625,0.601,0.36
"LMDS [k=64] [kQuality=67] (NLDR)","LMDS [k=64] [kQuality=67] (NLDR)","LMDS (NLDR)",64,NA,0.75,0.5,1,NA,0.33,0.76,NA,NA,NA,NA,NA,17,9.773,0.575,0.379
"LMDS [k=67] (rNLDR)","LMDS [k=67] (rNLDR)","LMDS (rNLDR)",67,NA,0.77,0.53,1,NA,29.207,0.76,NA,NA,NA,NA,NA,19,11.966,0.63,0.411
"LMDS [k=67] (smacofx)","LMDS [k=67] (smacofx)","LMDS (smacofx)",67,NA,0.74,0.47,1,NA,1.016,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=67] [kQuality=64] (NLDR)","LMDS [k=67] [kQuality=64] (NLDR)","LMDS (NLDR)",67,NA,0.73,0.44,1,NA,0.194,0.76,NA,NA,NA,NA,NA,20,11.568,0.578,0.349
"LMDS [k=67] [kQuality=65] (NLDR)","LMDS [k=67] [kQuality=65] (NLDR)","LMDS (NLDR)",67,NA,0.73,0.44,1,NA,0.194,0.76,NA,NA,NA,NA,NA,20,11.568,0.578,0.349
"LMDS [k=67] [kQuality=66] (NLDR)","LMDS [k=67] [kQuality=66] (NLDR)","LMDS (NLDR)",67,NA,0.73,0.46,1,NA,4.318,0.76,NA,NA,NA,NA,NA,18,10.125,0.562,0.356
"LMDS [k=67] [kQuality=67] (NLDR)","LMDS [k=67] [kQuality=67] (NLDR)","LMDS (NLDR)",67,NA,0.73,0.46,1,NA,4.302,0.76,NA,NA,NA,NA,NA,18,10.125,0.562,0.356
"LMDS [k=67] [kQuality=68] (NLDR)","LMDS [k=67] [kQuality=68] (NLDR)","LMDS (NLDR)",67,NA,0.73,0.46,1,NA,4.342,0.76,NA,NA,NA,NA,NA,18,10.125,0.562,0.356
"LMDS [k=67] [kQuality=69] (NLDR)","LMDS [k=67] [kQuality=69] (NLDR)","LMDS (NLDR)",67,NA,0.73,0.46,1,NA,4.335,0.76,NA,NA,NA,NA,NA,18,10.125,0.562,0.356
"LMDS [k=67] [kQuality=70] (NLDR)","LMDS [k=67] [kQuality=70] (NLDR)","LMDS (NLDR)",67,NA,0.73,0.46,1,NA,4.301,0.76,NA,NA,NA,NA,NA,18,10.125,0.562,0.356
"LMDS [k=70] (rNLDR)","LMDS [k=70] (rNLDR)","LMDS (rNLDR)",70,NA,0.77,0.53,1,NA,20.947,0.84,NA,NA,NA,NA,NA,27,19.58,0.725,0.415
"LMDS [k=70] (smacofx)","LMDS [k=70] (smacofx)","LMDS (smacofx)",70,NA,0.74,0.47,1,NA,1.338,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=70] [kQuality=67] (NLDR)","LMDS [k=70] [kQuality=67] (NLDR)","LMDS (NLDR)",70,NA,0.73,0.45,1,NA,0.217,0.72,NA,NA,NA,NA,NA,24,14.716,0.613,0.337
"LMDS [k=70] [kQuality=68] (NLDR)","LMDS [k=70] [kQuality=68] (NLDR)","LMDS (NLDR)",70,NA,0.73,0.45,1,NA,0.223,0.72,NA,NA,NA,NA,NA,24,14.716,0.613,0.337
"LMDS [k=70] [kQuality=69] (NLDR)","LMDS [k=70] [kQuality=69] (NLDR)","LMDS (NLDR)",70,NA,0.73,0.45,1,NA,0.217,0.72,NA,NA,NA,NA,NA,24,14.716,0.613,0.337
"LMDS [k=70] [kQuality=70] (NLDR)","LMDS [k=70] [kQuality=70] (NLDR)","LMDS (NLDR)",70,NA,0.73,0.45,1,NA,0.215,0.72,NA,NA,NA,NA,NA,24,14.716,0.613,0.337
"LMDS [k=70] [kQuality=71] (NLDR)","LMDS [k=70] [kQuality=71] (NLDR)","LMDS (NLDR)",70,NA,0.73,0.45,1,NA,0.217,0.72,NA,NA,NA,NA,NA,24,14.716,0.613,0.337
"LMDS [k=70] [kQuality=72] (NLDR)","LMDS [k=70] [kQuality=72] (NLDR)","LMDS (NLDR)",70,NA,0.73,0.45,1,NA,0.216,0.72,NA,NA,NA,NA,NA,24,14.716,0.613,0.337
"LMDS [k=70] [kQuality=73] (NLDR)","LMDS [k=70] [kQuality=73] (NLDR)","LMDS (NLDR)",70,NA,0.72,0.44,1,NA,7.063,0.68,NA,NA,NA,NA,NA,19,10.636,0.56,0.341
"LMDS [k=73] (rNLDR)","LMDS [k=73] (rNLDR)","LMDS (rNLDR)",73,NA,0.76,0.51,1,NA,19.783,0.72,NA,NA,NA,NA,NA,26,18.341,0.705,0.407
"LMDS [k=73] (smacofx)","LMDS [k=73] (smacofx)","LMDS (smacofx)",73,NA,0.74,0.47,1,NA,1.575,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
"LMDS [k=73] [kQuality=70] (NLDR)","LMDS [k=73] [kQuality=70] (NLDR)","LMDS (NLDR)",73,NA,0.73,0.45,1,NA,0.32,0.6,NA,NA,NA,NA,NA,26,16.432,0.632,0.333
"LMDS [k=73] [kQuality=71] (NLDR)","LMDS [k=73] [kQuality=71] (NLDR)","LMDS (NLDR)",73,NA,0.73,0.45,1,NA,0.32,0.6,NA,NA,NA,NA,NA,26,16.432,0.632,0.333
"LMDS [k=73] [kQuality=72] (NLDR)","LMDS [k=73] [kQuality=72] (NLDR)","LMDS (NLDR)",73,NA,0.73,0.45,1,NA,0.322,0.6,NA,NA,NA,NA,NA,26,16.432,0.632,0.333
"LMDS [k=73] [kQuality=73] (NLDR)","LMDS [k=73] [kQuality=73] (NLDR)","LMDS (NLDR)",73,NA,0.73,0.45,1,NA,0.306,0.84,NA,NA,NA,NA,NA,19,10.943,0.576,0.358
"LMDS [k=73] [kQuality=74] (NLDR)","LMDS [k=73] [kQuality=74] (NLDR)","LMDS (NLDR)",73,NA,0.73,0.45,1,NA,0.306,0.84,NA,NA,NA,NA,NA,19,10.943,0.576,0.358
"LMDS [k=73] [kQuality=75] (NLDR)","LMDS [k=73] [kQuality=75] (NLDR)","LMDS (NLDR)",73,NA,0.73,0.45,1,NA,0.306,0.84,NA,NA,NA,NA,NA,19,10.943,0.576,0.358
"LMDS [k=73] [kQuality=76] (NLDR)","LMDS [k=73] [kQuality=76] (NLDR)","LMDS (NLDR)",73,NA,0.73,0.45,1,NA,0.291,0.84,NA,NA,NA,NA,NA,19,10.943,0.576,0.358
"LMDS [k=75] (rNLDR)","LMDS [k=75] (rNLDR)","LMDS (rNLDR)",75,NA,0.76,0.5,1,NA,46.862,0.8,NA,NA,NA,NA,NA,26,18.307,0.704,0.405
"LMDS [k=75] (smacofx)","LMDS [k=75] (smacofx)","LMDS (smacofx)",75,NA,0.74,0.47,1,NA,0.789,0.96,NA,NA,NA,NA,NA,18,9.784,0.544,0.337
